Prediction,Labels,BleuScore
 due to sea level rise coastal erosion is caused,due to sea level rise beach erosion is caused,0.8042224938449732
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 beach erosion is caused by oil spills,beach erosion is caused by sea level rise,0.6963405349163873
beach erosion,beach erosion,1.0
 crime causes prison population,crime causes great bodily injury,0.44706181394763916
 crime results in prison population,crime results in great bodily injury,0.5161137485195688
 crime causes prison population,crime causes great bodily injury,0.44706181394763916
 crime leads to prostitution,crime leads to great bodily injury,0.4563764504313345
 factors associated with great bodily injury are terrorism,the factors associated with great bodily injury are crime,0.8657609456001055
 due to crime prostitution is caused,due to crime great bodily injury is caused,0.5256814033449124
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 great bodily injury is caused by terrorism,great bodily injury is caused by crime,0.7868813544734609
 great bodily injury,great bodily injury,0.9457416090031758
 crime causes terrorism,crime causes costs,0.5728145662417075
 crime results in prison,crime results in costs,0.7181417752544185
 crime causes terrorism,crime causes costs,0.5728145662417075
 crime leads to prison,crime leads to costs,0.6899375809676302
 factors associated with costs are terrorism,the factors associated with costs are crime,0.820747216774126
 due to crime terrorism is caused,due to crime costs is caused,0.6509716488591307
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 costs is caused by terrorism,costs is caused by crime,0.6844762736914461
 costs,costs,0.7598356856515925
 crime causes terrorism,crime causes outrage,0.5700405643085635
 crime results in prison,crime results in outrage,0.7073395735740273
 crime causes pollution,crime causes outrage,0.5728145662417075
 crime leads to prison,crime leads to outrage,0.6781394283024479
 factors associated with outrage are terrorism,the factors associated with outrage are crime,0.8289467336011994
 due to crime pollution is caused,due to crime outrage is caused,0.6585866470777355
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
rage is caused by terrorism,outrage is caused by crime,0.7043713071646472
 outrage,outrage,0.8408964152537145
 crime causes terrorism,crime causes conflict,0.5728145662417075
 crime results in prison,crime results in conflict,0.7077658145147184
 crime causes pollution,crime causes conflict,0.6009638585283708
 crime leads to prison,crime leads to conflict,0.6796451470731218
 factors associated with conflict are terrorism,the factors associated with conflict are crime,0.8327706859982451
 due to crime pollution is caused,due to crime conflict is caused,0.6709020083414594
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 conflict is caused by slavery,conflict is caused by crime,0.7431801781037469
 conflict,conflict,0.8633400213704505
 crime causes terrorism,crime causes concern,0.583526016818016
 crime results in prison,crime results in concern,0.7378790595215932
 crime causes terrorism,crime causes concern,0.583526016818016
 crime leads to prison,crime leads to concern,0.7112509811255449
 factors associated with concern are terrorism,the factors associated with concern are crime,0.8289467336011994
 due to crime pollution is caused,due to crime concern is caused,0.6775726533630955
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 concern is caused by terrorism,concern is caused by crime,0.7064598006596803
 concern,concern,0.8408964152537145
 crime causes terrorism,crime causes gangs,0.5430321466633391
 crime results in prison,crime results in gangs,0.7073395735740273
 crime causes terrorism,crime causes gangs,0.5430321466633391
 crime leads to prison,crime leads to gangs,0.6781394283024479
 factors associated with gangs are prostitution,the factors associated with gangs are crime,0.7513657388365412
 due to crime terrorism is caused,due to crime gangs is caused,0.6380747338638052
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 gangs is caused by terrorism,gangs is caused by crime,0.6757550499841727
 gangs,gangs,0.7598356856515925
 illegal drugs causes crime,illegal drugs causes harm,0.7817608073542297
 illegal drugs results in crime,illegal drugs results in harm,0.8117487643809624
 illegal drugs causes crime,illegal drugs causes harm,0.7817608073542297
 illegal drugs leads to crime,illegal drugs leads to harm,0.7978655426322594
 factors associated with harm are pollution,the factors associated with harm are illegal drugs,0.6937041599408408
 due to illegal drugs crime is caused,due to illegal drugs harm is caused,0.7989896086696815
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 	harm is caused by pollution,harm is caused by illegal drugs,0.6030846389544291
 harm,harm,0.668740304976422
 truth causes fascism,truth causes harm,0.6093228271290612
 truth results in fascism,truth results in harm,0.6771701060912299
 truth causes fascism,truth causes harm,0.6093228271290612
 truth leads to fascism,truth leads to harm,0.6465102832197918
 factors associated with harm are terrorism,the factors associated with harm are truth,0.8183625394383331
 due to truth terrorism is caused,due to truth harm is caused,0.6700845133764376
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 harm is caused by slavery,harm is caused by truth,0.6817738389003571
 harm,harm,0.668740304976422
 sea level rise causes coastal erosion,sea level rise causes increased coastal flooding,0.61872028365449
 sea level rise results in flooding,sea level rise results in increased coastal flooding,0.5865967669562248
 sea level rise causes coastal erosion,sea level rise causes increased coastal flooding,0.61872028365449
 	sea level rise leads to pollution,sea level rise leads to increased coastal flooding,0.46984111777707244
 factors associated with increased coastal flooding are oil spills,the factors associated with increased coastal flooding are sea level rise,0.7864625621177468
 due to sea level rise coastal erosion is caused,due to sea level rise increased coastal flooding is caused,0.660321346166732
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 increased coastal flooding is caused by oil spills,increased coastal flooding is caused by sea level rise,0.7729931585059994
ncreased coastal flooding,increased coastal flooding,0.9607894391523232
 sea level rise causes coastal erosion,sea level rise causes coastal flooding,0.8053983047807965
 sea level rise results in flooding,sea level rise results in coastal flooding,0.7805914727718289
 sea level rise causes coastal erosion,sea level rise causes coastal flooding,0.8053983047807965
 	sea level rise leads to pollution,sea level rise leads to coastal flooding,0.6252233062882473
 factors associated with coastal flooding are oil spills,the factors associated with coastal flooding are sea level rise,0.7510410700632539
 due to sea level rise coastal erosion is caused,due to sea level rise coastal flooding is caused,0.8136302044092111
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 coastal flooding is caused by oil spills,coastal flooding is caused by sea level rise,0.7183244440591209
 coastal flooding,coastal flooding,0.9351334836242398
 crime causes terrorism,crime causes ignite war,0.5899323115480382
 crime results in terrorism,crime results in ignite war,0.6571289999747857
 crime causes terrorism,crime causes ignite war,0.5899323115480382
 crime leads to terrorism,crime leads to ignite war,0.6265936963195222
 factors associated with ignite war are terrorism,the factors associated with ignite war are crime,0.8399263473286107
 due to crime terrorism is caused,due to crime ignite war is caused,0.6709020083414594
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 ignite war is caused by fascism,ignite war is caused by crime,0.7593214401126619
 ignite war,ignite war,0.8931539818068694
 crime causes prison population,crime causes emotional distress,0.5192865462882861
 crime results in prison population,crime results in emotional distress,0.5806030754582867
 crime causes prison population,crime causes emotional distress,0.5192865462882861
 crime leads to prostitution,crime leads to emotional distress,0.5437514238506822
 factors associated with emotional distress are pornography,the factors associated with emotional distress are crime,0.8169092806316318
 due to crime prostitution is caused,due to crime emotional distress is caused,0.6023310387121137
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 emotional distress is caused by terrorism,emotional distress is caused by crime,0.7815441138244199
 emotional distress,emotional distress,0.9426151476815119
 crime causes terrorism,crime causes downfall,0.5430321466633391
 crime results in prison,crime results in downfall,0.6784726615682806
 crime causes pollution,crime causes downfall,0.5815623568378758
 crime leads to prison,crime leads to downfall,0.6480049711219256
 factors associated with downfall are terrorism,the factors associated with downfall are crime,0.8327706859982451
 due to crime pollution is caused,due to crime downfall is caused,0.6722592922524976
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 downfall is caused by terrorism,downfall is caused by crime,0.7084140649718905
 downfall,downfall,0.8633400213704505
 crime causes prison population,crime causes empire into a state of moral lethargy,0.2576230497094599
 crime results in prison population,crime results in empire into a state of moral lethargy,0.316551879159266
 crime causes prison population,crime causes empire into a state of moral lethargy,0.2576230497094599
 crime leads to prostitution,crime leads to empire into a state of moral lethargy,0.25411699104964197
 factors associated with empire into a state of moral lethargy are slavery,the factors associated with empire into a state of moral lethargy are crime,0.8978760527060112
 due to crime prostitution is caused,due to crime empire into a state of moral lethargy is caused,0.3325085421112377
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 empire into a state of moral lethargy is caused by fascism,empire into a state of moral lethargy is caused by crime,0.8732016514878854
 empire into a state of moral lethargy,empire into a state of moral lethargy,0.9725766308764144
 crime causes prostitution,crime causes prostitution,0.9590965597935381
 crime results in prostitution,crime results in prostitution,0.9648571584702385
 crime causes prostitution,crime causes prostitution,0.9590965597935381
 crime leads to prostitution,crime leads to prostitution,0.9621954581957615
 factors associated with prostitution are censorship,the factors associated with prostitution are crime,0.8401616388045661
 due to crime prostitution is caused,due to crime prostitution is caused,0.9709835434146469
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 prostitution is caused by capitalism,prostitution is caused by crime,0.7309166457063919
prostitution,prostitution,1.0
 sea level rise causes pollution,sea level rise causes deglaciation,0.7122062561498373
 sea level rise results in pollution,sea level rise results in deglaciation,0.7442310016098218
 sea level rise causes pollution,sea level rise causes deglaciation,0.7122062561498373
 sea level rise leads to pollution,sea level rise leads to deglaciation,0.7291694262712343
 factors associated with deglaciation are oil spills,the factors associated with deglaciation are sea level rise,0.7333494204147418
 due to sea level rise pollution is caused,due to sea level rise deglaciation is caused,0.786439148651529
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 deglaciation is caused by pollution,deglaciation is caused by sea level rise,0.6582703476049241
 deglaciation,deglaciation,0.912167909070388
 crime causes prison population,crime causes impairment of an employee ’ s body,0.2889161199097017
 crime results in prison population,crime results in impairment of an employee ’ s body,0.3503145686153964
 crime causes prison population,crime causes impairment of an employee ’ s body,0.2889161199097017
 crime leads to prostitution,crime leads to impairment of an employee ’ s body,0.2727209563812004
 factors associated with impairment of an employee ’ s body are pollution,the factors associated with impairment of an employee ’ s body are crime,0.8808431190066323
 due to crime prostitution is caused,due to crime impairment of an employee ’ s body is caused,0.35612748071682654
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 impairment of an employee ’ s body is caused by smoking,impairment of an employee ’ s body is caused by crime,0.8618952066919557
 impairment of an employee ’ s body,impairment of an employee ’ s body,0.9701154303042088
 crime causes terrorism,crime causes demands,0.5614660831213585
 crime results in prison,crime results in demands,0.7073395735740273
 crime causes terrorism,crime causes demands,0.5614660831213585
 crime leads to prison,crime leads to demands,0.6781394283024479
 factors associated with demands are terrorism,the factors associated with demands are crime,0.8289467336011994
 due to crime terrorism is caused,due to crime demands is caused,0.6585866470777355
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
ands is caused by terrorism,demands is caused by crime,0.6892146754069326
 demands,demands,0.8408964152537145
 truth causes censorship,truth causes paper considerable embarrassment,0.258910706666057
 truth results in censorship,truth results in paper considerable embarrassment,0.3232246809920399
 truth causes censorship,truth causes paper considerable embarrassment,0.258910706666057
 truth leads to pornography,truth leads to paper considerable embarrassment,0.3056612110568939
 factors associated with paper considerable embarrassment are censorship,the factors associated with paper considerable embarrassment are truth,0.8683146320972909
 due to truth censorship is caused,due to truth paper considerable embarrassment is caused,0.37334907898188885
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 paper considerable embarrassment is caused by slavery,paper considerable embarrassment is caused by truth,0.8521127991201918
 paper considerable embarrassment,paper considerable embarrassment,0.9682132340352987
 crime causes prison population,crime causes erroneous arrest record,0.3929430196638315
 crime results in prison population,crime results in erroneous arrest record,0.4603750437374878
 crime causes prison population,crime causes erroneous arrest record,0.3929430196638315
 crime leads to terrorism,crime leads to erroneous arrest record,0.42692360275369196
 factors associated with erroneous arrest record are prison,the factors associated with erroneous arrest record are crime,0.877985040097119
 due to crime terrorism is caused,due to crime erroneous arrest record is caused,0.49839761327245796
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 erroneous arrest record is caused by slavery,erroneous arrest record is caused by crime,0.8267663329190094
 erroneous arrest record,erroneous arrest record,0.9554427922043668
 crime causes terrorism,crime causes moral imbalance,0.48112797985416295
 crime results in terrorism,crime results in moral imbalance,0.5521435692397297
 crime causes terrorism,crime causes moral imbalance,0.48112797985416295
 crime leads to terrorism,crime leads to moral imbalance,0.519307326608588
 factors associated with moral imbalance are censorship,the factors associated with moral imbalance are crime,0.8492137099122498
 due to crime terrorism is caused,due to crime moral imbalance is caused,0.5816569066942691
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 moral imbalance is caused by censorship,moral imbalance is caused by crime,0.7578459840566676
 moral imbalance,moral imbalance,0.9306048591020997
 crime causes prison population,crime causes danger to the military unit,0.34200562246098976
 crime results in prison population,crime results in danger to the military unit,0.4080429465360079
 crime causes prison population,crime causes danger to the military unit,0.34200562246098976
 crime leads to prostitution,crime leads to danger to the military unit,0.356273021952634
 factors associated with danger to the military unit are terrorism,the factors associated with danger to the military unit are crime,0.882594658430471
 due to crime prostitution is caused,due to crime danger to the military unit is caused,0.43739914072771785
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 danger to the military unit is caused by fascism,danger to the military unit is caused by crime,0.846285629079473
 danger to the military unit,danger to the military unit,0.9621954581957615
 	crime causes prostitution,crime causes remaining deaths,0.46463179926223586
 crime results in prostitution,crime results in remaining deaths,0.5354241051956828
 crime causes prostitution,crime causes remaining deaths,0.4640630300331434
 crime leads to prostitution,crime leads to remaining deaths,0.5023755434989019
 factors associated with remaining deaths are terrorism,the factors associated with remaining deaths are crime,0.8581305616837334
 due to crime prostitution is caused,due to crime remaining deaths is caused,0.5733298546800957
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 remaining deaths is caused by slavery,remaining deaths is caused by crime,0.7932836009422612
 remaining deaths,remaining deaths,0.9351334836242398
 crime causes prison population,crime causes migration of large numbers of unaccompanied minors to the us border,0.12225328459022895
 crime results in prison population,crime results in migration of large numbers of unaccompanied minors to the us border,0.15963846990046296
 crime causes prison population,crime causes migration of large numbers of unaccompanied minors to the us border,0.12225328459022895
 crime leads to prostitution,crime leads to migration of large numbers of unaccompanied minors to the us border,0.09582606918064446
 factors associated with migration of large numbers of unaccompanied minors to the us border is terrorism,the factors associated with migration of large numbers of unaccompanied minors to the us border are crime,0.9026652087817391
 due to crime prostitution is caused,due to crime migration of large numbers of unaccompanied minors to the us border is caused,0.16025888781347206
 yes,yes,0.6299605249474366
 crime causes migration of large numbers of unaccompanied minors to the us border,yes,0.0073104251166728465
 crime causes migration of large numbers of unaccompanied minors to the us border,yes,0.0073104251166728465
 migration of large numbers of unaccompanied minors to the us border is caused by terrorism,migration of large numbers of unaccompanied minors to the us border is caused by crime,0.9018146050493925
 migration of large numbers of unaccompanied minors to the us border,migration of large numbers of unaccompanied minors to the us border,0.9849581210109046
 crime causes prison population,crime causes citizens who must take up the majority of the responsibility in healing the pains,0.07092000986098392
 crime results in prison population,crime results in citizens who must take up the majority of the responsibility in healing the pains,0.10010851207530738
 crime causes prison population,crime causes citizens who must take up the majority of the responsibility in healing the pains,0.07092000986098392
 crime leads to prostitution,crime leads to citizens who must take up the majority of the responsibility in healing the pains,0.05724719315591054
 factors associated with citizens who must take up the majority of the responsibility in healing the pains are terrorism,the factors associated with citizens who must take up the majority of the responsibility in healing the pains are crime,0.9363943535429541
 due to crime prostitution is caused,due to crime citizens who must take up the majority of the responsibility in healing the pains is caused,0.10516262632410357
 yes,yes,0.6299605249474366
 crime leads to citizens who must take up the majority of the responsibility in healing the pains,yes,0.006973512130643648
 yes,yes,0.6299605249474366
 citizens who must take up the majority of the responsibility in healing the pains is caused by slavery,citizens who must take up the majority of the responsibility in healing the pains is caused by crime,0.9284357102675657
 citizens who must take up the majority of the responsibility in healing the pains,citizens who must take up the majority of the responsibility in healing the pains,0.9875752277151817
 crime causes terrorism,crime causes offenders,0.5815623568378758
 crime results in prison,crime results in offenders,0.6672724171037987
 crime causes terrorism,crime causes offenders,0.5815623568378758
 crime leads to prison,crime leads to offenders,0.6366692125475223
 factors associated with offenders are prison,the factors associated with offenders are crime,0.8403117980382743
 due to crime terrorism is caused,due to crime offenders is caused,0.6648298724511931
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
enders is caused by prison,offenders is caused by crime,0.7328235850098944
 offenders,offenders,0.8801117367933934
 crime causes prison population,crime causes voter disenchantment with the kirchners,0.23451875912762593
 crime results in prison population,crime results in voter disenchantment with the kirchners,0.29145878680635573
 crime causes prison population,crime causes voter disenchantment with the kirchners,0.23451875912762593
 crime leads to prostitution,crime leads to voter disenchantment with the kirchners,0.23209016164456495
 factors associated with voter disenchantment with the kirchners are capitalism,the factors associated with voter disenchantment with the kirchners are crime,0.8931664755016588
 due to crime prostitution is caused,due to crime voter disenchantment with the kirchners is caused,0.3134101795494809
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
er disenchantment with the kirchners is caused by fascism,voter disenchantment with the kirchners is caused by crime,0.8712217856675778
 voter disenchantment with the kirchners,voter disenchantment with the kirchners,0.9740037464252967
 sea level rise causes coastal erosion,sea level rise causes open water zones within the salt marsh,0.3715214667578033
 sea level rise results in oil spills,sea level rise results in open water zones within the salt marsh,0.37279096075975343
 sea level rise causes coastal erosion,sea level rise causes open water zones within the salt marsh,0.3715214667578033
 	sea level rise leads to pollution,sea level rise leads to open water zones within the salt marsh,0.33703182126657993
 factors associated with open water zones within the salt marsh are pollution,the factors associated with open water zones within the salt marsh are sea level rise,0.8052770425503134
 due to sea level rise coastal erosion is caused,due to sea level rise open water zones within the salt marsh is caused,0.4443375686252574
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 open water zones within the salt marsh is caused by oil spills,open water zones within the salt marsh is caused by sea level rise,0.815810838195893
 open water zones within the salt marsh,open water zones within the salt marsh,0.9733092691592646
 crime causes prison population,crime causes serious damage to property,0.39770874364083836
 crime results in prison population,crime results in serious damage to property,0.46060337079429203
 crime causes prison population,crime causes serious damage to property,0.39770874364083836
 crime leads to prostitution,crime leads to serious damage to property,0.43038827073036673
 factors associated with serious damage to property are terrorism,the factors associated with serious damage to property are crime,0.8807253167493801
 due to crime prostitution is caused,due to crime serious damage to property is caused,0.48230899163452123
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 serious damage to property is caused by terrorism,serious damage to property is caused by crime,0.8179903913710997
 serious damage to property,serious damage to property,0.960707139034002
 crime causes terrorism,crime causes use of drugs,0.5300867145231332
 crime results in terrorism,crime results in use of drugs,0.6010331653819556
 crime causes terrorism,crime causes use of drugs,0.5300867145231332
 crime leads to terrorism,crime leads to use of drugs,0.5685277362397705
 factors associated with use of drugs are prostitution,the factors associated with use of drugs are crime,0.7847285527491966
 due to crime terrorism is caused,due to crime use of drugs is caused,0.6314489046685615
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 use of drugs is caused by censorship,use of drugs is caused by crime,0.7371377738124134
 use of drugs,use of drugs,0.912167909070388
 crime causes prison population,crime causes reductions in public and private expenditures,0.26562212585579636
 crime results in prison population,crime results in reductions in public and private expenditures,0.3209309927732566
 crime causes prison population,crime causes reductions in public and private expenditures,0.26562212585579636
 crime leads to prostitution,crime leads to reductions in public and private expenditures,0.22662013522796667
 factors associated with reductions in public and private expenditures are censorship,the factors associated with reductions in public and private expenditures are crime,0.9037096471540879
 due to crime prostitution is caused,due to crime reductions in public and private expenditures is caused,0.3035541718180261
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 reductions in public and private expenditures is caused by terrorism,reductions in public and private expenditures is caused by crime,0.869600289223952
reductions in public and private expenditures,reductions in public and private expenditures,1.0
 crime causes terrorism,crime causes vampirism,0.6436045454907839
 crime results in terrorism,crime results in vampirism,0.7010615979282331
 crime causes terrorism,crime causes vampirism,0.6436045454907839
 crime leads to terrorism,crime leads to vampirism,0.6748913185157768
 factors associated with vampirism are slavery,the factors associated with vampirism are crime,0.8348411848381201
 due to crime terrorism is caused,due to crime vampirism is caused,0.7590598306198806
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 vampirism is caused by slavery,vampirism is caused by crime,0.7436922410716382
 vampirism,vampirism,0.8801117367933934
 crime causes prostitution,crime causes city dwellings,0.5142234028238502
 crime results in prostitution,crime results in city dwellings,0.5832008713790227
 crime causes prostitution,crime causes city dwellings,0.5142234028238502
 crime leads to prostitution,crime leads to city dwellings,0.5514379661421216
 factors associated with city dwellings are pollution,the factors associated with city dwellings are crime,0.8343725545460787
 due to crime prostitution is caused,due to crime city dwellings is caused,0.6076835818940058
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 city dwellings is caused by slavery,city dwellings is caused by crime,0.7883286497792379
 city dwellings,city dwellings,0.9253911813809743
 crime causes prison population,crime causes higher quality of schools,0.36839232992233373
 crime results in prison population,crime results in higher quality of schools,0.43571600874891997
 crime causes prison population,crime causes higher quality of schools,0.36839232992233373
 crime leads to prostitution,crime leads to higher quality of schools,0.3787666913101639
 factors associated with higher quality of schools is censorship,the factors associated with higher quality of schools are crime,0.8182953349674391
 due to crime prostitution is caused,due to crime higher quality of schools is caused,0.4537724423075498
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 higher quality of schools is caused by censorship,higher quality of schools is caused by crime,0.8081710716833115
 higher quality of schools,higher quality of schools,0.9590965597935381
 crime causes prison population,crime causes detectives would interview witnesses,0.2658792520833126
 crime results in prison population,crime results in detectives would interview witnesses,0.32495130221151114
 crime causes prison population,crime causes detectives would interview witnesses,0.2658792520833126
 crime leads to prostitution,crime leads to detectives would interview witnesses,0.26512690275039075
 factors associated with detectives would interview witnesses are terrorism,the factors associated with detectives would interview witnesses are crime,0.8971057018918871
 due to crime prostitution is caused,due to crime detectives would interview witnesses is caused,0.34686972879997063
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 detectives would interview witnesses is caused by terrorism,detectives would interview witnesses is caused by crime,0.849374438650052
 detectives would interview witnesses,detectives would interview witnesses,0.9718025939474719
 sea level rise causes coastal erosion,sea level rise causes sedimentation along the shore,0.4902577231977208
 sea level rise results in pollution,sea level rise results in sedimentation along the shore,0.48008695879436764
 sea level rise causes coastal erosion,sea level rise causes sedimentation along the shore,0.4902577231977208
 sea level rise leads to pollution,sea level rise leads to sedimentation along the shore,0.45861888002594287
 factors associated with sedimentation along the shore are pollution,the factors associated with sedimentation along the shore are sea level rise,0.7813653279354293
 due to sea level rise coastal erosion is caused,due to sea level rise sedimentation along the shore is caused,0.5574603047995195
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 sedimentation along the shore is caused by oil spills,sedimentation along the shore is caused by sea level rise,0.7902140226419737
 sedimentation along the shore,sedimentation along the shore,0.9648571584702385
 crime causes prostitution,crime causes cassette scandal,0.4611350414181628
 crime results in prostitution,crime results in cassette scandal,0.5319037032654873
 crime causes prostitution,crime causes cassette scandal,0.4611350414181628
 crime leads to prostitution,crime leads to cassette scandal,0.499081099976322
 factors associated with cassette scandal are censorship,the factors associated with cassette scandal are crime,0.8520070983460041
 due to crime prostitution is caused,due to crime cassette scandal is caused,0.5570098879488683
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
sette scandal is caused by censorship,cassette scandal is caused by crime,0.7715142966453417
 cassette scandal,cassette scandal,0.9351334836242398
 crime causes terrorism,crime causes act,0.5430321466633391
 crime results in prison,crime results in act,0.6879419393521872
 crime causes terrorism,crime causes act,0.5430321466633391
 crime leads to prison,crime leads to act,0.6572484646088462
 factors associated with act are terrorism,the factors associated with act are crime,0.8117189499601711
 due to crime terrorism is caused,due to crime act is caused,0.6380747338638052
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 act is caused by terrorism,act is caused by crime,0.6495308560002527
 act,act,0.6299605249474366
 crime causes prison population,crime causes bart to feel guilty about his actions,0.2897441743463937
 crime results in prison population,crime results in bart to feel guilty about his actions,0.3460751262335236
 crime causes prison population,crime causes bart to feel guilty about his actions,0.2897441743463937
 crime leads to prostitution,crime leads to bart to feel guilty about his actions,0.28122667948328717
 factors associated with bart to feel guilty about his actions are censorship,the factors associated with bart to feel guilty about his actions are crime,0.8934429426838469
 due to crime prostitution is caused,due to crime bart to feel guilty about his actions is caused,0.3570708999291474
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 bart to feel guilty about his actions is caused by terrorism,bart to feel guilty about his actions is caused by crime,0.8519267854053587
 bart to feel guilty about his actions,bart to feel guilty about his actions,0.9725766308764144
 crime causes prostitution,crime causes public outrage,0.545150290846008
 crime results in prostitution,crime results in public outrage,0.6094484858150937
 crime causes prostitution,crime causes public outrage,0.545150290846008
 crime leads to prostitution,crime leads to public outrage,0.5798080057491287
 factors associated with public outrage are terrorism,the factors associated with public outrage are crime,0.8525416938168446
 due to crime prostitution is caused,due to crime public outrage is caused,0.6296994467854855
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
lic outrage is caused by censorship,public outrage is caused by crime,0.7576129078860154
 public outrage,public outrage,0.9253911813809743
 sea level rise causes coastal erosion,sea level rise causes erosive process,0.7000890333506631
 	sea level rise results in pollution,sea level rise results in erosive process,0.6532884477471373
 sea level rise causes coastal erosion,sea level rise causes erosive process,0.7000890333506631
 	sea level rise leads to pollution,sea level rise leads to erosive process,0.6344193619530942
 factors associated with erosive process are capitalism,the factors associated with erosive process are sea level rise,0.7390814586007508
 due to sea level rise coastal erosion is caused,due to sea level rise erosive process is caused,0.7307563688913788
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 	erosive process is caused by pollution,erosive process is caused by sea level rise,0.6841521639148963
 erosive process,erosive process,0.9306048591020997
 crime causes prison population,crime causes odin severing the tenth realm from the other nine,0.17820377301885745
 crime results in prison population,crime results in odin severing the tenth realm from the other nine,0.2279028869866513
 crime causes prison population,crime causes odin severing the tenth realm from the other nine,0.17820377301885745
 crime leads to prostitution,crime leads to odin severing the tenth realm from the other nine,0.16398717853343883
 factors associated with odin severing the tenth realm from the other nine are slavery,the factors associated with odin severing the tenth realm from the other nine are crime,0.9122258190528595
 due to crime prostitution is caused,due to crime odin severing the tenth realm from the other nine is caused,0.23917566295882578
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 yes,yes,0.6299605249474366
 odin severing the tenth realm from the other nine is caused by slavery,odin severing the tenth realm from the other nine is caused by crime,0.8918009586023867
 odin severing the tenth realm from the other nine,odin severing the tenth realm from the other nine,0.9793703613355592
 crime causes prison population,crime causes transfer to alabama 's death row,0.29625753360410817
 crime results in prison population,crime results in transfer to alabama 's death row,0.35784370220283834
 crime causes prison population,crime causes transfer to alabama 's death row,0.29625753360410817
 crime leads to prostitution,crime leads to transfer to alabama 's death row,0.2949837957937207
 factors associated with transfer to alabama 's death row is prison,the factors associated with transfer to alabama 's death row are crime,0.8388862914210796
