Prediction,Labels,BleuScore
 factors associated with financial loss are terrorism,the factors associated with financial loss are crime,0.7013967267997694
 due to crime prostitution is caused,due to crime financial loss is caused,0.21506254256566312
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 financial loss is caused by pollution,financial loss is caused by crime,0.7598356856515925
 financial loss,financial loss,0.316227766016838
 crime causes prison population,crime causes loss of life,0.13232169883599026
 crime results in prostitution,crime results in loss of life,0.24117803988461298
 crime causes prison population,crime causes loss of life,0.13232169883599026
 crime leads to prostitution,crime leads to loss of life,0.24117803988461298
 factors associated with loss of life are pollution,the factors associated with loss of life are crime,0.7420884818558928
 due to crime prostitution is caused,due to crime loss of life is caused,0.18204651199034363
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 loss of life is caused by pollution,loss of life is caused by crime,0.8091067115702212
 loss of life,loss of life,0.5623413251903491
 sea level rise causes pollution,sea level rise causes beach erosion,0.5475182535069453
 sea level rise results in pollution,sea level rise results in beach erosion,0.6431870218238024
 sea level rise causes pollution,sea level rise causes beach erosion,0.5475182535069453
 sea level rise leads to pollution,sea level rise leads to beach erosion,0.6431870218238024
 factors associated with beach erosion are oil spills,the factors associated with beach erosion are sea level rise,0.5298765308495281
 due to sea level rise coastal erosion is caused,due to sea level rise beach erosion is caused,0.5969491792019646
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 beach erosion is caused by pollution,beach erosion is caused by sea level rise,0.5444460596606694
 beach erosion,beach erosion,0.316227766016838
 crime causes prison population,crime causes great bodily injury,0.13232169883599026
 crime results in prostitution,crime results in great bodily injury,0.24117803988461298
 crime causes prison population,crime causes great bodily injury,0.13232169883599026
 crime leads to prostitution,crime leads to great bodily injury,0.24117803988461298
 factors associated with great bodily injury are prostitution,the factors associated with great bodily injury are crime,0.7420884818558928
 due to crime prostitution is caused,due to crime great bodily injury is caused,0.18204651199034363
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 great bodily injury is caused by prostitution,great bodily injury is caused by crime,0.8091067115702212
 great bodily injury,great bodily injury,0.5623413251903491
 crime causes prostitution,crime causes costs,0.24028114141347542
 crime results in prostitution,crime results in costs,0.3976353643835253
 crime causes prostitution,crime causes costs,0.24028114141347542
 crime leads to prostitution,crime leads to costs,0.3976353643835253
 factors associated with costs are pollution,the factors associated with costs are crime,0.6431870218238024
 due to crime prostitution is caused,due to crime costs is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 costs is caused by pollution,costs is caused by crime,0.668740304976422
 costs,costs,0.1778279410038923
 crime causes prostitution,crime causes outrage,0.24028114141347542
 crime results in prostitution,crime results in outrage,0.3976353643835253
 crime causes prostitution,crime causes outrage,0.24028114141347542
 crime leads to prostitution,crime leads to outrage,0.3976353643835253
 factors associated with outrage are censorship,the factors associated with outrage are crime,0.6431870218238024
 due to crime prostitution is caused,due to crime outrage is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
rage is caused by terrorism,outrage is caused by crime,0.26591479484724945
 outrage,outrage,0.1778279410038923
 crime causes prostitution,crime causes conflict,0.24028114141347542
 crime results in prostitution,crime results in conflict,0.3976353643835253
 crime causes prostitution,crime causes conflict,0.24028114141347542
 crime leads to prostitution,crime leads to conflict,0.3976353643835253
 factors associated with conflict are terrorism,the factors associated with conflict are crime,0.6431870218238024
 due to crime prostitution is caused,due to crime conflict is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 conflict is caused by terrorism,conflict is caused by crime,0.668740304976422
 conflict,conflict,0.1778279410038923
 crime causes prostitution,crime causes concern,0.24028114141347542
 crime results in prostitution,crime results in concern,0.3976353643835253
 crime causes prostitution,crime causes concern,0.24028114141347542
 crime leads to prostitution,crime leads to concern,0.3976353643835253
 factors associated with concern are pollution,the factors associated with concern are crime,0.6431870218238024
 due to crime prostitution is caused,due to crime concern is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 concern is caused by pollution,concern is caused by crime,0.668740304976422
 concern,concern,0.1778279410038923
 crime causes prostitution,crime causes gangs,0.24028114141347542
 crime results in prostitution,crime results in gangs,0.3976353643835253
 crime causes prostitution,crime causes gangs,0.24028114141347542
 crime leads to prostitution,crime leads to gangs,0.3976353643835253
 factors associated with gangs are prostitution,the factors associated with gangs are crime,0.6431870218238024
 due to crime prostitution is caused,due to crime gangs is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 gangs is caused by prostitution,gangs is caused by crime,0.668740304976422
 gangs,gangs,0.1778279410038923
 illegal drugs causes prostitution,illegal drugs causes harm,0.3976353643835253
 illegal drugs results in prostitution,illegal drugs results in harm,0.668740304976422
 illegal drugs causes prostitution,illegal drugs causes harm,0.3976353643835253
 illegal drugs leads to prostitution,illegal drugs leads to harm,0.668740304976422
 factors associated with harm are pollution,the factors associated with harm are illegal drugs,0.5444460596606694
 due to illegal drugs prostitution is caused,due to illegal drugs harm is caused,0.488923022434901
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 harm is caused by pollution,harm is caused by illegal drugs,0.5475182535069453
 harm,harm,0.1778279410038923
 truth causes censorship,truth causes harm,0.24028114141347542
 truth results in censorship,truth results in harm,0.3976353643835253
 truth causes censorship,truth causes harm,0.24028114141347542
 truth leads to censorship,truth leads to harm,0.3976353643835253
 factors associated with harm are pollution,the factors associated with harm are truth,0.6431870218238024
 due to truth terrorism is caused,due to truth harm is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 harm is caused by pollution,harm is caused by truth,0.668740304976422
 harm,harm,0.1778279410038923
 sea level rise causes flooding,sea level rise causes increased coastal flooding,0.47398785011707933
 sea level rise results in flooding,sea level rise results in increased coastal flooding,0.5698363775444273
 sea level rise causes flooding,sea level rise causes increased coastal flooding,0.47398785011707933
 sea level rise leads to pollution,sea level rise leads to increased coastal flooding,0.5444460596606694
 factors associated with increased coastal flooding are oil spills,the factors associated with increased coastal flooding are sea level rise,0.5813189627146943
 due to sea level rise coastal erosion is caused,due to sea level rise increased coastal flooding is caused,0.474954953300978
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 increased coastal flooding is caused by pollution,increased coastal flooding is caused by sea level rise,0.6080253214198359
 increased coastal flooding,increased coastal flooding,0.5623413251903491
 sea level rise causes coastal erosion,sea level rise causes coastal flooding,0.7598356856515925
 sea level rise results in flooding,sea level rise results in coastal flooding,0.6731821382417487
 sea level rise causes coastal erosion,sea level rise causes coastal flooding,0.7598356856515925
 sea level rise leads to pollution,sea level rise leads to coastal flooding,0.6431870218238024
 factors associated with coastal flooding are oil spills,the factors associated with coastal flooding are sea level rise,0.5298765308495281
 due to sea level rise coastal erosion is caused,due to sea level rise coastal flooding is caused,0.6606328636027614
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 coastal flooding is caused by pollution,coastal flooding is caused by sea level rise,0.5444460596606694
 coastal flooding,coastal flooding,0.316227766016838
 crime causes prostitution,crime causes ignite war,0.17216896116316355
 crime results in prostitution,crime results in ignite war,0.3096787331587729
 crime causes prostitution,crime causes ignite war,0.17216896116316355
 crime leads to prostitution,crime leads to ignite war,0.3096787331587729
 factors associated with ignite war are terrorism,the factors associated with ignite war are crime,0.7013967267997694
 due to crime prostitution is caused,due to crime ignite war is caused,0.21506254256566312
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 ignite war is caused by terrorism,ignite war is caused by crime,0.7598356856515925
 ignite war,ignite war,0.316227766016838
 crime causes prostitution,crime causes emotional distress,0.17216896116316355
 crime results in prostitution,crime results in emotional distress,0.3096787331587729
 crime causes prostitution,crime causes emotional distress,0.17216896116316355
 crime leads to prostitution,crime leads to emotional distress,0.3096787331587729
 factors associated with emotional distress are pornography,the factors associated with emotional distress are crime,0.7013967267997694
 due to crime prostitution is caused,due to crime emotional distress is caused,0.21506254256566312
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 emotional distress is caused by pollution,emotional distress is caused by crime,0.7598356856515925
 emotional distress,emotional distress,0.316227766016838
 crime causes prostitution,crime causes downfall,0.24028114141347542
 crime results in prostitution,crime results in downfall,0.3976353643835253
 crime causes prostitution,crime causes downfall,0.24028114141347542
 crime leads to prostitution,crime leads to downfall,0.3976353643835253
 factors associated with downfall are pollution,the factors associated with downfall are crime,0.6431870218238024
 due to crime prostitution is caused,due to crime downfall is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 downfall is caused by pollution,downfall is caused by crime,0.668740304976422
 downfall,downfall,0.1778279410038923
 crime causes prison population,crime causes empire into a state of moral lethargy,0.04867843262263999
 crime results in prison population,crime results in empire into a state of moral lethargy,0.09782458612762486
 crime causes prison population,crime causes empire into a state of moral lethargy,0.04867843262263999
 crime leads to prostitution,crime leads to empire into a state of moral lethargy,0.08872444253557525
 factors associated with empire into a state of moral lethargy are capitalism,the factors associated with empire into a state of moral lethargy are crime,0.8313539764691034
 due to crime prostitution is caused,due to crime empire into a state of moral lethargy is caused,0.09346579571601446
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 empire into a state of moral lethargy is caused by slavery,empire into a state of moral lethargy is caused by crime,0.8931539818068694
 empire into a state of moral lethargy,empire into a state of moral lethargy,1.0
 crime causes prostitution,crime causes prostitution,0.5623413251903491
 crime results in prostitution,crime results in prostitution,1.0
 crime causes prostitution,crime causes prostitution,0.5623413251903491
 crime leads to prostitution,crime leads to prostitution,1.0
 factors associated with prostitution are pornography,the factors associated with prostitution are crime,0.6431870218238024
 due to crime prostitution is caused,due to crime prostitution is caused,1.0
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 prostitution is caused by pornography,prostitution is caused by crime,0.668740304976422
 prostitution,prostitution,0.1778279410038923
 sea level rise causes pollution,sea level rise causes deglaciation,0.668740304976422
 sea level rise results in pollution,sea level rise results in deglaciation,0.7598356856515925
 sea level rise causes pollution,sea level rise causes deglaciation,0.668740304976422
 sea level rise leads to pollution,sea level rise leads to deglaciation,0.7598356856515925
 factors associated with deglaciation are armenian genocide,the factors associated with deglaciation are sea level rise,0.46199933699457096
 due to sea level rise pollution is caused,due to sea level rise deglaciation is caused,0.5946035575013605
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 deglaciation is caused by pollution,deglaciation is caused by sea level rise,0.4482700320176827
 deglaciation,deglaciation,0.1778279410038923
 crime causes prison population,crime causes impairment of an employee ’ s body,0.04867843262263999
 crime results in prison population,crime results in impairment of an employee ’ s body,0.09782458612762486
 crime causes prison population,crime causes impairment of an employee ’ s body,0.04867843262263999
 crime leads to prostitution,crime leads to impairment of an employee ’ s body,0.08872444253557525
 factors associated with impairment of an employee ’ s body are pollution,the factors associated with impairment of an employee ’ s body are crime,0.8313539764691034
 due to crime prostitution is caused,due to crime impairment of an employee ’ s body is caused,0.09346579571601446
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 impairment of an employee ’ s body is caused by pollution,impairment of an employee ’ s body is caused by crime,0.8931539818068694
 impairment of an employee ’ s body,impairment of an employee ’ s body,1.0
 crime causes prostitution,crime causes demands,0.24028114141347542
 crime results in prostitution,crime results in demands,0.3976353643835253
 crime causes prostitution,crime causes demands,0.24028114141347542
 crime leads to prostitution,crime leads to demands,0.3976353643835253
 factors associated with demands are pollution,the factors associated with demands are crime,0.6431870218238024
 due to crime prostitution is caused,due to crime demands is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 demands is caused by pollution,demands is caused by crime,0.668740304976422
 demands,demands,0.1778279410038923
 truth causes censorship,truth causes paper considerable embarrassment,0.12336445138236939
 truth results in censorship,truth results in paper considerable embarrassment,0.24117803988461298
 truth causes censorship,truth causes paper considerable embarrassment,0.12336445138236939
 truth leads to censorship,truth leads to paper considerable embarrassment,0.24117803988461298
 factors associated with paper considerable embarrassment are censorship,the factors associated with paper considerable embarrassment are truth,0.7420884818558928
 due to truth terrorism is caused,due to truth paper considerable embarrassment is caused,0.18204651199034363
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 paper considerable embarrassment is caused by censorship,paper considerable embarrassment is caused by truth,0.8091067115702212
 paper considerable embarrassment,paper considerable embarrassment,0.5623413251903491
 crime causes prison population,crime causes erroneous arrest record,0.13232169883599026
 crime results in prostitution,crime results in erroneous arrest record,0.24117803988461298
 crime causes prison population,crime causes erroneous arrest record,0.13232169883599026
 crime leads to prostitution,crime leads to erroneous arrest record,0.24117803988461298
 factors associated with erroneous arrest record are censorship,the factors associated with erroneous arrest record are crime,0.7420884818558928
 due to crime prostitution is caused,due to crime erroneous arrest record is caused,0.18204651199034363
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 erroneous arrest record is caused by prostitution,erroneous arrest record is caused by crime,0.8091067115702212
 erroneous arrest record,erroneous arrest record,0.5623413251903491
 crime causes prostitution,crime causes moral imbalance,0.17216896116316355
 crime results in prostitution,crime results in moral imbalance,0.3096787331587729
 crime causes prostitution,crime causes moral imbalance,0.17216896116316355
 crime leads to prostitution,crime leads to moral imbalance,0.3096787331587729
 factors associated with moral imbalance are censorship,the factors associated with moral imbalance are crime,0.7013967267997694
 due to crime prostitution is caused,due to crime moral imbalance is caused,0.21506254256566312
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 moral imbalance is caused by capitalism,moral imbalance is caused by crime,0.7598356856515925
 moral imbalance,moral imbalance,0.316227766016838
 crime causes prison population,crime causes danger to the military unit,0.08025716728928957
 crime results in prostitution,crime results in danger to the military unit,0.14628187563941414
 crime causes prison population,crime causes danger to the military unit,0.08025716728928957
 crime leads to prostitution,crime leads to danger to the military unit,0.14628187563941414
 factors associated with danger to the military unit are terrorism,the factors associated with danger to the military unit are crime,0.7963580315032781
 due to crime prostitution is caused,due to crime danger to the military unit is caused,0.13044202582182796
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 danger to the military unit is caused by terrorism,danger to the military unit is caused by crime,0.8633400213704505
 danger to the military unit,danger to the military unit,1.0
 crime causes prostitution,crime causes remaining deaths,0.17216896116316355
 crime results in prostitution,crime results in remaining deaths,0.3096787331587729
 crime causes prostitution,crime causes remaining deaths,0.17216896116316355
 crime leads to prostitution,crime leads to remaining deaths,0.3096787331587729
 factors associated with remaining deaths are pollution,the factors associated with remaining deaths are crime,0.7013967267997694
 due to crime prostitution is caused,due to crime remaining deaths is caused,0.21506254256566312
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 remaining deaths is caused by pollution,remaining deaths is caused by crime,0.7598356856515925
 remaining deaths,remaining deaths,0.316227766016838
 crime causes prison population,crime causes migration of large numbers of unaccompanied minors to the us border,0.017907794590318507
 crime results in prison population,crime results in migration of large numbers of unaccompanied minors to the us border,0.04395541994992161
 crime causes prison population,crime causes migration of large numbers of unaccompanied minors to the us border,0.017907794590318507
 crime leads to prostitution,crime leads to migration of large numbers of unaccompanied minors to the us border,0.032639898338235177
 factors associated with migration of large numbers of unaccompanied minors to the us border include prostitution,the factors associated with migration of large numbers of unaccompanied minors to the us border are crime,0.8089976633967793
 due to crime prostitution is caused,due to crime migration of large numbers of unaccompanied minors to the us border is caused,0.047986939564604925
 yes,yes,0.1778279410038923
 crime leads to migration of large numbers of unaccompanied minors to the us border,yes,0
 crime contributes to migration of large numbers of unaccompanied minors to the us border,yes,0
 migration of large numbers of unaccompanied minors to the us border is caused by prostitution,migration of large numbers of unaccompanied minors to the us border is caused by crime,0.9253911813809743
 migration of large numbers of unaccompanied minors to the us border,migration of large numbers of unaccompanied minors to the us border,1.0
 crime causes prison population,crime causes citizens who must take up the majority of the responsibility in healing the pains,0.008459043197822945
 crime results in prison population,crime results in citizens who must take up the majority of the responsibility in healing the pains,0.024123245937916486
 crime causes prison population,crime causes citizens who must take up the majority of the responsibility in healing the pains,0.008459043197822945
 crime leads to prostitution,crime leads to citizens who must take up the majority of the responsibility in healing the pains,0.015417996259849322
 factors associated with citizens who must take up the majority of the responsibility in healing the pains are terrorism,the factors associated with citizens who must take up the majority of the responsibility in healing the pains are crime,0.8942867789154979
 due to crime prostitution is caused,due to crime citizens who must take up the majority of the responsibility in healing the pains is caused,0.029105550111710097
 yes,yes,0.1778279410038923
 crime leads to citizens who must take up the majority of the responsibility in healing the pains,yes,0
 yes,yes,0.1778279410038923
 citizens who must take up the majority of the responsibility in healing the pains is caused by pollution,citizens who must take up the majority of the responsibility in healing the pains is caused by crime,0.9391044157537525
 citizens who must take up the majority of the responsibility in healing the pains,citizens who must take up the majority of the responsibility in healing the pains,1.0
 crime causes prostitution,crime causes offenders,0.24028114141347542
 crime results in prostitution,crime results in offenders,0.3976353643835253
 crime causes prostitution,crime causes offenders,0.24028114141347542
 crime leads to prostitution,crime leads to offenders,0.3976353643835253
 factors associated with offenders are prostitution,the factors associated with offenders are crime,0.6431870218238024
 due to crime prostitution is caused,due to crime offenders is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 offenders is caused by prostitution,offenders is caused by crime,0.668740304976422
 offenders,offenders,0.1778279410038923
 crime causes prison population,crime causes voter disenchantment with the kirchners,0.08025716728928957
 crime results in prostitution,crime results in voter disenchantment with the kirchners,0.14628187563941414
 crime causes prison population,crime causes voter disenchantment with the kirchners,0.08025716728928957
 crime leads to prostitution,crime leads to voter disenchantment with the kirchners,0.14628187563941414
 factors associated with voter disenchantment with the kirchners are capitalism,the factors associated with voter disenchantment with the kirchners are crime,0.7963580315032781
 due to crime prostitution is caused,due to crime voter disenchantment with the kirchners is caused,0.13044202582182796
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
er disenchantment with the kirchners is caused by capitalism,voter disenchantment with the kirchners is caused by crime,0.7259795291154771
 voter disenchantment with the kirchners,voter disenchantment with the kirchners,1.0
 sea level rise causes coastal erosion,sea level rise causes open water zones within the salt marsh,0.22083358203177395
 sea level rise results in oil spills,sea level rise results in open water zones within the salt marsh,0.30096441267171586
 sea level rise causes coastal erosion,sea level rise causes open water zones within the salt marsh,0.22083358203177395
 sea level rise leads to pollution,sea level rise leads to open water zones within the salt marsh,0.27952792741962756
 factors associated with open water zones within the salt marsh are pollution,the factors associated with open water zones within the salt marsh are sea level rise,0.7037259479962376
 due to sea level rise coastal erosion is caused,due to sea level rise open water zones within the salt marsh is caused,0.2945334773316695
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 open water zones within the salt marsh is caused by pollution,open water zones within the salt marsh is caused by sea level rise,0.7446697386219441
 open water zones within the salt marsh,open water zones within the salt marsh,1.0
 crime causes prison population,crime causes serious damage to property,0.10305224267080783
 crime results in prostitution,crime results in serious damage to property,0.1878296463217631
 crime causes prison population,crime causes serious damage to property,0.10305224267080783
 crime leads to prostitution,crime leads to serious damage to property,0.1878296463217631
 factors associated with serious damage to property are pollution,the factors associated with serious damage to property are crime,0.7725505949016372
 due to crime prostitution is caused,due to crime serious damage to property is caused,0.15409904547990594
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 serious damage to property is caused by pollution,serious damage to property is caused by crime,0.8408964152537145
 serious damage to property,serious damage to property,1.0
 crime causes prison population,crime causes use of drugs,0.13232169883599026
 crime results in prostitution,crime results in use of drugs,0.24117803988461298
 crime causes prison population,crime causes use of drugs,0.13232169883599026
 crime leads to prostitution,crime leads to use of drugs,0.24117803988461298
 factors associated with use of drugs are prostitution,the factors associated with use of drugs are crime,0.7420884818558928
 due to crime prostitution is caused,due to crime use of drugs is caused,0.18204651199034363
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 use of drugs is caused by prostitution,use of drugs is caused by crime,0.8091067115702212
 use of drugs,use of drugs,0.5623413251903491
 crime causes prison population,crime causes reductions in public and private expenditures,0.06250434473199146
 crime results in prison population,crime results in reductions in public and private expenditures,0.11948321931215808
 crime causes prison population,crime causes reductions in public and private expenditures,0.06250434473199146
 crime leads to prostitution,crime leads to reductions in public and private expenditures,0.11392443929712959
 factors associated with reductions in public and private expenditures are capitalism,the factors associated with reductions in public and private expenditures are crime,0.8155395405382073
 due to crime prostitution is caused,due to crime reductions in public and private expenditures is caused,0.11041679101588697
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 reductions in public and private expenditures is caused by pollution,reductions in public and private expenditures is caused by crime,0.8801117367933934
 reductions in public and private expenditures,reductions in public and private expenditures,1.0
 crime causes prostitution,crime causes vampirism,0.24028114141347542
 crime results in prostitution,crime results in vampirism,0.3976353643835253
 crime causes prostitution,crime causes vampirism,0.24028114141347542
 crime leads to prostitution,crime leads to vampirism,0.3976353643835253
 factors associated with vampirism are cannibalism,the factors associated with vampirism are crime,0.6431870218238024
 due to crime prostitution is caused,due to crime vampirism is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 vampirism is caused by slavery,vampirism is caused by crime,0.668740304976422
 vampirism,vampirism,0.1778279410038923
 crime causes prostitution,crime causes city dwellings,0.17216896116316355
 crime results in prostitution,crime results in city dwellings,0.3096787331587729
 crime causes prostitution,crime causes city dwellings,0.17216896116316355
 crime leads to prostitution,crime leads to city dwellings,0.3096787331587729
 factors associated with city dwellings are pollution,the factors associated with city dwellings are crime,0.7013967267997694
 due to crime prostitution is caused,due to crime city dwellings is caused,0.21506254256566312
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 city dwellings is caused by pollution,city dwellings is caused by crime,0.7598356856515925
 city dwellings,city dwellings,0.316227766016838
 crime causes prison population,crime causes higher quality of schools,0.10305224267080783
 crime results in prostitution,crime results in higher quality of schools,0.1878296463217631
 crime causes prison population,crime causes higher quality of schools,0.10305224267080783
 crime leads to prostitution,crime leads to higher quality of schools,0.1878296463217631
 factors associated with higher quality of schools is pollution,the factors associated with higher quality of schools are crime,0.6496350258549114
 due to crime prostitution is caused,due to crime higher quality of schools is caused,0.15409904547990594
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 higher quality of schools is caused by pollution,higher quality of schools is caused by crime,0.8408964152537145
 higher quality of schools,higher quality of schools,1.0
 crime causes prison population,crime causes detectives would interview witnesses,0.10305224267080783
 crime results in prostitution,crime results in detectives would interview witnesses,0.1878296463217631
 crime causes prison population,crime causes detectives would interview witnesses,0.10305224267080783
 crime leads to prostitution,crime leads to detectives would interview witnesses,0.1878296463217631
 factors associated with detectives would interview witnesses are terrorism,the factors associated with detectives would interview witnesses are crime,0.7725505949016372
 due to crime prostitution is caused,due to crime detectives would interview witnesses is caused,0.15409904547990594
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 detectives would interview witnesses is caused by prostitution,detectives would interview witnesses is caused by crime,0.8408964152537145
 detectives would interview witnesses,detectives would interview witnesses,1.0
 sea level rise causes pollution,sea level rise causes sedimentation along the shore,0.3670124608961283
 sea level rise results in oil spills,sea level rise results in sedimentation along the shore,0.46199933699457096
 sea level rise causes pollution,sea level rise causes sedimentation along the shore,0.3670124608961283
 sea level rise leads to pollution,sea level rise leads to sedimentation along the shore,0.4608636396914616
 factors associated with sedimentation along the shore are pollution,the factors associated with sedimentation along the shore are sea level rise,0.6186101569833722
 due to sea level rise coastal erosion is caused,due to sea level rise sedimentation along the shore is caused,0.41105458056789007
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 sedimentation along the shore is caused by pollution,sedimentation along the shore is caused by sea level rise,0.6548907866815301
 sedimentation along the shore,sedimentation along the shore,1.0
 crime causes prostitution,crime causes cassette scandal,0.17216896116316355
 crime results in prostitution,crime results in cassette scandal,0.3096787331587729
 crime causes prostitution,crime causes cassette scandal,0.17216896116316355
 crime leads to prostitution,crime leads to cassette scandal,0.3096787331587729
 factors associated with cassette scandal are censorship,the factors associated with cassette scandal are crime,0.7013967267997694
 due to crime prostitution is caused,due to crime cassette scandal is caused,0.21506254256566312
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 cassette scandal is caused by pornography,cassette scandal is caused by crime,0.7598356856515925
 cassette scandal,cassette scandal,0.316227766016838
 crime causes prostitution,crime causes act,0.24028114141347542
 crime results in prostitution,crime results in act,0.3976353643835253
 crime causes prostitution,crime causes act,0.24028114141347542
 crime leads to prostitution,crime leads to act,0.3976353643835253
 factors associated with act are censorship,the factors associated with act are crime,0.6431870218238024
 due to crime prostitution is caused,due to crime act is caused,0.25406637407730737
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 act is caused by pollution,act is caused by crime,0.668740304976422
 act,act,0.1778279410038923
 crime causes prison population,crime causes bart to feel guilty about his actions,0.04867843262263999
 crime results in prison population,crime results in bart to feel guilty about his actions,0.09782458612762486
 crime causes prison population,crime causes bart to feel guilty about his actions,0.04867843262263999
 crime leads to prostitution,crime leads to bart to feel guilty about his actions,0.08872444253557525
 factors associated with bart to feel guilty about his actions are censorship,the factors associated with bart to feel guilty about his actions are crime,0.8313539764691034
 due to crime prostitution is caused,due to crime bart to feel guilty about his actions is caused,0.09346579571601446
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 bart to feel guilty about his actions is caused by prostitution,bart to feel guilty about his actions is caused by crime,0.8931539818068694
 bart to feel guilty about his actions,bart to feel guilty about his actions,1.0
 crime causes prostitution,crime causes public outrage,0.17216896116316355
 crime results in prostitution,crime results in public outrage,0.3096787331587729
 crime causes prostitution,crime causes public outrage,0.17216896116316355
 crime leads to prostitution,crime leads to public outrage,0.3096787331587729
 factors associated with public outrage are censorship,the factors associated with public outrage are crime,0.7013967267997694
 due to crime prostitution is caused,due to crime public outrage is caused,0.21506254256566312
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 public outrage is caused by pollution,public outrage is caused by crime,0.7598356856515925
 public outrage,public outrage,0.316227766016838
 sea level rise causes pollution,sea level rise causes erosive process,0.5475182535069453
 sea level rise results in pollution,sea level rise results in erosive process,0.6431870218238024
 sea level rise causes pollution,sea level rise causes erosive process,0.5475182535069453
 sea level rise leads to pollution,sea level rise leads to erosive process,0.6431870218238024
 factors associated with erosive process are pollution,the factors associated with erosive process are sea level rise,0.5270837136273565
 due to sea level rise pollution is caused,due to sea level rise erosive process is caused,0.5247357977607321
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 yes,yes,0.1778279410038923
 erosive process is caused by pollution,erosive process is caused by sea level rise,0.5444460596606694
 erosive process,erosive process,0.316227766016838
