Prediction,Labels,RougeScore
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 truth is caused by censorship,truth is caused by deliberate abstention from making inquiries,0.49999999555555563
hnological disparity,truth,0.0
 apollo in an oracular function causes pollution,apollo in an oracular function causes truth,0.8333333283333335
 apollo in an oracular function results in pollution,apollo in an oracular function results in truth,0.8571428521428571
 apollo in an oracular function causes pollution,apollo in an oracular function causes truth,0.8333333283333335
 apollo in an oracular function leads to pollution,apollo in an oracular function leads to truth,0.8571428521428571
 factors associated with truth are censorship,the factors associated with truth are apollo in an oracular function,0.533333328888889
 due to apollo in an oracular function pollution is caused,due to apollo in an oracular function truth is caused,0.7777777727777778
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 truth is caused by censorship,truth is caused by apollo in an oracular function,0.49999999555555563
 truth,truth,0.0
 crime causes prostitution,crime causes death,0.4999999950000001
 crime results in prostitution,crime results in death,0.6666666616666668
 crime causes prostitution,crime causes death,0.4999999950000001
 crime leads to prostitution,crime leads to death,0.6666666616666668
 factors associated with death are pollution,the factors associated with death are crime,0.7272727223140496
 due to crime prostitution is caused,due to crime death is caused,0.5999999950000001
 yes,yes,0.0
 crime leads to death,yes,0.0
 yes,yes,0.0
 death is caused by pollution,death is caused by crime,0.749999995
 death,death,0.0
 crime causes prostitution,crime causes imprisonment,0.4999999950000001
 crime results in prostitution,crime results in imprisonment,0.6666666616666668
 crime causes prostitution,crime causes imprisonment,0.4999999950000001
 crime leads to prostitution,crime leads to imprisonment,0.6666666616666668
 factors associated with imprisonment are terrorism,the factors associated with imprisonment are crime,0.7272727223140496
 due to crime prostitution is caused,due to crime imprisonment is caused,0.5999999950000001
 yes,yes,0.0
 crime leads to imprisonment,yes,0.0
 yes,yes,0.0
 imprisonment is caused by terrorism,imprisonment is caused by crime,0.749999995
 imprisonment,imprisonment,0.0
 crime causes prostitution,crime causes crime,0.4999999950000001
 crime results in prostitution,crime results in crime,0.6666666616666668
 crime causes prostitution,crime causes crime,0.4999999950000001
 crime leads to prostitution,crime leads to crime,0.6666666616666668
 factors associated with crime are prostitution,the factors associated with crime are crime,0.7272727223140496
 due to crime prostitution is caused,due to crime crime is caused,0.5999999950000001
 yes,yes,0.0
 crime leads to crime,yes,0.0
 yes,yes,0.0
 crime is caused by prostitution,crime is caused by crime,0.749999995
 crime,crime,0.0
 crime causes prostitution,crime causes conviction,0.4999999950000001
 crime results in prostitution,crime results in conviction,0.6666666616666668
 crime causes prostitution,crime causes conviction,0.4999999950000001
 crime leads to prostitution,crime leads to conviction,0.6666666616666668
 factors associated with conviction are censorship,the factors associated with conviction are crime,0.7272727223140496
 due to crime prostitution is caused,due to crime conviction is caused,0.5999999950000001
 yes,yes,0.0
 crime leads to conviction,yes,0.0
 yes,yes,0.0
 conviction is caused by terrorism,conviction is caused by crime,0.749999995
 conviction,conviction,0.0
 crime causes prostitution,crime causes harm,0.4999999950000001
 crime results in prostitution,crime results in harm,0.6666666616666668
 crime causes prostitution,crime causes harm,0.4999999950000001
 crime leads to prostitution,crime leads to harm,0.6666666616666668
 factors associated with harm are pollution,the factors associated with harm are crime,0.7272727223140496
 due to crime prostitution is caused,due to crime harm is caused,0.5999999950000001
 yes,yes,0.0
 crime leads to harm,yes,0.0
 yes,yes,0.0
 harm is caused by pollution,harm is caused by crime,0.749999995
 harm,harm,0.0
 sea level rise causes pollution,sea level rise causes inundation,0.749999995
 sea level rise results in pollution,sea level rise results in inundation,0.7999999950000002
 sea level rise causes pollution,sea level rise causes inundation,0.749999995
 sea level rise leads to pollution,sea level rise leads to inundation,0.7999999950000002
 factors associated with inundation are pollution,the factors associated with inundation are sea level rise,0.6153846106508877
 due to sea level rise pollution is caused,due to sea level rise inundation is caused,0.7142857092857143
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 inundation is caused by pollution,inundation is caused by sea level rise,0.5999999952
 inundation,inundation,0.0
 sea level rise causes coastal erosion,sea level rise causes coastal erosion,0.999999995
 sea level rise results in pollution,sea level rise results in coastal erosion,0.7272727223140496
 sea level rise causes coastal erosion,sea level rise causes coastal erosion,0.999999995
 sea level rise leads to pollution,sea level rise leads to coastal erosion,0.7272727223140496
 factors associated with coastal erosion are pollution,the factors associated with coastal erosion are sea level rise,0.6666666618666668
 due to sea level rise coastal erosion is caused,due to sea level rise coastal erosion is caused,0.999999995
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 coastal erosion is caused by pollution,coastal erosion is caused by sea level rise,0.6666666618055556
 coastal erosion,coastal erosion,0.999999995
 sea level rise causes flooding,sea level rise causes flooding,0.999999995
 sea level rise results in flooding,sea level rise results in flooding,0.999999995
 sea level rise causes flooding,sea level rise causes flooding,0.999999995
 sea level rise leads to pollution,sea level rise leads to flooding,0.7999999950000002
 factors associated with flooding are pollution,the factors associated with flooding are sea level rise,0.6153846106508877
 due to sea level rise pollution is caused,due to sea level rise flooding is caused,0.7142857092857143
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 flooding is caused by pollution,flooding is caused by sea level rise,0.5999999952
 flooding,flooding,0.0
 crime causes prostitution,crime causes pregnancy,0.4999999950000001
 crime results in prostitution,crime results in pregnancy,0.6666666616666668
 crime causes prostitution,crime causes pregnancy,0.4999999950000001
 crime leads to prostitution,crime leads to pregnancy,0.6666666616666668
 factors associated with pregnancy are prostitution,the factors associated with pregnancy are crime,0.7272727223140496
 due to crime prostitution is caused,due to crime pregnancy is caused,0.5999999950000001
 yes,yes,0.0
 crime leads to pregnancy,yes,0.0
 yes,yes,0.0
 pregnancy is caused by prostitution,pregnancy is caused by crime,0.749999995
 pregnancy,pregnancy,0.0
 petrol causes pollution,petrol causes fire,0.4999999950000001
 petrol results in pollution,petrol results in fire,0.6666666616666668
 petrol causes pollution,petrol causes fire,0.4999999950000001
 petrol leads to pollution,petrol leads to fire,0.6666666616666668
 factors associated with fire are pollution,the factors associated with fire are petrol,0.7272727223140496
 due to petrol pollution is caused,due to petrol fire is caused,0.5999999950000001
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 fire is caused by pollution,fire is caused by petrol,0.749999995
 fire,fire,0.0
 crime causes prostitution,crime causes death of another person,0.2857142816326531
 crime results in prostitution,crime results in death of another person,0.44444444000000005
 crime causes prostitution,crime causes death of another person,0.2857142816326531
 crime leads to prostitution,crime leads to death of another person,0.44444444000000005
 factors associated with death of another person are terrorism,the factors associated with death of another person are crime,0.823529406782007
 due to crime prostitution is caused,due to crime death of another person is caused,0.4615384568047337
 yes,yes,0.0
 crime leads to death of another person,yes,0.0
 yes,yes,0.0
 death of another person is caused by terrorism,death of another person is caused by crime,0.8571428521428571
 death of another person,death of another person,0.999999995
 sea level rise causes pollution,sea level rise causes erosion,0.749999995
 sea level rise results in pollution,sea level rise results in erosion,0.7999999950000002
 sea level rise causes pollution,sea level rise causes erosion,0.749999995
 sea level rise leads to pollution,sea level rise leads to erosion,0.7999999950000002
 factors associated with erosion are pollution,the factors associated with erosion are sea level rise,0.6153846106508877
 due to sea level rise coastal erosion is caused,due to sea level rise erosion is caused,0.7999999950222222
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 erosion is caused by pollution,erosion is caused by sea level rise,0.5999999952
 erosion,erosion,0.0
 crime causes prostitution,crime causes financial loss,0.39999999520000007
 crime results in prostitution,crime results in financial loss,0.5714285665306124
 crime causes prostitution,crime causes financial loss,0.39999999520000007
 crime leads to prostitution,crime leads to financial loss,0.5714285665306124
 factors associated with financial loss are terrorism,the factors associated with financial loss are crime,0.7692307642603551
 due to crime prostitution is caused,due to crime financial loss is caused,0.5454545404958678
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 financial loss is caused by pollution,financial loss is caused by crime,0.7999999950000002
 financial loss,financial loss,0.999999995
 crime causes prostitution,crime causes loss of life,0.33333332888888895
 crime results in prostitution,crime results in loss of life,0.49999999531250006
 crime causes prostitution,crime causes loss of life,0.33333332888888895
 crime leads to prostitution,crime leads to loss of life,0.49999999531250006
 factors associated with loss of life are pollution,the factors associated with loss of life are crime,0.7999999950222222
 due to crime prostitution is caused,due to crime loss of life is caused,0.499999995138889
 yes,yes,0.0
 crime leads to loss of life,yes,0.0
 yes,yes,0.0
 loss of life is caused by pollution,loss of life is caused by crime,0.8333333283333335
 loss of life,loss of life,0.999999995
 sea level rise causes pollution,sea level rise causes beach erosion,0.6666666617283951
 sea level rise results in pollution,sea level rise results in beach erosion,0.7272727223140496
 sea level rise causes pollution,sea level rise causes beach erosion,0.6666666617283951
 sea level rise leads to pollution,sea level rise leads to beach erosion,0.7272727223140496
 factors associated with beach erosion are pollution,the factors associated with beach erosion are sea level rise,0.6666666618666668
 due to sea level rise coastal erosion is caused,due to sea level rise beach erosion is caused,0.749999995
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 beach erosion is caused by pollution,beach erosion is caused by sea level rise,0.6666666618055556
 beach erosion,beach erosion,0.999999995
 crime causes prostitution,crime causes great bodily injury,0.33333332888888895
 crime results in prostitution,crime results in great bodily injury,0.49999999531250006
 crime causes prostitution,crime causes great bodily injury,0.33333332888888895
 crime leads to prostitution,crime leads to great bodily injury,0.49999999531250006
 factors associated with great bodily injury are prostitution,the factors associated with great bodily injury are crime,0.7999999950222222
 due to crime prostitution is caused,due to crime great bodily injury is caused,0.499999995138889
 yes,yes,0.0
 crime leads to great bodily injury,yes,0.0
 yes,yes,0.0
 great bodily injury is caused by prostitution,great bodily injury is caused by crime,0.8333333283333335
 great bodily injury,great bodily injury,0.999999995
 crime causes prostitution,crime causes costs,0.4999999950000001
 crime results in prostitution,crime results in costs,0.6666666616666668
 crime causes prostitution,crime causes costs,0.4999999950000001
 crime leads to prostitution,crime leads to costs,0.6666666616666668
 factors associated with costs are pollution,the factors associated with costs are crime,0.7272727223140496
 due to crime prostitution is caused,due to crime costs is caused,0.5999999950000001
 yes,yes,0.0
 crime leads to costs,yes,0.0
 yes,yes,0.0
 costs is caused by pollution,costs is caused by crime,0.749999995
 costs,costs,0.0
 crime causes prostitution,crime causes outrage,0.4999999950000001
 crime results in prostitution,crime results in outrage,0.6666666616666668
 crime causes prostitution,crime causes outrage,0.4999999950000001
 crime leads to prostitution,crime leads to outrage,0.6666666616666668
 factors associated with outrage are censorship,the factors associated with outrage are crime,0.7272727223140496
 due to crime prostitution is caused,due to crime outrage is caused,0.5999999950000001
 yes,yes,0.0
 crime leads to outrage,yes,0.0
 yes,yes,0.0
rage is caused by terrorism,outrage is caused by crime,0.4999999950000001
rage,outrage,0.0
 crime causes prostitution,crime causes conflict,0.4999999950000001
 crime results in prostitution,crime results in conflict,0.6666666616666668
 crime causes prostitution,crime causes conflict,0.4999999950000001
 crime leads to prostitution,crime leads to conflict,0.6666666616666668
 factors associated with conflict are terrorism,the factors associated with conflict are crime,0.7272727223140496
 due to crime prostitution is caused,due to crime conflict is caused,0.5999999950000001
 yes,yes,0.0
 crime leads to conflict,yes,0.0
 yes,yes,0.0
 conflict is caused by terrorism,conflict is caused by crime,0.749999995
 conflict,conflict,0.0
 crime causes prostitution,crime causes concern,0.4999999950000001
 crime results in prostitution,crime results in concern,0.6666666616666668
 crime causes prostitution,crime causes concern,0.4999999950000001
 crime leads to prostitution,crime leads to concern,0.6666666616666668
 factors associated with concern are pollution,the factors associated with concern are crime,0.7272727223140496
 due to crime prostitution is caused,due to crime concern is caused,0.5999999950000001
 yes,yes,0.0
 crime leads to concern,yes,0.0
 yes,yes,0.0
 concern is caused by pollution,concern is caused by crime,0.749999995
 concern,concern,0.0
 crime causes prostitution,crime causes gangs,0.4999999950000001
 crime results in prostitution,crime results in gangs,0.6666666616666668
 crime causes prostitution,crime causes gangs,0.4999999950000001
 crime leads to prostitution,crime leads to gangs,0.6666666616666668
 factors associated with gangs are prostitution,the factors associated with gangs are crime,0.7272727223140496
 due to crime prostitution is caused,due to crime gangs is caused,0.5999999950000001
 yes,yes,0.0
 crime leads to gangs,yes,0.0
 yes,yes,0.0
 gangs is caused by prostitution,gangs is caused by crime,0.749999995
 gangs,gangs,0.0
 illegal drugs causes prostitution,illegal drugs causes harm,0.6666666616666668
 illegal drugs results in prostitution,illegal drugs results in harm,0.749999995
 illegal drugs causes prostitution,illegal drugs causes harm,0.6666666616666668
 illegal drugs leads to prostitution,illegal drugs leads to harm,0.749999995
 factors associated with harm are pollution,the factors associated with harm are illegal drugs,0.6666666618055556
 due to illegal drugs prostitution is caused,due to illegal drugs harm is caused,0.6666666616666668
 yes,yes,0.0
 illegal drugs leads to harm,yes,0.0
 illegal drugs contributes to harm,yes,0.0
 harm is caused by pollution,harm is caused by illegal drugs,0.6666666617283951
 harm,harm,0.0
 truth causes censorship,truth causes harm,0.4999999950000001
 truth results in censorship,truth results in harm,0.6666666616666668
 truth causes censorship,truth causes harm,0.4999999950000001
 truth leads to censorship,truth leads to harm,0.6666666616666668
 factors associated with harm are pollution,the factors associated with harm are truth,0.7272727223140496
 due to truth terrorism is caused,due to truth harm is caused,0.5999999950000001
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 harm is caused by pollution,harm is caused by truth,0.749999995
 harm,harm,0.0
 sea level rise causes pollution,sea level rise causes increased coastal flooding,0.5999999952
 sea level rise results in pollution,sea level rise results in increased coastal flooding,0.6666666618055556
 sea level rise causes pollution,sea level rise causes increased coastal flooding,0.5999999952
 sea level rise leads to pollution,sea level rise leads to increased coastal flooding,0.6666666618055556
 factors associated with increased coastal flooding are pollution,the factors associated with increased coastal flooding are sea level rise,0.7058823480968859
 due to sea level rise pollution is caused,due to sea level rise increased coastal flooding is caused,0.6249999950781252
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 increased coastal flooding is caused by pollution,increased coastal flooding is caused by sea level rise,0.7142857093877552
 increased coastal flooding,increased coastal flooding,0.999999995
 sea level rise causes coastal erosion,sea level rise causes coastal flooding,0.7999999950000002
 sea level rise results in pollution,sea level rise results in coastal flooding,0.7272727223140496
 sea level rise causes coastal erosion,sea level rise causes coastal flooding,0.7999999950000002
 sea level rise leads to pollution,sea level rise leads to coastal flooding,0.7272727223140496
 factors associated with coastal flooding are pollution,the factors associated with coastal flooding are sea level rise,0.6666666618666668
 due to sea level rise coastal erosion is caused,due to sea level rise coastal flooding is caused,0.749999995
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 coastal flooding is caused by pollution,coastal flooding is caused by sea level rise,0.6666666618055556
 coastal flooding,coastal flooding,0.999999995
 crime causes prostitution,crime causes ignite war,0.39999999520000007
 crime results in prostitution,crime results in ignite war,0.5714285665306124
 crime causes prostitution,crime causes ignite war,0.39999999520000007
 crime leads to prostitution,crime leads to ignite war,0.5714285665306124
 factors associated with ignite war are terrorism,the factors associated with ignite war are crime,0.7692307642603551
 due to crime prostitution is caused,due to crime ignite war is caused,0.5454545404958678
 yes,yes,0.0
 crime leads to ignite war,yes,0.0
 yes,yes,0.0
 ignite war is caused by terrorism,ignite war is caused by crime,0.7999999950000002
 ignite war,ignite war,0.999999995
 crime causes prostitution,crime causes emotional distress,0.39999999520000007
 crime results in prostitution,crime results in emotional distress,0.5714285665306124
 crime causes prostitution,crime causes emotional distress,0.39999999520000007
 crime leads to prostitution,crime leads to emotional distress,0.5714285665306124
 factors associated with emotional distress are pornography,the factors associated with emotional distress are crime,0.7692307642603551
 due to crime prostitution is caused,due to crime emotional distress is caused,0.5454545404958678
 yes,yes,0.0
 crime leads to emotional distress,yes,0.0
 yes,yes,0.0
 emotional distress is caused by pollution,emotional distress is caused by crime,0.7999999950000002
 emotional distress,emotional distress,0.999999995
 crime causes prostitution,crime causes downfall,0.4999999950000001
 crime results in prostitution,crime results in downfall,0.6666666616666668
 crime causes prostitution,crime causes downfall,0.4999999950000001
 crime leads to prostitution,crime leads to downfall,0.6666666616666668
 factors associated with downfall are pollution,the factors associated with downfall are crime,0.7272727223140496
 due to crime prostitution is caused,due to crime downfall is caused,0.5999999950000001
 yes,yes,0.0
 crime leads to downfall,yes,0.0
 yes,yes,0.0
 downfall is caused by pollution,downfall is caused by crime,0.749999995
nfall,downfall,0.0
 crime causes prostitution,crime causes empire into a state of moral lethargy,0.19999999680000002
 crime results in prostitution,crime results in empire into a state of moral lethargy,0.33333332958333334
 crime causes prostitution,crime causes empire into a state of moral lethargy,0.19999999680000002
 crime leads to prostitution,crime leads to empire into a state of moral lethargy,0.33333332958333334
 factors associated with empire into a state of moral lethargy are capitalism,the factors associated with empire into a state of moral lethargy are crime,0.8695652124007562
 due to crime prostitution is caused,due to crime empire into a state of moral lethargy is caused,0.374999995703125
 yes,yes,0.0
 crime leads to empire into a state of moral lethargy,yes,0.0
 yes,yes,0.0
 empire into a state of moral lethargy is caused by slavery,empire into a state of moral lethargy is caused by crime,0.899999995
 empire into a state of moral lethargy,empire into a state of moral lethargy,0.999999995
 crime causes prostitution,crime causes prostitution,0.999999995
 crime results in prostitution,crime results in prostitution,0.999999995
 crime causes prostitution,crime causes prostitution,0.999999995
 crime leads to prostitution,crime leads to prostitution,0.999999995
 factors associated with prostitution are pornography,the factors associated with prostitution are crime,0.7272727223140496
 due to crime prostitution is caused,due to crime prostitution is caused,0.999999995
 yes,yes,0.0
 crime leads to prostitution,yes,0.0
 yes,yes,0.0
 prostitution is caused by pornography,prostitution is caused by crime,0.749999995
stitution,prostitution,0.0
 sea level rise causes pollution,sea level rise causes deglaciation,0.749999995
 sea level rise results in pollution,sea level rise results in deglaciation,0.7999999950000002
 sea level rise causes pollution,sea level rise causes deglaciation,0.749999995
 sea level rise leads to pollution,sea level rise leads to deglaciation,0.7999999950000002
 factors associated with deglaciation are pollution,the factors associated with deglaciation are sea level rise,0.6153846106508877
 due to sea level rise pollution is caused,due to sea level rise deglaciation is caused,0.7142857092857143
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 deglaciation is caused by pollution,deglaciation is caused by sea level rise,0.5999999952
 deglaciation,deglaciation,0.0
 crime causes prostitution,crime causes impairment of an employee ’ s body,0.19999999680000002
 crime results in prostitution,crime results in impairment of an employee ’ s body,0.33333332958333334
 crime causes prostitution,crime causes impairment of an employee ’ s body,0.19999999680000002
 crime leads to prostitution,crime leads to impairment of an employee ’ s body,0.33333332958333334
 factors associated with impairment of an employee ’ s body are pollution,the factors associated with impairment of an employee ’ s body are crime,0.8695652124007562
 due to crime prostitution is caused,due to crime impairment of an employee ’ s body is caused,0.374999995703125
 yes,yes,0.0
 crime leads to impairment of an employee ’ s body,yes,0.0
 crime contributes to impairment of an employee ’ s body,yes,0.0
 impairment of an employee ’ s body is caused by pollution,impairment of an employee ’ s body is caused by crime,0.899999995
 impairment of an employee ’ s body,impairment of an employee ’ s body,0.999999995
 crime causes prostitution,crime causes demands,0.4999999950000001
 crime results in prostitution,crime results in demands,0.6666666616666668
 crime causes prostitution,crime causes demands,0.4999999950000001
 crime leads to prostitution,crime leads to demands,0.6666666616666668
 factors associated with demands are pollution,the factors associated with demands are crime,0.7272727223140496
 due to crime prostitution is caused,due to crime demands is caused,0.5999999950000001
 yes,yes,0.0
 crime leads to demands,yes,0.0
 yes,yes,0.0
 demands is caused by pollution,demands is caused by crime,0.749999995
 demands,demands,0.0
 truth causes censorship,truth causes paper considerable embarrassment,0.33333332888888895
 truth results in censorship,truth results in paper considerable embarrassment,0.49999999531250006
 truth causes censorship,truth causes paper considerable embarrassment,0.33333332888888895
 truth leads to censorship,truth leads to paper considerable embarrassment,0.49999999531250006
 factors associated with paper considerable embarrassment are censorship,the factors associated with paper considerable embarrassment are truth,0.7999999950222222
 due to truth terrorism is caused,due to truth paper considerable embarrassment is caused,0.499999995138889
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 paper considerable embarrassment is caused by censorship,paper considerable embarrassment is caused by truth,0.8333333283333335
 paper considerable embarrassment,paper considerable embarrassment,0.999999995
 crime causes prostitution,crime causes erroneous arrest record,0.33333332888888895
 crime results in prostitution,crime results in erroneous arrest record,0.49999999531250006
 crime causes prostitution,crime causes erroneous arrest record,0.33333332888888895
 crime leads to prostitution,crime leads to erroneous arrest record,0.49999999531250006
 factors associated with erroneous arrest record are censorship,the factors associated with erroneous arrest record are crime,0.7999999950222222
 due to crime prostitution is caused,due to crime erroneous arrest record is caused,0.499999995138889
 yes,yes,0.0
 crime leads to erroneous arrest record,yes,0.0
 crime contributes to erroneous arrest record,yes,0.0
 erroneous arrest record is caused by prostitution,erroneous arrest record is caused by crime,0.8333333283333335
 erroneous arrest record,erroneous arrest record,0.999999995
 crime causes prostitution,crime causes moral imbalance,0.39999999520000007
 crime results in prostitution,crime results in moral imbalance,0.5714285665306124
 crime causes prostitution,crime causes moral imbalance,0.39999999520000007
 crime leads to prostitution,crime leads to moral imbalance,0.5714285665306124
 factors associated with moral imbalance are censorship,the factors associated with moral imbalance are crime,0.7692307642603551
 due to crime prostitution is caused,due to crime moral imbalance is caused,0.5454545404958678
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 moral imbalance is caused by capitalism,moral imbalance is caused by crime,0.7999999950000002
 moral imbalance,moral imbalance,0.999999995
 crime causes prostitution,crime causes danger to the military unit,0.24999999625000005
 crime results in prostitution,crime results in danger to the military unit,0.3999999958
 crime causes prostitution,crime causes danger to the military unit,0.24999999625000005
 crime leads to prostitution,crime leads to danger to the military unit,0.3999999958
 factors associated with danger to the military unit are terrorism,the factors associated with danger to the military unit are crime,0.8421052581717452
 due to crime prostitution is caused,due to crime danger to the military unit is caused,0.4285714239795918
 yes,yes,0.0
 crime leads to danger to the military unit,yes,0.0
 yes,yes,0.0
 danger to the military unit is caused by terrorism,danger to the military unit is caused by crime,0.874999995
 danger to the military unit,danger to the military unit,0.999999995
 crime causes prostitution,crime causes remaining deaths,0.39999999520000007
 crime results in prostitution,crime results in remaining deaths,0.5714285665306124
 crime causes prostitution,crime causes remaining deaths,0.39999999520000007
 crime leads to prostitution,crime leads to remaining deaths,0.5714285665306124
 factors associated with remaining deaths are pollution,the factors associated with remaining deaths are crime,0.7692307642603551
 due to crime prostitution is caused,due to crime remaining deaths is caused,0.5454545404958678
 yes,yes,0.0
 crime leads to remaining deaths,yes,0.0
 yes,yes,0.0
 remaining deaths is caused by pollution,remaining deaths is caused by crime,0.7999999950000002
 remaining deaths,remaining deaths,0.999999995
 crime causes prostitution,crime causes migration of large numbers of unaccompanied minors to the us border,0.14285714040816327
 crime results in prostitution,crime results in migration of large numbers of unaccompanied minors to the us border,0.24999999695312503
 crime causes prostitution,crime causes migration of large numbers of unaccompanied minors to the us border,0.14285714040816327
 crime leads to prostitution,crime leads to migration of large numbers of unaccompanied minors to the us border,0.24999999695312503
 factors associated with migration of large numbers of unaccompanied minors to the us border include prostitution,the factors associated with migration of large numbers of unaccompanied minors to the us border are crime,0.8387096724245579
 due to crime prostitution is caused,due to crime migration of large numbers of unaccompanied minors to the us border is caused,0.29999999625
 yes,yes,0.0
 crime leads to migration of large numbers of unaccompanied minors to the us border,yes,0.0
 crime contributes to migration of large numbers of unaccompanied minors to the us border,yes,0.0
 migration of large numbers of unaccompanied minors to the us border is caused by prostitution,migration of large numbers of unaccompanied minors to the us border is caused by crime,0.9285714235714286
 migration of large numbers of unaccompanied minors to the us border,migration of large numbers of unaccompanied minors to the us border,0.999999995
 crime causes prostitution,crime causes citizens who must take up the majority of the responsibility in healing the pains,0.11764705674740487
 crime results in prostitution,crime results in citizens who must take up the majority of the responsibility in healing the pains,0.21052631313019393
 crime causes prostitution,crime causes citizens who must take up the majority of the responsibility in healing the pains,0.11764705674740487
 crime leads to prostitution,crime leads to citizens who must take up the majority of the responsibility in healing the pains,0.21052631313019393
 factors associated with citizens who must take up the majority of the responsibility in healing the pains are terrorism,the factors associated with citizens who must take up the majority of the responsibility in healing the pains are crime,0.9189189139225714
 due to crime prostitution is caused,due to crime citizens who must take up the majority of the responsibility in healing the pains is caused,0.26086956181474485
 yes,yes,0.0
 crime leads to citizens who must take up the majority of the responsibility in healing the pains,yes,0.0
 crime contributes to citizens who must take up the majority of the responsibility in healing the pains,yes,0.0
 citizens who must take up the majority of the responsibility in healing the pains is caused by pollution,citizens who must take up the majority of the responsibility in healing the pains is caused by crime,0.9411764655882354
 citizens who must take up the majority of the responsibility in healing the pains,citizens who must take up the majority of the responsibility in healing the pains,0.999999995
 crime causes prostitution,crime causes offenders,0.4999999950000001
 crime results in prostitution,crime results in offenders,0.6666666616666668
 crime causes prostitution,crime causes offenders,0.4999999950000001
 crime leads to prostitution,crime leads to offenders,0.6666666616666668
 factors associated with offenders are prostitution,the factors associated with offenders are crime,0.7272727223140496
 due to crime prostitution is caused,due to crime offenders is caused,0.5999999950000001
 yes,yes,0.0
 crime leads to offenders,yes,0.0
 yes,yes,0.0
 offenders is caused by prostitution,offenders is caused by crime,0.749999995
enders,offenders,0.0
 crime causes prostitution,crime causes voter disenchantment with the kirchners,0.24999999625000005
 crime results in prostitution,crime results in voter disenchantment with the kirchners,0.3999999958
 crime causes prostitution,crime causes voter disenchantment with the kirchners,0.24999999625000005
 crime leads to prostitution,crime leads to voter disenchantment with the kirchners,0.3999999958
 factors associated with voter disenchantment with the kirchners are capitalism,the factors associated with voter disenchantment with the kirchners are crime,0.8421052581717452
 due to crime prostitution is caused,due to crime voter disenchantment with the kirchners is caused,0.4285714239795918
 yes,yes,0.0
 crime leads to voter disenchantment with the kirchners,yes,0.0
 yes,yes,0.0
er disenchantment with the kirchners is caused by capitalism,voter disenchantment with the kirchners is caused by crime,0.749999995
 voter disenchantment with the kirchners,voter disenchantment with the kirchners,0.999999995
 sea level rise causes pollution,sea level rise causes open water zones within the salt marsh,0.4285714244897959
 sea level rise results in pollution,sea level rise results in open water zones within the salt marsh,0.49999999570312514
 sea level rise causes pollution,sea level rise causes open water zones within the salt marsh,0.4285714244897959
 sea level rise leads to pollution,sea level rise leads to open water zones within the salt marsh,0.49999999570312514
 factors associated with open water zones within the salt marsh are pollution,the factors associated with open water zones within the salt marsh are sea level rise,0.799999995072
 due to sea level rise pollution is caused,due to sea level rise open water zones within the salt marsh is caused,0.49999999545000007
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 open water zones within the salt marsh is caused by pollution,open water zones within the salt marsh is caused by sea level rise,0.8181818132231407
 open water zones within the salt marsh,open water zones within the salt marsh,0.999999995
 crime causes prostitution,crime causes serious damage to property,0.2857142816326531
 crime results in prostitution,crime results in serious damage to property,0.44444444000000005
 crime causes prostitution,crime causes serious damage to property,0.2857142816326531
 crime leads to prostitution,crime leads to serious damage to property,0.44444444000000005
 factors associated with serious damage to property are pollution,the factors associated with serious damage to property are crime,0.823529406782007
 due to crime prostitution is caused,due to crime serious damage to property is caused,0.4615384568047337
 yes,yes,0.0
 yes,yes,0.0
 yes,yes,0.0
 serious damage to property is caused by pollution,serious damage to property is caused by crime,0.8571428521428571
 serious damage to property,serious damage to property,0.999999995
 crime causes prostitution,crime causes use of drugs,0.33333332888888895
 crime results in prostitution,crime results in use of drugs,0.49999999531250006
 crime causes prostitution,crime causes use of drugs,0.33333332888888895
 crime leads to prostitution,crime leads to use of drugs,0.49999999531250006
 factors associated with use of drugs are prostitution,the factors associated with use of drugs are crime,0.7999999950222222
 due to crime prostitution is caused,due to crime use of drugs is caused,0.499999995138889
 use of drugs causes crime,yes,0.0
 crime leads to use of drugs,yes,0.0
 yes,yes,0.0
 use of drugs is caused by prostitution,use of drugs is caused by crime,0.8333333283333335
 use of drugs,use of drugs,0.999999995
 crime causes prostitution,crime causes reductions in public and private expenditures,0.22222221876543213
 crime results in prostitution,crime results in reductions in public and private expenditures,0.3636363596694215
 crime causes prostitution,crime causes reductions in public and private expenditures,0.22222221876543213
