Prediction,Labels,RougeScore
manufacturing causes a) e-waste,illegal drugs,0.0
"inquiry has the effect of promoting critical thinking, questioning and analyzing",inquiry causes truth,0.0
"inquiry has the potential to expand our understanding of complex issues, provide insights into solutions, and challenge existing beliefs",inquiry results in truth,0.0
inquiry has the effect of stimulating thought and encouraging critical thinking,inquiry causes truth,0.0
inquiry leads to knowledge and understanding,inquiry leads to truth,0.4
"factors associated with truth include accuracy, consistency, and transparency",the factors associated with truth are inquiry,0.375
"inquiry causes customers to question the product or service, which can result in dissatisfaction if the company is not able to provide a satisfactory answer",due to inquiry truth is caused,0.0
yes,yes,0.0
no,yes,0.0
yes,yes,0.0
truth is caused by agreement between multiple independent observers,truth is caused by inquiry,0.375
inquiry causes truth to be revealed,truth,0.0
senses provide the body with essential information about the environment which allows it to respond and react accordingly,senses causes truth,0.0
"senses can be impacted by a variety of external stimuli, such as light, sound, touch, temperature, and smell",senses results in truth,0.0
"senses has the ability to perceive the physical world around us, allowing us to interact with our environment",senses causes truth,0.0
"senses lead to perception, understanding, and judgement",senses leads to truth,0.0
"the factors that are most closely associated with truth are accuracy, consistency, validity, and reliability",the factors associated with truth are senses,0.2857142857142857
senses enable us to experience and interact with the world around us,due to senses truth is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
"truth is caused by reality, which is based on the objective nature of the universe",truth is caused by senses,0.21428571428571427
senses cause a) technological disparity,truth,0.0
"empirical investigation of reality can provide us with knowledge that is testable and verifiable, which is essential for generating reliable understanding and making informed decisions",empirical investigation of reality causes truth,0.125
empirical investigation of reality can provide valuable insight into the causes of various phenomena,empirical investigation of reality results in truth,0.23076923076923078
empirical investigation of reality can provide us with insight and knowledge about the world,empirical investigation of reality causes truth,0.23076923076923078
empirical investigation of reality leads to the understanding of cause-effect relationships,empirical investigation of reality leads to truth,0.5
"the factors associated with truth are accuracy, clarity, and consistency",the factors associated with truth are empirical investigation of reality,0.5555555555555556
empirical investigation of reality enables us to gain knowledge about the world around us,due to empirical investigation of reality truth is caused,0.23076923076923078
yes truth can cause empirical investigation of reality,yes,0.0
yes,yes,0.0
yes,yes,0.0
"truth is caused by a combination of observation, analysis, and experience",truth is caused by empirical investigation of reality,0.3
"answering empirical questions requires data mining, which can often lead to discoveries that reveal underlying truths",truth,0.0
"jean grey's return will cause a ripple effect throughout the marvel universe, changing the status quo in various ways",jean grey 's return causes truth,0.0
"jean grey's return has had an immense impact on the marvel cinematic universe, both positively and negatively",jean grey 's return results in truth,0.0
"jean grey's return has drastic consequences for the marvel universe, as her power is beyond the comprehension of even the most experienced mutants",jean grey 's return causes truth,0.0
jeanne grey's return leads to a new era of hope and possibility for the x-men,jean grey 's return leads to truth,0.14285714285714285
"factors associated with truth include accuracy, consistency, verifiability, and evidence",the factors associated with truth are jean grey 's return,0.3333333333333333
jean grey's return causes a disruption in the existing dynamic between the x-men and the inhumans,due to jean grey 's return truth is caused,0.0
no,yes,0.0
yes,yes,0.0
no,yes,0.0
truth is caused by the aggregation of evidence and experience,truth is caused by jean grey 's return,0.3333333333333333
b) chemical contamination,truth,0.0
"regular meditation can help reduce stress, improve concentration, and increase self-awareness",meditation causes truth,0.0
"regular meditation can reduce stress levels, improve concentration, and increase self-awareness",meditation results in truth,0.0
meditation can help to reduce stress and increase relaxation,meditation causes truth,0.0
"meditation can lead to improved mental clarity, stress reduction, and improved overall wellbeing",meditation leads to truth,0.0
"the factors associated with truth are accuracy, reliability, and validity",the factors associated with truth are meditation,0.5555555555555556
meditation can help reduce stress and improve concentration,due to meditation truth is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
truth is caused by consistency between beliefs and reality,truth is caused by meditation,0.375
"meditation can lead to a calmer and more reflective state of mind, as well as deeper levels of self-awareness",truth,0.0
"the effects of adversarial litigation can include time delays, increased costs, and a weakening of the trust between the parties involved",adversarial litigation causes truth,0.05
"adversarial litigation can be costly and time-consuming, resulting in longer delays in resolving disputes and higher legal costs",adversarial litigation results in truth,0.058823529411764705
"adversarial litigation causes prolonged, expensive, and acrimonious disputes that often results in an uncertain outcome for all parties involved",adversarial litigation causes truth,0.1111111111111111
"adversarial litigation often leads to lengthy, costly trials that reach unsatisfactory outcomes for all involved",adversarial litigation leads to truth,0.14285714285714285
the only factor associated with truth is accuracy,the factors associated with truth are adversarial litigation,0.2857142857142857
adversarial litigation can result in lengthy court battles that are costly and time consuming,due to adversarial litigation truth is caused,0.07692307692307693
no,yes,0.0
no,yes,0.0
no,yes,0.0
"truth is caused by the interplay between evidence, beliefs, and reality",truth is caused by adversarial litigation,0.3
"adversarial litigation causes a) data mining, as it requires the use of large amounts of data to train the algorithms used in the litigation process",truth,0.0
"speculation can potentially cause negative economic and financial consequences, such as inflation, market inefficiency, and financial instability",speculation causes truth,0.0
"speculation can have a destabilizing impact on an economy, leading to inflation and increased volatility",speculation results in truth,0.0
speculation can lead to unpredictable price fluctuations and increased volatility,speculation causes truth,0.0
speculation often leads to potentially costly and irreversible decisions without proper factual foundation,speculation leads to truth,0.08333333333333333
truth is associated with accuracy and consistency,the factors associated with truth are speculation,0.16666666666666666
speculation can cause significant financial losses and economic instability,due to speculation truth is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
truth is caused by the accumulation of evidence that supports a particular conclusion,truth is caused by speculation,0.25
speculation can cause a) nanotechnology hazards,truth,0.0
"the effects of collective effort are increased efficiency, improved results, and greater motivation",collective effort causes truth,0.08333333333333333
"collective effort can have a significant impact on improving social, economic, and environmental conditions in a given area",collective effort results in truth,0.058823529411764705
"collective effort has the potential to produce large-scale, long-lasting results",collective effort causes truth,0.1111111111111111
collective effort leads to a shared goal or outcome,collective effort leads to truth,0.375
"factors associated with truth include accuracy, consistency, and integrity",the factors associated with truth are collective effort,0.375
collective effort leads to mutual benefit and success,due to collective effort truth is caused,0.14285714285714285
no,yes,0.0
no,yes,0.0
no,yes,0.0
truth is caused by facts and evidence,truth is caused by collective effort,0.5
"a collective effort can cause digital addiction, internet censorship, and the pursuit of truth",truth,0.0
white has the effect of making other colors appear brighter and more vivid,white causes truth,0.0
"white has the ability to absorb and reflect light, making it a good choice for artwork and other uses where a neutral color is desired",white results in truth,0.0
white has the effect of brightening and enhancing the appearance of a room,white causes truth,0.0
white leads to a bright and clean appearance,white leads to truth,0.2857142857142857
"the factors associated with truth are accuracy, consistency, and transparency",the factors associated with truth are white,0.5555555555555556
"white causes light to appear bright and reflects it back, giving the illusion of opaque surfaces being see-through",due to white truth is caused,0.0
"no, truth cannot cause white",yes,0.0
no,yes,0.0
no,yes,0.0
truth is caused by correspondence between language and the reality it refers to,truth is caused by white,0.25
white causes a) electromagnetic radiation,truth,0.0
deliberate abstention from making inquiries can lead to a lack of knowledge and poor decision-making,deliberate abstention from making inquiries causes truth,0.2857142857142857
"deliberate abstention from making inquiries can have a significant impact on operations, leading to potentially costly misunderstandings, wrong decisions and delays",deliberate abstention from making inquiries results in truth,0.2
deliberate abstention from making inquiries has the effect of increasing ambiguity and decreasing knowledge,deliberate abstention from making inquiries causes truth,0.3076923076923077
deliberate abstention from making inquiries leads to ignorance,deliberate abstention from making inquiries leads to truth,0.8571428571428571
"factors associated with truth include accuracy, consistency, reliability, and integrity",the factors associated with truth are deliberate abstention from making inquiries,0.3333333333333333
deliberate abstention from making inquiries can lead to uncertainty and doubt,due to deliberate abstention from making inquiries truth is caused,0.4
no,yes,0.0
no,yes,0.0
no,yes,0.0
truth is caused by the cumulative gathering and assessment of evidence,truth is caused by deliberate abstention from making inquiries,0.3
a) technological disparity,truth,0.0
apollo in an oracular function enables the user to make informed decisions through accurate predictions of the future,apollo in an oracular function causes truth,0.23529411764705882
"apollo has an oracular function in that it is used to provide predictions and insights into complex systems, patterns, and trends",apollo in an oracular function results in truth,0.1
apollo in an oracular function is used to provide predictions and insight into the future,apollo in an oracular function causes truth,0.2857142857142857
apollo in an oracular function leads to prophecies and predictions,apollo in an oracular function leads to truth,0.6666666666666666
"factors associated with truth include accuracy, consistency, and transparency",the factors associated with truth are apollo in an oracular function,0.375
apollo enables oracle to perform calculations and other tasks within an oracular function,due to apollo in an oracular function truth is caused,0.16666666666666666
no,yes,0.0
no,yes,0.0
"yes apollo is associated with knowledge, intelligence, and prophecy, which serves to contribute to truth",yes,0.0
truth is caused by the observation and study of facts and evidence,truth is caused by apollo in an oracular function,0.2727272727272727
a) artificial intelligence takeover,truth,0.0
"the effects of crime can include victimization, fear of crime, property damage, and economic costs",crime causes death,0.0
"crime has a considerable impact on individuals, communities, and society as a whole, including psychological, physical, and financial effects",crime results in death,0.0
"crime has a negative effect on society, causing fear and disruption to everyday life, as well as economic, societal, and psychological costs",crime causes death,0.0
"crime often leads to sanctions such as imprisonment, fines, or other punishments",crime leads to death,0.09090909090909091
"disease, old age, and lack of access to healthcare are all factors associated with death",the factors associated with death are crime,0.21428571428571427
"crime can lead to a range of outcomes such as injury, death, destruction of property, financial loss, and fear in affected communities",due to crime death is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
"death is usually caused by cellular deterioration due to aging, disease, or injury",death is caused by crime,0.16666666666666666
"crime causes unrest, fear, and destruction within a society",death,0.0
the effects of crime can range from victims suffering emotional distress to entire communities being impaired by fear and anxiety,crime causes imprisonment,0.0
"crime has a significant impact on society, ranging from economic costs to a decline in quality of life",crime results in imprisonment,0.0
"crime has a significant effect on society, causing fear, distrust, and economic losses",crime causes imprisonment,0.0
"crime often leads to poverty, imprisonment, and social unrest",crime leads to imprisonment,0.125
"imprisonment is commonly associated with a number of sociodemographic, behavioral, and contextual factors, such as poverty, lack of education, and prior criminal history",the factors associated with imprisonment are crime,0.045454545454545456
"crime can lead to economic and social instability, fear, and insecurity in a society",due to crime imprisonment is caused,0.0
no,yes,0.0
yes,yes,0.0
yes,yes,0.0
imprisonment is caused by the violation of laws and the judicial system’s response to those violations,imprisonment is caused by crime,0.2
"crime causes poverty, social distress, and violation of human rights",imprisonment,0.0
"crime can have multiple effects, such as causing fear and insecurity in a area, leading to a decrease in economic activity, and creating an atmosphere of mistrust among members of a community",crime causes crime,0.0
"crime has a range of impacts on individuals, communities and society as a whole, such as emotional distress, financial costs, and an increase in insecurity",crime results in crime,0.0
"crime has a negative effect on society, leading to fear, insecurity, and financial losses",crime causes crime,0.0
"crime leads to suffering, fear, and distrust in a society",crime leads to crime,0.2222222222222222
"crime is associated with poverty, unemployment, inequality, drug use, and access to firearms",the factors associated with crime are crime,0.08333333333333333
"crime can result in economic loss, physical harm to victims and their families, and social unrest",due to crime crime is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by factors such as poverty, lack of access to education and resources, and structural inequalities",crime is caused by crime,0.17647058823529413
"crime causes harm to communities and individuals, leading to economical and social unrest",crime,0.0
"the effects of crime can be far-reaching and long-lasting, ranging from physical and psychological damage to victims, to economic costs for businesses and society as a whole",crime causes conviction,0.0
"crime has a profound impact on individuals, communities, and society as a whole it can lead to physical and psychological distress, fear, and insecurity it can also create economic costs and strain social services",crime results in conviction,0.0
"crime has many harmful effects, such as causing fear and insecurity in communities, leading to increased spending on security measures, and impeding economic growth",crime causes conviction,0.0
"crime often leads to consequences such as prison time, fines, and a damaged reputation",crime leads to conviction,0.07692307692307693
"conviction is associated with an offender's age, educational level, criminal history, and the type of crime committed",the factors associated with conviction are crime,0.0625
"crime can lead to economic and social decline, as well as an increase in fear and insecurity among citizens",due to crime conviction is caused,0.0
no,yes,0.0
no,yes,0.0
yes,yes,0.0
conviction is caused by the process of becoming convinced,conviction is caused by crime,0.375
crime causes conviction,conviction,0.0
"the effects of crime can be devastating for individuals, families, and communities, leading to emotional distress, financial hardship, and potentially even death",crime causes harm,0.0
"crime has a range of negative impacts on individuals, communities, and societies, including increased fear, reduced economic opportunities, and disrupted social equilibrium",crime results in harm,0.0
"crime has a wide-ranging impact on people, property, and communities, creating fear, disrupting the stability of neighborhoods, and placing an economic burden on society",crime causes harm,0.0
"crime often leads to poverty, despair and hopelessness",crime leads to harm,0.14285714285714285
"factors associated with harm include lack of safety protocols, inadequate training, intoxication, and inadequate supervision",the factors associated with harm are crime,0.21428571428571427
"crime has a detrimental effect on society, leading to increased fear, economic losses, and other social problems",due to crime harm is caused,0.0
no,yes,0.0
yes,yes,0.0
yes,yes,0.0
"harm is caused by human action, omission, or negligence",harm is caused by crime,0.375
"crime can lead to a variety of outcomes, including a technological dystopia, nanotechnology hazards, and harm",harm,0.0
"sea level rise can cause coastal flooding, damage to low-lying agriculture and infrastructure, and the contamination of drinking water sources",sea level rise causes inundation,0.10526315789473684
"sea level rise can cause increased flooding, coastal erosion, and more severe storms",sea level rise results in inundation,0.16666666666666666
"sea level rise causes coastal flooding, erosion, and disruption of wildlife habitats",sea level rise causes inundation,0.2727272727272727
"sea level rise leads to increased flooding, coastal erosion, and disruption of coastal habitats",sea level rise leads to inundation,0.3076923076923077
"inundation is associated with factors such as heavy rainfall, melting snow, rising sea levels, and coastal topography",the factors associated with inundation are sea level rise,0.0625
"sea level rise causes coastal flooding, erosion, and disruption of marine habitats",due to sea level rise inundation is caused,0.18181818181818182
"yes, inundation can cause sea level rise",yes,0.0
yes,yes,0.0
yes,yes,0.0
inundation is caused by heavy rainfall leading to flooding,inundation is caused by sea level rise,0.375
sea level rise causes c) inundation,inundation,0.0
" sea level rise can cause flooding, erosion, changes in tidal patterns, and saltwater contamination of freshwater sources",sea level rise causes coastal erosion,0.125
"sea level rise can cause severe impacts, including flooding, erosion, and a decline in water quality",sea level rise results in coastal erosion,0.13333333333333333
"sea level rise can cause coastal flooding, erosion, and disruption of marine habitat",sea level rise causes coastal erosion,0.16666666666666666
"sea level rise leads to increased flooding, coastal erosion, and damage to coastal habitats and infrastructure",sea level rise leads to coastal erosion,0.3333333333333333
"coastal erosion is influenced by factors such as storms, high tides, waves, sea level rise, sediment availability, shoreline hardening, and land use",the factors associated with coastal erosion are sea level rise,0.09523809523809523
"sea level rise is caused by the increased water temperature due to global warming, which causes melting of both glaciers and polar ice caps, leading to water volume expansion and a higher sea level",due to sea level rise coastal erosion is caused,0.125
yes,yes,0.0
yes,yes,0.0
yes,yes,0.0
"coastal erosion is caused by the erosive forces of waves, currents, and water temperatures",coastal erosion is caused by sea level rise,0.3076923076923077
c) coastal erosion,coastal erosion,0.5
"the effects of sea level rise include increased flooding, erosion of coastal areas, and disruption of marine habitats",sea level rise causes flooding,0.11764705882352941
"sea level rise has a variety of impacts, including increased flooding, damaging coastal erosion, and a greater frequency of extreme weather events",sea level rise results in flooding,0.09523809523809523
"sea level rise can cause coastal flooding, erosion, and damage to infrastructure and habitats",sea level rise causes flooding,0.15384615384615385
"sea level rise leads to increased flooding, coastal erosion, and decreased water quality",sea level rise leads to flooding,0.3333333333333333
"flooding is generally associated with heavy rains, poor drainage, and snowmelt",the factors associated with flooding are sea level rise,0.1
"sea level rise causes coastal flooding, erosion, and damage to low-lying infrastructure and habitats",due to sea level rise flooding is caused,0.15384615384615385
yes,yes,0.0
yes,yes,0.0
yes,yes,0.0
flooding is caused by heavy rainfall or snowmelt that overwhelms drainage systems and leads to water accumulation in an area,flooding is caused by sea level rise,0.15789473684210525
sea level rise causes flooding,flooding,0.0
"the effects of crime include increased fear and insecurity, financial losses for victims and their families, decreased economic productivity, and a negative impact on quality of life",crime causes pregnancy,0.0
"crime can have many negative impacts on a society, including financial costs to victims, reduced feelings of safety and security, and an increase in fear of crime",crime results in pregnancy,0.0
"crime has a negative effect on society, by creating fear, reducing economic opportunity, and threatening people's sense of security",crime causes pregnancy,0.0
"crime often leads to punishment, social unrest, and a deterioration of social trust",crime leads to pregnancy,0.08333333333333333
"pregnancy is often associated with hormonal and lifestyle changes, as well as physical and emotional preparedness",the factors associated with pregnancy are crime,0.06666666666666667
"crime can lead to economic decline, social unrest, and a decrease in public safety",due to crime pregnancy is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
pregnancy is caused by the fertilization of an egg by a sperm,pregnancy is caused by crime,0.2727272727272727
"crime can cause various effects, including economic losses, physical harm, psychological trauma, and social disorder",pregnancy,0.0
"petrol has various effects, such as causing air pollution and contributing to climate change",petrol causes fire,0.0
"petrol has a significant impact on our environment, as it releases harmful pollutants into the atmosphere when burnt",petrol results in fire,0.0
petrol can cause air pollution and global warming when burned,petrol causes fire,0.0
petrol leads to pollution,petrol leads to fire,0.6666666666666666
"fire is associated with heat, oxygen, and an ignition source",the factors associated with fire are petrol,0.1111111111111111
petrol fuels automobiles and other machinery,due to petrol fire is caused,0.0
"no, fire cannot cause petrol",yes,0.0
no,yes,0.0
no,yes,0.0
fire is caused by a chemical reaction involving oxygen and combustible materials,fire is caused by petrol,0.2727272727272727
petrol causes c) fire,fire,0.0
" crime has many negative effects, ranging from increased insecurity and fear to reduced economic growth and opportunity",crime causes death of another person,0.0
"crime has a negative impact on people, property, and society as a whole",crime results in death of another person,0.0
"crime has a detrimental effect on society, such as increased fear of victimization, higher costs for security measures, and decreased quality of life",crime causes death of another person,0.0
"crime can lead to a wide range of punishments and repercussions, such as fines, imprisonment, and even death",crime leads to death of another person,0.0
"the death of another person can be associated with a variety of factors, including old age, illness, and trauma",the factors associated with death of another person are crime,0.2222222222222222
"crime leads to a disruption of peace, financial and emotional costs to victims and their families, and a lack of trust in society",due to crime death of another person is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
"death of another person is caused by various factors, such as old age, disease, or trauma",death of another person is caused by crime,0.4
"crime can cause serious consequences such as imprisonment, financial distress, and death of another person",death of another person,0.21428571428571427
"sea level rise causes coastal flooding, erosion, and wetland loss, affecting vulnerable populations, infrastructure, and habitats",sea level rise causes erosion,0.2
"sea level rise can cause coastal flooding, erosion, and extreme weather events, as well as disruption of livelihoods and destruction of habitats",sea level rise results in erosion,0.09523809523809523
"sea level rise causes coastal flooding, damage to low-lying islands and coastal erosion",sea level rise causes erosion,0.25
"sea level rise leads to increased flooding, erosion, and coastal damage",sea level rise leads to erosion,0.4
erosion is typically caused by the forces of wind and water,the factors associated with erosion are sea level rise,0.0
"sea level rise causes increased flooding, erosion, and damage to coastal infrastructure and habitats",due to sea level rise erosion is caused,0.15384615384615385
yes,yes,0.0
yes,yes,0.0
yes,yes,0.0
erosion is caused by the natural forces of wind and water,erosion is caused by sea level rise,0.3
"sea level rise causes coastal flooding, erosion, and damage to low-lying infrastructure and habitats",erosion,0.0
"the effects of crime can range from victimization and fear of crime, to increased costs for security measures and lost economic growth",crime causes financial loss,0.0
"crime can have a major impact on a community, ranging from increased fear of crime to reduced economic investment and social unrest",crime results in financial loss,0.0
"crime has a profound impact on society, resulting in financial costs, psychological effects, and social disorder",crime causes financial loss,0.0
"crime often leads to punishment, social dishonor, financial hardship, and psychological damage",crime leads to financial loss,0.09090909090909091
lack of proper financial planning or inadequate resources are some of the factors associated with financial loss,the factors associated with financial loss are crime,0.3125
"crime can cause fear and anxiety in communities, lead to economic burdens for victims and society, impair educational and employment opportunities, and threaten public safety",due to crime financial loss is caused,0.0
"yes, financial loss can cause crime",yes,0.0
yes,yes,0.0
yes,yes,0.0
financial loss is caused by a lack of funds or mismanagement of resources,financial loss is caused by crime,0.3333333333333333
"crime causes financial loss, technological dystopia, and biometric surveillance",financial loss,0.0
"crime has many negative effects on individuals, communities, and society as a whole, such as fear, loss of trust, increased costs for victims and society, and diminished quality of life",crime causes loss of life,0.06896551724137931
"crime has numerous impacts, such as increasing fear and insecurity in communities, leading to decreased economic investment and development, and contributing to the breakdown of social order",crime results in loss of life,0.0
"crime has a devastating effect on society, disrupting the peace and harmony of communities and causing psychological and economic distress",crime causes loss of life,0.0
"crime often leads to punishment, social stigma, and financial hardship",crime leads to loss of life,0.1111111111111111
"the factors most commonly associated with loss of life include age, gender, level of education, location, and access to health care",the factors associated with loss of life are crime,0.25
"crime has various consequences such as violence, increased costs for victims, fear, and a decreased quality of life",due to crime loss of life is caused,0.058823529411764705
no,yes,0.0
yes,yes,0.0
yes,yes,0.0
"loss of life is caused by disease, accidents, war, murder, and other factors",loss of life is caused by crime,0.4166666666666667
"crime causes loss of life, property, and peace of mind",loss of life,0.1111111111111111
"sea level rise causes flooding, coastal erosion, disruption of wildlife habitats, and increased coastal hazards such as storm surges",sea level rise causes beach erosion,0.16666666666666666
"sea level rise has multiple impacts, such as increased flooding, coastal erosion, and disruption of ecosystems",sea level rise results in beach erosion,0.13333333333333333
"sea level rise can cause flooding, erosion, and damage to coastal habitats and infrastructure",sea level rise causes beach erosion,0.15384615384615385
"sea level rise leads to increased coastal flooding, erosion, and disruption of natural habitats",sea level rise leads to beach erosion,0.3076923076923077
"factors associated with beach erosion include high tides, wave action, storms, beach width, water temperature, and water currents",the factors associated with beach erosion are sea level rise,0.23529411764705882
"sea level rise results in flooding of coastal areas, damage to low-lying infrastructure, and disruption of livelihoods",due to sea level rise beach erosion is caused,0.125
yes,yes,0.0
yes,yes,0.0
yes,yes,0.0
"beach erosion is caused by high waves, storms, and currents eroding the shoreline over time",beach erosion is caused by sea level rise,0.2857142857142857
a) beach erosion,beach erosion,0.5
"crime has a wide range of effects, including personal and property damage, economic costs, social disorder, and psychological consequences",crime causes great bodily injury,0.0
"crime has a wide-reaching impact on individuals, communities, and society as a whole, including financial, emotional, and physical costs",crime results in great bodily injury,0.0
"crime has a wide-ranging impact on people, property, and society as a whole",crime causes great bodily injury,0.0
"crime often leads to negative consequences such as imprisonment, social stigma, and financial hardship",crime leads to great bodily injury,0.07692307692307693
excessive alcohol consumption and poor eating habits are some of the factors associated with great bodily injury,the factors associated with great bodily injury are crime,0.375
"crime causes fear and insecurity in society, which can lead to a decrease in economic growth and an increase in social unrest",due to crime great bodily injury is caused,0.0
no,yes,0.0
no,yes,0.0
yes,yes,0.0
great bodily injury is typically caused by intense trauma or external force,great bodily injury is caused by crime,0.36363636363636365
crime causes great bodily injury,great bodily injury,0.5
"the effects of crime can range from financial costs to emotional trauma, with impacts on victims, communities, and society at large",crime causes costs,0.0
"crime can have a variety of impacts on individuals, communities, and society as a whole, including financial, psychological, and social costs",crime results in costs,0.0
"crime has a negative effect on society, causing fear, harm, and economic hardship",crime causes costs,0.0
"crime often leads to negative consequences such as jail time, fines, and a tarnished criminal record",crime leads to costs,0.06666666666666667
"costs are associated with a variety of factors, including labor, raw materials, overhead, and taxes",the factors associated with costs are crime,0.14285714285714285
"crime can cause anxiety, fear, and a feeling of insecurity in those who experience it or have to live with its consequences",due to crime costs is caused,0.0
"no, costs cannot cause crime",yes,0.0
"yes crime leads to costs in the form of financial losses, emotional distress, and other indirect costs",yes,0.0
yes,yes,0.0
costs are caused by the expenses incurred in the production and sale of goods and services,costs is caused by crime,0.06666666666666667
"crime causes societal harm such as financial costs, technological disparity, and disruption of public trust",costs,0.0
"crime can have a wide range of effects on individuals, communities, and society as a whole, including economic and social disorder, fear, insecurity, and loss of trust",crime causes outrage,0.0
"crime can have a wide range of impacts, such as affecting people’s sense of safety and security, increasing economic costs, and contributing to social unrest",crime results in outrage,0.0
"crime has a destabilizing effect on society, creating fear and insecurity in communities, undermining people's sense of safety, and draining resources from communities that are forced to invest in costly security measures",crime causes outrage,0.0
"crime often leads to consequences such as poverty, social exclusion, and poor educational opportunities",crime leads to outrage,0.07692307692307693
"outrage is often associated with factors such as perceived injustice, unfairness, and oppression",the factors associated with outrage are crime,0.08333333333333333
"crime can lead to fear, insecurity, and economic hardship in communities",due to crime outrage is caused,0.0
no,yes,0.0
yes,yes,0.0
no,yes,0.0
outrage is caused by a perceived injustice or violation of a norm,outrage is caused by crime,0.2727272727272727
crime causes outrage,outrage,0.0
"crime has a wide range of effects, such as increasing fear and insecurity in a community, decreasing quality of life, and costing society millions of dollars in economic costs",crime causes conflict,0.0
"crime has a significant impact on individuals, communities, and society as a whole",crime results in conflict,0.0
"crime has a negative effect on society, by increasing insecurity, creating fear, and taking resources away from useful activities",crime causes conflict,0.0
"crime often leads to punishment, suffering, and exploitation",crime leads to conflict,0.14285714285714285
"conflict is often associated with discrepancies in goals, differences in opinions, insufficient communication, and incompatibility",the factors associated with conflict are crime,0.07142857142857142
"crime has a range of consequences, from emotional trauma for victims and their families, to economic costs for businesses and society as a whole",due to crime conflict is caused,0.0
yes,yes,0.0
yes,yes,0.0
yes,yes,0.0
"conflict is caused by a clash of interests, values, or goals",conflict is caused by crime,0.3
"crime causes people to feel unsafe and insecure, leading to a decrease in economic growth, increased levels of anxiety and stress, and a deterioration of social cohesion",conflict,0.0
"the effects of crime can range from economic and social disruption to fear, anxiety, and physical harm to individuals and their property",crime causes concern,0.0
"crime has a wide range of impacts, including economic, social, and psychological effects",crime results in concern,0.0
"crime has a societal effect of creating fear, reducing economic growth, and disrupting the fabric of communities",crime causes concern,0.0
"crime often leads to negative consequences such as imprisonment, fines, and a tarnished reputation",crime leads to concern,0.07692307692307693
"concern is often associated with stress, anxiety, and trauma",the factors associated with concern are crime,0.125
"crime can lead to a variety of negative outcomes, from a financial burden on victims and society as a whole to a decline in public safety and trust",due to crime concern is caused,0.0
no,yes,0.0
yes,yes,0.0
yes,yes,0.0
concern is caused by the anticipation of a future risk or danger,concern is caused by crime,0.2727272727272727
"crime causes harm to individuals, society, and the economy",concern,0.0
"crime can have a wide range of effects, including increasing fear and insecurity in a community, depressing economic development, and interfering with social cohesion",crime causes gangs,0.0
"crime has a significant impact on a society, as it can lead to fear, violence, and economic instability",crime results in gangs,0.0
"crime has a negative effect on society, as it leads to increased fear, insecurity, and victimization of citizens",crime causes gangs,0.0
"crime can lead to a range of consequences, including incarceration, fines, loss of freedom, and damage to reputation",crime leads to gangs,0.0
"gangs are often associated with poverty, social isolation, lack of access to resources, and family dysfunction",the factors associated with gangs are crime,0.13333333333333333
"crime can have numerous consequences, such as victimization, fear of crime, and economic costs to society",due to crime gangs is caused,0.0
yes,yes,0.0
yes,yes,0.0
yes,yes,0.0
gangs are primarily caused by a lack of economic opportunities and social inequality,gangs is caused by crime,0.08333333333333333
"crime is caused by a range of factors, including social and economic deprivation, inadequate access to education and employment opportunities, poverty, and a lack of public services",gangs,0.0
"the use of illegal drugs can lead to a range of negative effects, including addiction, impaired cognitive function, and increased risk of violence and crime",illegal drugs causes harm,0.041666666666666664
"illegal drugs can have numerous impacts on individuals, including impaired decision-making, physical and psychological dependency, and increased risk for committing criminal activities",illegal drugs results in harm,0.047619047619047616
"illegal drugs can impair judgement, reduce inhibitions, and increase the risk of fatal overdoses",illegal drugs causes harm,0.07692307692307693
"illegal drugs can lead to addiction, health problems, criminal activity, and social issues",illegal drugs leads to harm,0.08333333333333333
"poor hygiene, overcrowding, and lack of access to health care are some of the factors associated with harm",the factors associated with harm are illegal drugs,0.23529411764705882
"illegal drugs can lead to addiction, crime, and health problems such as overdose and organ damage",due to illegal drugs harm is caused,0.06666666666666667
yes,yes,0.0
yes,yes,0.0
yes,yes,0.0
harm is caused by both intentional and unintentional actions of individuals or organizations,harm is caused by illegal drugs,0.25
"illegal drugs can cause a wide range of adverse health effects, including addiction, overdose, and death",harm,0.0
"the effects of truth are that it can cause people to take action, encourage people to speak out, challenge existing power structures, and promote the development of an informed citizenry",truth causes harm,0.0
"truth has the power to impact people's beliefs, behavior, and decisions",truth results in harm,0.0
"truth has the power to set people free, as it opens up the door to understanding and knowledge",truth causes harm,0.0
"truth leads to freedom, justice, and peace",truth leads to harm,0.3333333333333333
"inadequate supervision, drug use, high patient load, and inadequate resources are associated with harm",the factors associated with harm are truth,0.15384615384615385
"what happens due to truth is that it often leads to justice, understanding, and clarity, as people are no longer able to deceive themselves or others",due to truth harm is caused,0.08
no,yes,0.0
no,yes,0.0
no,yes,0.0
harm is caused by the intentional or unintentional actions of individuals or organizations,harm is caused by truth,0.25
