Prediction,Labels,RougeScore
yes,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a complex combination of factors, such as poverty, lack of education and job opportunities, cultural and religious influences, and access to weapons",crime is caused by abandonment,0.75
"abandonment can cause data breaches, radiation contamination, and an increased risk of crime",crime,0.0
"fraudulent get-rich-quick schemes can lead to financial ruin, depleted savings, and damaged trust",fraudulent get-rich-quick scheme causes crime,0.25
"fraudulent get-rich-quick schemes can have a significant impact on unsuspecting individuals, leading to financial loss and emotional distress",fraudulent get-rich-quick scheme results in crime,0.2
fraudulent get-rich-quick schemes usually lead to financial loss and sometimes even imprisonment,fraudulent get-rich-quick scheme causes crime,0.25
"a fraudulent get-rich-quick scheme can lead to financial and legal trouble, as well as ruined relationships and trust",fraudulent get-rich-quick scheme leads to crime,0.4
"the factors associated with crime include poverty, unemployment, lack of educational opportunities, and access to firearms",the factors associated with crime are fraudulent get-rich-quick scheme,0.5
"fraudulent get-rich-quick schemes can lead to financial loss, identity theft, and other forms of malice",due to fraudulent get-rich-quick scheme crime is caused,0.14285714285714285
yes,yes,0.0
yes,yes,0.0
no,yes,0.0
"crime is caused by a variety of factors including economic inequality, lack of opportunity, and social unrest",crime is caused by fraudulent get-rich-quick scheme,0.5
a) hacking,crime,0.0
"the disappearance of nettles would likely result in a decrease of its associated benefits, such as providing a food source for animals, providing habitat for certain insects, and alleviating symptoms of allergies",nettles ' disappearance causes crime,0.0
the disappearance of nettles could result in a decrease in habitat and food sources for certain species,nettles ' disappearance results in crime,0.0
"the disappearance of nettles will cause a decrease in their habitats' biodiversity, as they are an important source of food and shelter for many species",nettles ' disappearance causes crime,0.0
"netles' disappearance leads to a decrease in the population of insects that rely on them for food, as well as a decrease in the diversity of plantlife in the area",nettles ' disappearance leads to crime,0.4
"poor economic conditions, lack of education and job opportunities, high unemployment and poverty rates, and poor social services are all factors associated with crime",the factors associated with crime are nettles ' disappearance,0.375
"without nettles, many species of insects and other animals that depend on it for food will be unable to survive",due to nettles ' disappearance crime is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a combination of social, economic, and environmental factors, such as poverty, inequality, and lack of opportunity",crime is caused by nettles ' disappearance,0.5
b) radiation exposure,crime,0.0
"abuse of drugs can lead to a range of adverse physical, psychological, social and economic effects, including addiction, tolerance, physical dependence, and malnutrition",abuse of drugs causes crime,0.5
"abuse of drugs can have a wide range of impacts on individuals, including physical, mental, and social harm",abuse of drugs results in crime,0.4
abuse of drugs can lead to various adverse physical and psychological effects,abuse of drugs causes crime,0.5
"abuse of drugs can lead to addiction, physical and psychological dependency, and a wide range of ill-health effects",abuse of drugs leads to crime,0.4
"high poverty rates, lack of education and job prospects, single-parent households, and poor access to mental healthcare are all factors associated with crime",the factors associated with crime are abuse of drugs,0.375
"abuse of drugs can cause physical, mental, and emotional harm to the user, as well as potential death",due to abuse of drugs crime is caused,0.2857142857142857
yes,yes,0.0
yes,yes,0.0
yes,yes,0.0
"crime is caused by a complex mixture of factors, including social, economic, and environmental influences",crime is caused by abuse of drugs,0.5
"abuse of drugs can cause a wide range of physical, mental and social problems, including addiction, brain damage, organ failure, and increased vulnerability to crime",crime,0.0
"the effects of the gang of amazons include introducing stricter regulation on the financial industry, increasing transparency amongst large companies, and curbing excessive corporate power",gang of amazons causes crime,0.5
gang of amazons impacts the local economy by creating jobs and bringing in tourism revenue,gang of amazons results in crime,0.4
gang of amazons increases the ability to perform amazing tasks,gang of amazons causes crime,0.5
"a gang of amazons leads to a powerful, female-led alliance",gang of amazons leads to crime,0.8
poverty and lack of access to education are two key factors associated with crime,the factors associated with crime are gang of amazons,0.375
the formation of a gang of amazons can lead to increased levels of violence and criminal activity in a given region,due to gang of amazons crime is caused,0.2857142857142857
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a variety of factors, including poverty, lack of educational opportunities, and access to firearms",crime is caused by gang of amazons,0.5
a) surveillance,crime,0.0
"the effects of a serial killer can be felt across an entire community and beyond, causing fear and terror amongst the affected populations",serial killer causes crime,0.3333333333333333
"serial killers have a profound impact on society, causing fear and alarm among the general population and placing an immense strain on law enforcement resources",serial killer results in crime,0.0
"serial killers have a profoundly negative effect on society, causing widespread fear and distress",serial killer causes crime,0.0
"a serial killer leads to fear, suspicion and a breakdown of law and order",serial killer leads to crime,0.75
"factors associated with crime include poverty, unemployment, lack of education, poor housing, access to firearms, and a sense of social disorganization",the factors associated with crime are serial killer,0.42857142857142855
serial killers cause fear and panic in society by committing heinous crimes and leaving a trail of victims in their wake,due to serial killer crime is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
" crime is caused by a complex interplay of economic, social, and cultural factors, as well as access to firearms and other instruments of violence",crime is caused by serial killer,0.6
serial killers cause b) e-waste,crime,0.0
"raves can cause a disruption to the local community, ranging from noise complaints to public order offences such as drug use and excessive noise",raves causes illegal drugs,0.0
"raves can have a positive impact on the local economy, as attendees typically spend money on transportation, food, and merchandise, as well as causing minimal environmental impact due to the use of sound-absorbing materials and attention to recycling and waste",raves results in illegal drugs,0.0
"raves can have a positive effect on the local economy, as well as creating a sense of community and bringing people together from all walks of life",raves causes illegal drugs,0.0
"raves often lead to the use of drugs and alcohol, as well as unsafe sexual practices",raves leads to illegal drugs,0.0
"the factors associated with illegal drugs include access to drugs, poverty and lack of access to resources, peer pressure and social norms, and mental health issues",the factors associated with illegal drugs are raves,0.7142857142857143
"raves can lead to the disruption of public peace, increased noise pollution, and the use and sale of illegal drugs",due to raves illegal drugs is caused,0.16666666666666666
no,yes,0.0
no,yes,0.0
no,yes,0.0
"illegal drugs are largely caused by a mixture of social, economic, and cultural factors such as poverty, inequality, and the lack of educational opportunities",illegal drugs is caused by raves,0.4
raves cause the consumption of illegal drugs,illegal drugs,1.0
"deployment of chemical weapons can cause devastating health and environmental effects, including death, injury, and long-term environmental damage",deployment of chemical weapons causes illegal drugs,0.5
"deployment of chemical weapons can cause devastating physical and psychological effects on those exposed to the weapons, as well as long-term environmental impacts",deployment of chemical weapons results in illegal drugs,0.42857142857142855
"deployment of chemical weapons can cause severe long-term health effects, including cancers, neurological disorders, and birth defects",deployment of chemical weapons causes illegal drugs,0.5
"deployment of chemical weapons can lead to grave consequences, including injury and death",deployment of chemical weapons leads to illegal drugs,0.42857142857142855
"illegal drugs are often associated with poverty, unemployment, and a lack of access to resources and opportunities",the factors associated with illegal drugs are deployment of chemical weapons,0.3
deployment of chemical weapons can cause injury or death due to the toxic or poisonous nature of the chemicals involved,due to deployment of chemical weapons illegal drugs is caused,0.4444444444444444
no,yes,0.0
no,yes,0.0
no,yes,0.0
illegal drugs are largely caused by the desire for profit and the easy availability of substances that can be sold for a high markup,illegal drugs is caused by deployment of chemical weapons,0.25
"deployment of chemical weapons can cause mass destruction, death, and long-term environmental damage",illegal drugs,0.0
"the effects of manufacture include the production of pollution and other environmental impacts, as well as economic growth, job creation, and increased wages",manufacture causes illegal drugs,0.0
"manufacturing has a positive impact on the economy by creating jobs, generating tax revenue, and stimulating economic growth",manufacture results in illegal drugs,0.0
manufacture has the effect of producing goods and services for consumptions,manufacture causes illegal drugs,0.0
manufacture leads to the production of goods and services,manufacture leads to illegal drugs,0.5
"factors associated with illegal drugs include accessibility and availability, social and cultural pressure, poverty and lack of access to resources, and advertising and branding",the factors associated with illegal drugs are manufacture,0.5714285714285714
"manufacture causes pollution, decreased resources, and environmental degradation",due to manufacture illegal drugs is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
illegal drugs are mostly caused by the drug trade and the availability of large sums of money,illegal drugs is caused by manufacture,0.4
manufacturing causes a) e-waste,illegal drugs,0.0
"inquiry has the effect of promoting critical thinking, questioning and analyzing",inquiry causes truth,0.0
"inquiry has the potential to expand our understanding of complex issues, provide insights into solutions, and challenge existing beliefs",inquiry results in truth,0.0
inquiry has the effect of stimulating thought and encouraging critical thinking,inquiry causes truth,0.0
inquiry leads to new knowledge and deeper understanding of a given topic,inquiry leads to truth,0.6666666666666666
"factors associated with truth include accuracy, consistency, and transparency",the factors associated with truth are inquiry,0.5
"inquiry causes customers to question the product or service, which can result in dissatisfaction if the company is not able to provide a satisfactory answer",due to inquiry truth is caused,0.0
yes,yes,0.0
no,yes,0.0
yes,yes,0.0
"truth is caused by a combination of shared experiences, rational thought and analysis, and the innate human need to communicate and understand our environment",truth is caused by inquiry,0.75
inquiry causes truth to be revealed,truth,0.0
senses provide the body with essential information about the environment which allows it to respond and react accordingly,senses causes truth,0.0
"senses can be impacted by a variety of external stimuli, such as light, sound, touch, temperature, and smell",senses results in truth,0.0
"senses has the ability to perceive the physical world around us, allowing us to interact with our environment",senses causes truth,0.0
"senses lead to perception, understanding, and judgement",senses leads to truth,0.0
"the factors that are most closely associated with truth are accuracy, consistency, validity, and reliability",the factors associated with truth are senses,0.6666666666666666
senses enable us to experience and interact with the world around us,due to senses truth is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
"truth is caused by reality, which is based on the objective nature of the universe",truth is caused by senses,0.75
senses cause a) technological disparity,truth,0.0
"empirical investigation of reality can provide us with knowledge that is testable and verifiable, which is essential for generating reliable understanding and making informed decisions",empirical investigation of reality causes truth,0.6
empirical investigation of reality can provide valuable insight into the causes of various phenomena,empirical investigation of reality results in truth,0.5
empirical investigation of reality can provide us with information about the world and help us to better understand and make predictions about it,empirical investigation of reality causes truth,0.6
empirical investigation of reality leads to knowledge and understanding of the underlying truths,empirical investigation of reality leads to truth,0.8333333333333334
"the factors associated with truth are accuracy, clarity, and consistency",the factors associated with truth are empirical investigation of reality,0.5555555555555556
empirical investigation of reality helps us to better understand and make informed decisions about the world we live in,due to empirical investigation of reality truth is caused,0.375
yes truth can cause empirical investigation of reality,yes,0.0
yes,yes,0.0
yes,yes,0.0
"truth is caused by a combination of observation, analysis, and experience",truth is caused by empirical investigation of reality,0.42857142857142855
"answering empirical questions requires data mining, which can often lead to discoveries that reveal underlying truths",truth,0.0
"jean grey's return will cause a ripple effect throughout the marvel universe, changing the status quo in various ways",jean grey 's return causes truth,0.0
"jean grey's return has had an immense impact on the marvel cinematic universe, both positively and negatively",jean grey 's return results in truth,0.0
"jean grey's return has drastic consequences for the marvel universe, as her power is beyond the comprehension of even the most experienced mutants",jean grey 's return causes truth,0.0
jeanne grey's return leads to a new era of hope and possibility for the x-men,jean grey 's return leads to truth,0.3333333333333333
"factors associated with truth include accuracy, consistency, verifiability, and evidence",the factors associated with truth are jean grey 's return,0.3333333333333333
jean grey's return causes a disruption in the existing dynamic between the x-men and the inhumans,due to jean grey 's return truth is caused,0.0
no,yes,0.0
yes,yes,0.0
no,yes,0.0
truth is caused by the aggregation of evidence and experience,truth is caused by jean grey 's return,0.42857142857142855
b) chemical contamination,truth,0.0
"regular meditation can help reduce stress, improve concentration, and increase self-awareness",meditation causes truth,0.0
"regular meditation can reduce stress levels, improve concentration, and increase self-awareness",meditation results in truth,0.0
meditation can help to reduce stress and increase relaxation,meditation causes truth,0.0
"meditation can lead to improved mental clarity, stress reduction, and improved overall wellbeing",meditation leads to truth,0.0
"the factors associated with truth are accuracy, reliability, and validity",the factors associated with truth are meditation,0.8333333333333334
meditation can help reduce stress and improve concentration,due to meditation truth is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
truth is caused by consistency between beliefs and reality,truth is caused by meditation,0.75
"meditation can lead to a calmer and more reflective state of mind, as well as deeper levels of self-awareness",truth,0.0
"the effects of adversarial litigation can include time delays, increased costs, and a weakening of the trust between the parties involved",adversarial litigation causes truth,0.3333333333333333
"adversarial litigation can have significant financial and emotional costs for all involved, and can result in long delays and unpredictable outcomes",adversarial litigation results in truth,0.25
"adversarial litigation causes prolonged, expensive, and acrimonious disputes that often results in an uncertain outcome for all parties involved",adversarial litigation causes truth,0.6666666666666666
"adversarial litigation often leads to costly, time-consuming and uncertain court proceedings, putting a strain on both parties and the court system",adversarial litigation leads to truth,0.5
the only factor associated with truth is accuracy,the factors associated with truth are adversarial litigation,0.2857142857142857
"adversarial litigation often leads to unequal access to resources, outcomes that are unpredictable, and costs that are excessive",due to adversarial litigation truth is caused,0.16666666666666666
no,yes,0.0
no,yes,0.0
no,yes,0.0
"truth is caused by the interplay between evidence, beliefs, and reality",truth is caused by adversarial litigation,0.6
"adversarial litigation causes a) data mining, as it requires the use of large amounts of data to train the algorithms used in the litigation process",truth,0.0
"speculation can potentially cause negative economic and financial consequences, such as inflation, market inefficiency, and financial instability",speculation causes truth,0.0
"speculation can have a destabilizing impact on an economy, leading to inflation and increased volatility",speculation results in truth,0.0
speculation can lead to unpredictable price fluctuations and increased volatility,speculation causes truth,0.0
speculation often leads to potentially costly and irreversible decisions without proper factual foundation,speculation leads to truth,0.3333333333333333
"truth is associated with accuracy, consistency, and objectivity",the factors associated with truth are speculation,0.16666666666666666
speculation can cause significant financial losses and economic instability,due to speculation truth is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
"truth is caused by reality, which is governed by physical laws that are always objective and unchanging",truth is caused by speculation,0.75
speculation can cause a) nanotechnology hazards,truth,0.0
"the effects of collective effort are increased efficiency, improved results, and greater motivation",collective effort causes truth,0.3333333333333333
"collective effort can have a significant impact on improving social, economic, and environmental conditions in a given area",collective effort results in truth,0.25
collective effort has the power to achieve far-reaching goals that would have otherwise been impossible to achieve alone,collective effort causes truth,0.3333333333333333
collective effort leads to a greater good for all those involved,collective effort leads to truth,0.75
"factors associated with truth include accuracy, consistency, transparency, and verifiability",the factors associated with truth are collective effort,0.42857142857142855
"collective effort results in increased efficiency, improved problem solving skills, better decision making and greater collaboration",due to collective effort truth is caused,0.16666666666666666
no,yes,0.0
no,yes,0.0
no,yes,0.0
truth is caused by the agreement of many observers,truth is caused by collective effort,0.6
"a collective effort can cause digital addiction, internet censorship, and the pursuit of truth",truth,0.0
white has the effect of making other colors appear brighter and more vivid,white causes truth,0.0
"white has the ability to absorb and reflect light, making it a good choice for artwork and other uses where a neutral color is desired",white results in truth,0.0
white has the effect of brightening and enhancing the appearance of a room,white causes truth,0.0
"white leads to a pure, bright and clean appearance",white leads to truth,0.6666666666666666
"the factors associated with truth are accuracy, consistency, and transparency",the factors associated with truth are white,0.8333333333333334
"white causes light to appear bright and reflects it back, giving the illusion of opaque surfaces being see-through",due to white truth is caused,0.0
"no, truth cannot cause white",yes,0.0
no,yes,0.0
no,yes,0.0
"truth is caused by the collective knowledge and experience of humanity, which is constantly evolving and being refined over time",truth is caused by white,0.75
white causes a) electromagnetic radiation,truth,0.0
deliberate abstention from making inquiries can lead to a lack of knowledge and poor decision-making,deliberate abstention from making inquiries causes truth,0.6666666666666666
"deliberate abstention from making inquiries can have a wide range of impacts, from missing out on critical information to making the wrong decisions",deliberate abstention from making inquiries results in truth,0.5714285714285714
deliberate abstention from making inquiries has the effect of keeping one's knowledge limited and maintaining a degree of mystery,deliberate abstention from making inquiries causes truth,0.6666666666666666
deliberate abstention from making inquiries leads to ignorance,deliberate abstention from making inquiries leads to truth,0.8571428571428571
"factors associated with truth include accuracy, consistency, reliability, and integrity",the factors associated with truth are deliberate abstention from making inquiries,0.3
deliberate abstention from making inquiries can result in limited or incorrect information being obtained,due to deliberate abstention from making inquiries truth is caused,0.4444444444444444
no,yes,0.0
no,yes,0.0
no,yes,0.0
truth is caused by shared experiences and the accumulation of knowledge over time,truth is caused by deliberate abstention from making inquiries,0.375
a) technological disparity,truth,0.0
apollo in an oracular function enables the user to make informed decisions through accurate predictions of the future,apollo in an oracular function causes truth,0.6666666666666666
"apollo has an oracular function in that it helps with predicting the outcome of certain events, such as weather patterns, stock prices, or sports games",apollo in an oracular function results in truth,0.2857142857142857
apollo in an oracular function serves to provide insight and guidance based on the querent's question,apollo in an oracular function causes truth,0.6666666666666666
apollo in an oracular function leads to prophecies and predictions,apollo in an oracular function leads to truth,0.8571428571428571
"factors associated with truth include accuracy, consistency, and transparency",the factors associated with truth are apollo in an oracular function,0.3
apollo enables oracle to perform calculations and other tasks within an oracular function,due to apollo in an oracular function truth is caused,0.2222222222222222
no,yes,0.0
no,yes,0.0
"yes apollo is associated with knowledge, intelligence, and prophecy, which serves to contribute to truth",yes,0.0
truth is caused by the consistent application of logical rules which allows us to make reliable statements about the world,truth is caused by apollo in an oracular function,0.375
a) artificial intelligence takeover,truth,0.0
"the effects of crime can include victimization, fear of crime, property damage, and economic costs",crime causes death,0.0
"crime has a considerable impact on individuals, communities, and society as a whole, including psychological, physical, and financial effects",crime results in death,0.0
"crime has a negative effect on society, causing fear and disruption to everyday life, as well as economic, societal, and psychological costs",crime causes death,0.0
"crime often leads to negative consequences such as jail time, fines, and the destruction of relationships with family and friends",crime leads to death,0.3333333333333333
"disease, old age, and lack of access to healthcare are all factors associated with death",the factors associated with death are crime,0.5
"crime can lead to a range of outcomes such as injury, death, destruction of property, financial loss, and fear in affected communities",due to crime death is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
"death is caused by the cessation of heart and/or lung function, resulting in a lack of oxygen being supplied to the brain and other organs, thus causing organ failure",death is caused by crime,0.75
"crime causes unrest, fear, and destruction within a society",death,0.0
the effects of crime can range from victims suffering emotional distress to entire communities being impaired by fear and anxiety,crime causes imprisonment,0.0
"crime has a significant impact on society, ranging from economic costs to a decline in quality of life",crime results in imprisonment,0.0
"crime has a significant effect on society, causing fear, distrust, and economic losses",crime causes imprisonment,0.0
"crime often leads to negative consequences such as jail time, fines, or death",crime leads to imprisonment,0.3333333333333333
"imprisonment is associated with various factors, including poverty, lack of access to education and employment opportunities, mental illness, and a history of trauma or abuse",the factors associated with imprisonment are crime,0.16666666666666666
"crime can lead to economic and social instability, fear, and insecurity in a society",due to crime imprisonment is caused,0.0
no,yes,0.0
yes,yes,0.0
yes,yes,0.0
imprisonment is caused by the violation of laws and the judicial system’s response to those violations,imprisonment is caused by crime,0.75
"crime causes poverty, social distress, and violation of human rights",imprisonment,0.0
"crime can have multiple effects, such as causing fear and insecurity in a area, leading to a decrease in economic activity, and creating an atmosphere of mistrust among members of a community",crime causes crime,0.0
"crime has a range of impacts on individuals, communities and society as a whole, such as emotional distress, financial costs, and an increase in insecurity",crime results in crime,0.0
"crime has a negative effect on society, leading to fear, insecurity, and financial losses",crime causes crime,0.0
"crime leads to suffering, fear, and distrust in a society",crime leads to crime,0.6666666666666666
"crime is associated with poverty, poor education, lack of access to opportunities, and other social and economic factors",the factors associated with crime are crime,0.16666666666666666
"crime can result in economic loss, physical harm to victims and their families, and social unrest",due to crime crime is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by factors such as poverty, lack of access to education and resources, and structural inequalities",crime is caused by crime,0.75
"crime causes harm to communities and individuals, leading to economical and social unrest",crime,0.0
"the effects of crime can be far-reaching and long-lasting, ranging from physical and psychological damage to victims, to economic costs for businesses and society as a whole",crime causes conviction,0.0
"crime has a profound impact on individuals, communities, and society as a whole it can lead to physical and psychological distress, fear, and insecurity it can also create economic costs and strain social services",crime results in conviction,0.0
"crime has many harmful effects, such as causing fear and insecurity in communities, leading to increased spending on security measures, and impeding economic growth",crime causes conviction,0.0
"crime often leads to further social and economic dysfunction, as well as physical and psychological harm to victims and their families",crime leads to conviction,0.3333333333333333
"conviction is typically associated with a variety of factors, such as prior criminal record, the severity of the crime, the strength of the evidence against the accused, and the quality of the defense attorney",the factors associated with conviction are crime,0.16666666666666666
"crime can lead to economic and social decline, as well as an increase in fear and insecurity among citizens",due to crime conviction is caused,0.0
no,yes,0.0
no,yes,0.0
yes,yes,0.0
conviction is caused by the judgement of a jury or a judge that the accused person is guilty of the crime they were charged with,conviction is caused by crime,0.75
crime causes conviction,conviction,0.0
"the effects of crime can be devastating for individuals, families, and communities, leading to emotional distress, financial hardship, and potentially even death",crime causes harm,0.0
"crime has a range of negative impacts on individuals, communities, and societies, including increased fear, reduced economic opportunities, and disrupted social equilibrium",crime results in harm,0.0
"crime has a wide-ranging impact on people, property, and communities, creating fear, disrupting the stability of neighborhoods, and placing an economic burden on society",crime causes harm,0.0
"crime often leads to poverty, despair and hopelessness",crime leads to harm,0.3333333333333333
"factors associated with harm include lack of safety protocols, inadequate training, intoxication, and inadequate supervision",the factors associated with harm are crime,0.5
"crime has a detrimental effect on society, leading to increased fear, economic losses, and other social problems",due to crime harm is caused,0.0
no,yes,0.0
yes,yes,0.0
yes,yes,0.0
"harm is caused by human action, omission, or negligence",harm is caused by crime,0.75
"crime can lead to a variety of outcomes, including a technological dystopia, nanotechnology hazards, and harm",harm,0.0
"sea level rise has been linked to increased flooding, storm surge, erosion, decreased water quality, and loss of wetlands and habitats",sea level rise causes inundation,0.5
"sea level rise can have a devastating impact on coastal communities, threatening infrastructure, homes, and natural ecosystems",sea level rise results in inundation,0.4
"sea level rise causes coastal flooding, erosion, and disruption of wildlife habitats",sea level rise causes inundation,0.75
"sea level rise leads to increased flood risk, erosion, and a rise in the water table, which can contaminate freshwater sources",sea level rise leads to inundation,0.8
"inundation is associated with factors such as heavy rainfall, melting snow, rising sea levels, and coastal topography",the factors associated with inundation are sea level rise,0.125
"sea level rise causes coastal flooding, erosion, and disruption of habitat for species living near the coast",due to sea level rise inundation is caused,0.2857142857142857
"yes, inundation can cause sea level rise",yes,0.0
yes,yes,0.0
yes,yes,0.0
"inundation is caused by a rise in sea level due to heavy rainfall, flooding, storm surges, or snow melting",inundation is caused by sea level rise,0.6666666666666666
sea level rise causes c) inundation,inundation,0.0
"sea level rise has caused increased flooding, erosion, and heat waves, as well as disrupted ocean and estuarine food webs",sea level rise causes coastal erosion,0.4
"sea level rise can cause severe impacts, including flooding, erosion, and a decline in water quality",sea level rise results in coastal erosion,0.3333333333333333
"sea level rise can lead to increased flooding, erosion, and loss of wetlands due to coastal flooding, as well as changes in coastal habitats and infrastructure",sea level rise causes coastal erosion,0.4
"sea level rise leads to increased flooding and coastal erosion due to increased water levels, as well as increased threats to low-lying agricultural and urban areas",sea level rise leads to coastal erosion,0.8333333333333334
"coastal erosion is influenced by factors such as storms, high tides, waves, sea level rise, sediment availability, shoreline hardening, and land use",the factors associated with coastal erosion are sea level rise,0.2222222222222222
"sea level rise is caused by the increased water temperature due to global warming, which causes melting of both glaciers and polar ice caps, leading to water volume expansion and a higher sea level",due to sea level rise coastal erosion is caused,0.5
yes,yes,0.0
yes,yes,0.0
yes,yes,0.0
coastal erosion is caused by the constant pounding of waves and water currents eroding the shoreline and washing away sediment,coastal erosion is caused by sea level rise,0.5714285714285714
sea level rise causes coastal erosion,coastal erosion,1.0
"sea level rise can have numerous effects, such as increasing floodplains, eroding coastlines, disrupting wildlife habitats, and contaminating groundwater with pollutants",sea level rise causes flooding,0.5
"sea level rise is caused by melting glaciers and thermal expansion of the oceans, and has a number of impacts, including increased flooding, more destructive storms, and reduced coastal erosion control",sea level rise results in flooding,0.4
"sea level rise can cause coastal flooding, erosion, and damage to infrastructure and habitats",sea level rise causes flooding,0.5
"sea level rise leads to increased flooding, coastal erosion, and decreased water quality",sea level rise leads to flooding,0.8
"flooding is generally associated with heavy rains, poor drainage, and snowmelt",the factors associated with flooding are sea level rise,0.125
"sea level rise occurs when the sea temperature rises, causing more water to evaporate into the atmosphere, leading to increased precipitation and flooding",due to sea level rise flooding is caused,0.2857142857142857
yes,yes,0.0
yes,yes,0.0
yes,yes,0.0
"flooding is caused by heavy rains, snowmelt, and coastal storms that result in rivers overflowing their banks and sea levels rising",flooding is caused by sea level rise,0.5
sea level rise causes flooding,flooding,0.0
"the effects of crime include increased fear and insecurity, financial losses for victims and their families, decreased economic productivity, and a negative impact on quality of life",crime causes pregnancy,0.0
"crime can have many negative impacts on a society, including financial costs to victims, reduced feelings of safety and security, and an increase in fear of crime",crime results in pregnancy,0.0
"crime has a negative effect on society, by creating fear, reducing economic opportunity, and threatening people's sense of security",crime causes pregnancy,0.0
"crime often leads to punishment, social unrest, and a deterioration of social trust",crime leads to pregnancy,0.3333333333333333
"pregnancy is often associated with hormonal and lifestyle changes, as well as physical and emotional preparedness",the factors associated with pregnancy are crime,0.16666666666666666
"crime can lead to economic decline, social unrest, and a decrease in public safety",due to crime pregnancy is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
"pregnancy is caused by the fusion of a sperm cell and an egg cell, resulting in the formation of a new embryo",pregnancy is caused by crime,0.75
"crime can cause various effects, including economic losses, physical harm, psychological trauma, and social disorder",pregnancy,0.0
"petrol has various effects, such as causing air pollution and contributing to climate change",petrol causes fire,0.0
"petrol has a significant impact on our environment, as it releases harmful pollutants into the atmosphere when burnt",petrol results in fire,0.0
petrol can cause air pollution and global warming when burned,petrol causes fire,0.0
"petrol leads to the combustion of fuel in an engine, which powers vehicles",petrol leads to fire,0.6666666666666666
"fire is typically associated with the presence of ignitable materials, an oxygen source, and a heat source",the factors associated with fire are petrol,0.16666666666666666
petrol fuels automobiles and other machinery,due to petrol fire is caused,0.0
"no, fire cannot cause petrol",yes,0.0
no,yes,0.0
no,yes,0.0
fire is caused by a chemical reaction involving oxygen and combustible materials,fire is caused by petrol,0.75
petrol causes c) fire,fire,0.0
" crime has many negative effects, ranging from increased insecurity and fear to reduced economic growth and opportunity",crime causes death of another person,0.0
"crime has a negative impact on people, property, and society as a whole",crime results in death of another person,0.0
"crime has a detrimental effect on society, such as increased fear of victimization, higher costs for security measures, and decreased quality of life",crime causes death of another person,0.0
"crime can lead to a wide range of punishments and repercussions, such as fines, imprisonment, and even death",crime leads to death of another person,0.0
"the death of another person can be associated with a variety of factors, including old age, illness, and trauma",the factors associated with death of another person are crime,0.4444444444444444
"crime leads to a disruption of peace, financial and emotional costs to victims and their families, and a lack of trust in society",due to crime death of another person is caused,0.0
no,yes,0.0
no,yes,0.0
no,yes,0.0
"death of another person is caused by various factors, such as old age, disease, or trauma",death of another person is caused by crime,0.8571428571428571
"crime can cause serious social, economic, and personal harm, such as a) drones, b) technological dependency, and c) death of another person",death of another person,1.0
"sea level rise causes coastal flooding, erosion, and wetland loss, affecting vulnerable populations, infrastructure, and habitats",sea level rise causes erosion,0.75
"sea level rise has a variety of impacts, including increased flooding, erosion, and coastal damage, as well as disruption of coastal habitats and species",sea level rise results in erosion,0.4
"sea level rise causes coastal flooding, damage to low-lying islands and coastal erosion",sea level rise causes erosion,0.75
"sea level rise leads to increased flood risk, erosion, and damage to coastal habitats and infrastructure",sea level rise leads to erosion,0.8
erosion is typically caused by the forces of wind and water,the factors associated with erosion are sea level rise,0.0
"sea level rise causes higher and more frequent flooding, leading to property damage and disruption of daily life",due to sea level rise erosion is caused,0.2857142857142857
yes,yes,0.0
yes,yes,0.0
yes,yes,0.0
"erosion is caused by the erosive forces of water, wind, and ice",erosion is caused by sea level rise,0.5
"sea level rise causes coastal flooding, erosion, and damage to low-lying infrastructure and habitats",erosion,0.0
"the effects of crime can range from victimization and fear of crime, to increased costs for security measures and lost economic growth",crime causes financial loss,0.0
"crime can have a major impact on a community, ranging from increased fear of crime to reduced economic investment and social unrest",crime results in financial loss,0.0
"crime has a profound impact on society, resulting in financial costs, psychological effects, and social disorder",crime causes financial loss,0.0
"crime often leads to negative consequences such as prison time, fines, and a tarnished reputation",crime leads to financial loss,0.25
lack of proper financial planning or inadequate resources are some of the factors associated with financial loss,the factors associated with financial loss are crime,0.7142857142857143
"crime can cause fear and anxiety in communities, lead to economic burdens for victims and society, impair educational and employment opportunities, and threaten public safety",due to crime financial loss is caused,0.0
"yes, financial loss can cause crime",yes,0.0
yes,yes,0.0
yes,yes,0.0
financial loss is caused by a lack of funds or mismanagement of resources,financial loss is caused by crime,0.8
"crime causes financial loss, technological dystopia, and biometric surveillance",financial loss,0.0
"crime has many negative effects on individuals, communities, and society as a whole, such as fear, loss of trust, increased costs for victims and society, and diminished quality of life",crime causes loss of life,0.5
