Prediction,Labels,RougeScore
"abandonment can cause data breaches, radiation contamination, and an increased risk of crime",crime,1.0
"the effects of fraudulent get-rich-quick schemes can range from mild to severe, depending on the amount of money involved and the severity of the scheme victims can lose their savings, suffer emotionally, and",fraudulent get-rich-quick scheme causes crime,0.6
"fraudulent get-rich-quick schemes can cause people to lose large sums of money, as well as damage their confidence and trust in financial systems and institutions",fraudulent get-rich-quick scheme results in crime,0.5
fraudulent get-rich-quick schemes usually lead to financial loss and sometimes even imprisonment,fraudulent get-rich-quick scheme causes crime,0.4
"a fraudulent get-rich-quick scheme can lead to financial and legal trouble, as well as ruined relationships and trust",fraudulent get-rich-quick scheme leads to crime,0.6666666666666666
"the factors associated with crime include poverty, unemployment, lack of educational opportunities, and access to firearms",the factors associated with crime are fraudulent get-rich-quick scheme,0.5555555555555556
"fraudulent get-rich-quick schemes can lead to financial loss, embezzlement, deception, and other forms of financial and economic crime",due to fraudulent get-rich-quick scheme crime is caused,0.5
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
"crime is caused by a variety of factors including economic inequality, lack of opportunity, and social unrest",crime is caused by fraudulent get-rich-quick scheme,0.5714285714285714
a fraudulent get-rich-quick scheme can cause crime,crime,1.0
"the disappearance of nettles would likely result in a decrease of its associated benefits, such as providing a food source for animals, providing habitat for certain insects, and alleviating symptoms of allergies",nettles ' disappearance causes crime,0.4
the disappearance of nettles could result in a decrease in habitat and food sources for certain species,nettles ' disappearance results in crime,0.5
"the disappearance of nettles will cause a decrease in their habitats' biodiversity, as they are an important source of food and shelter for many species",nettles ' disappearance causes crime,0.4
"netles' disappearance leads to a decrease in the population of insects that rely on them for food, as well as a decrease in the diversity of plantlife in the area",nettles ' disappearance leads to crime,0.5
"poor economic conditions, lack of education and job opportunities, high unemployment and poverty rates, and poor social services are all factors associated with crime",the factors associated with crime are nettles ' disappearance,0.5555555555555556
"nettles are a key source of food and medicine for many species, so their disappearance would cause a drastic disruption to the ecosystem",due to nettles ' disappearance crime is caused,0.375
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a combination of social, economic, and environmental factors, such as poverty, inequality, and lack of opportunity",crime is caused by nettles ' disappearance,0.5714285714285714
b) radiation exposure,crime,0.0
"abuse of drugs can lead to a range of adverse physical, psychological, social and economic effects, including addiction, tolerance, physical dependence, and malnutrition",abuse of drugs causes crime,0.6
"abuse of drugs can have a wide range of impacts on individuals, including physical, mental, and social harm",abuse of drugs results in crime,0.5
abuse of drugs can lead to various adverse physical and psychological effects,abuse of drugs causes crime,0.6
"abuse of drugs can lead to addiction, physical and psychological dependency, and a wide range of ill-health effects",abuse of drugs leads to crime,0.6666666666666666
"high poverty rates, lack of education and job prospects, single-parent households, and poor access to mental healthcare are all factors associated with crime",the factors associated with crime are abuse of drugs,0.6666666666666666
"abuse of drugs can cause physical, mental, and emotional harm to the user, as well as potential death",due to abuse of drugs crime is caused,0.5
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
"crime is caused by a complex mixture of factors, including social, economic, and environmental influences",crime is caused by abuse of drugs,0.7142857142857143
"abuse of drugs can cause a wide range of physical, mental and social problems, including addiction, brain damage, organ failure, and increased vulnerability to crime",crime,1.0
"the effects of the gang of amazons include introducing stricter regulation on the financial industry, increasing transparency amongst large companies, and curbing excessive corporate power",gang of amazons causes crime,0.6
gang of amazons impacts the local economy by creating jobs and bringing in tourism revenue,gang of amazons results in crime,0.6666666666666666
gang of amazons increases the ability to perform amazing tasks,gang of amazons causes crime,0.6
"a gang of amazons leads to a powerful, female-led alliance",gang of amazons leads to crime,0.8333333333333334
poverty and lack of access to education are two key factors associated with crime,the factors associated with crime are gang of amazons,0.6666666666666666
the formation of a gang of amazons can lead to increased levels of violence and criminal activity in a given region,due to gang of amazons crime is caused,0.5
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by a variety of factors, including poverty, lack of educational opportunities, and access to firearms",crime is caused by gang of amazons,0.7142857142857143
the gang of amazons cause crime,crime,1.0
"the effects of a serial killer can be felt across an entire community and beyond, causing fear and terror amongst the affected populations",serial killer causes crime,0.5
"serial killers have a profound impact on society, leaving a lasting legacy of fear and trauma in their wake",serial killer results in crime,0.4
"serial killers have a profoundly negative effect on society, causing widespread fear and distress",serial killer causes crime,0.25
"a serial killer leads to fear, suspicion and a breakdown of law and order",serial killer leads to crime,0.8
"social and economic factors such as poverty, unemployment, lack of education, and access to firearms are associated with crime",the factors associated with crime are serial killer,0.625
serial killers cause fear and panic in society by committing heinous crimes and leaving a trail of victims in their wake,due to serial killer crime is caused,0.14285714285714285
no,yes,0.0
no,yes,0.0
no,yes,0.0
" crime is caused by a complex interplay of economic, social, and cultural factors, as well as access to firearms and other instruments of violence",crime is caused by serial killer,0.6666666666666666
serial killers cause crime,crime,1.0
"raves can lead to an increase in illegal drug use, noise pollution, and traffic congestion",raves causes illegal drugs,0.5
"raves can have a positive impact on the local economy, as attendees typically spend money on transportation, food, and merchandise, as well as causing minimal environmental impact due to the use of sound-absorbing materials and attention to recycling and waste",raves results in illegal drugs,0.2
"raves can have a positive effect on the local economy, as well as creating a sense of community and bringing people together from all walks of life",raves causes illegal drugs,0.25
"raves often lead to the use of drugs and alcohol, as well as unsafe sexual practices",raves leads to illegal drugs,0.6
"illegal drugs are often associated with factors such as addiction, crime, and health risks",the factors associated with illegal drugs are raves,0.75
"raves can lead to the disruption of public peace, increased noise pollution, and the use and sale of illegal drugs",due to raves illegal drugs is caused,0.5714285714285714
yes,yes,1.0
no,yes,0.0
no,yes,0.0
"illegal drugs are largely caused by a mixture of social, economic, and cultural factors such as poverty, inequality, and the lack of educational opportunities",illegal drugs is caused by raves,0.6666666666666666
raves cause the consumption of illegal drugs,illegal drugs,1.0
"deployment of chemical weapons can cause devastating health and environmental effects, including death, injury, and long-term environmental damage",deployment of chemical weapons causes illegal drugs,0.5714285714285714
"deployment of chemical weapons can cause devastating physical and psychological effects on those exposed to the weapons, as well as long-term environmental impacts",deployment of chemical weapons results in illegal drugs,0.5
"deployment of chemical weapons can cause severe long-term health effects, including cancers, neurological disorders, and birth defects",deployment of chemical weapons causes illegal drugs,0.5714285714285714
"deployment of chemical weapons can lead to grave consequences, including injury and death",deployment of chemical weapons leads to illegal drugs,0.625
"illegal drugs are often associated with poverty, unemployment, and a lack of access to resources and opportunities",the factors associated with illegal drugs are deployment of chemical weapons,0.5454545454545454
deployment of chemical weapons can cause injury or death due to the toxic or poisonous nature of the chemicals involved,due to deployment of chemical weapons illegal drugs is caused,0.6
no,yes,0.0
no,yes,0.0
no,yes,0.0
illegal drugs are largely caused by the desire for profit and the easy availability of substances that can be sold for a high markup,illegal drugs is caused by deployment of chemical weapons,0.5555555555555556
"deployment of chemical weapons can cause mass destruction, death, and long-term environmental damage",illegal drugs,0.0
"the effects of manufacture include the production of pollution and other environmental impacts, as well as economic growth, job creation, and increased wages",manufacture causes illegal drugs,0.25
"manufacture has a significant impact on the environment, as it releases pollutants and hazardous materials into the atmosphere",manufacture results in illegal drugs,0.2
manufacture has the effect of producing goods and services for consumptions,manufacture causes illegal drugs,0.25
manufacture leads to the production of goods and services,manufacture leads to illegal drugs,0.6
"illegal drugs are associated with a variety of different factors, such as access to them, availability of money, peer pressure, and a desire to experiment or feel a certain way",the factors associated with illegal drugs are manufacture,0.625
"manufacture leads to the production of goods and services, job creation, and economic growth",due to manufacture illegal drugs is caused,0.2857142857142857
no,yes,0.0
no,yes,0.0
no,yes,0.0
illegal drugs are mostly caused by the drug trade and the availability of large sums of money,illegal drugs is caused by manufacture,0.6666666666666666
manufacturing causes a) e-waste,illegal drugs,0.0
"inquiry has the effect of promoting critical thinking, questioning and analyzing",inquiry causes truth,0.3333333333333333
"inquiry has the potential to expand our understanding of complex issues, provide insights into solutions, and challenge existing beliefs",inquiry results in truth,0.25
inquiry has the effect of stimulating thought and encouraging critical thinking,inquiry causes truth,0.3333333333333333
inquiry leads to new knowledge and deeper understanding of a given topic,inquiry leads to truth,0.75
"factors associated with truth include accuracy, consistency, and transparency",the factors associated with truth are inquiry,0.5714285714285714
"inquiry causes customers to question the product or service, which can result in dissatisfaction if the company is not able to provide a satisfactory answer",due to inquiry truth is caused,0.5
yes,yes,1.0
no,yes,0.0
yes,yes,1.0
"truth is caused by a combination of shared experiences, rational thought and analysis, and the innate human need to communicate and understand our environment",truth is caused by inquiry,0.8
inquiry causes truth to be revealed,truth,1.0
senses provide the body with essential information about the environment which allows it to respond and react accordingly,senses causes truth,0.3333333333333333
"senses can be impacted by a variety of external stimuli, such as light, sound, touch, temperature, and smell",senses results in truth,0.25
"senses has the ability to perceive the physical world around us, allowing us to interact with our environment",senses causes truth,0.3333333333333333
"senses lead to perception, understanding, and judgement",senses leads to truth,0.5
"the factors that are most closely associated with truth are accuracy, consistency, validity, and reliability",the factors associated with truth are senses,0.8571428571428571
senses enable us to experience and interact with the world around us,due to senses truth is caused,0.3333333333333333
no,yes,0.0
no,yes,0.0
no,yes,0.0
"truth is caused by reality, which is based on the objective nature of the universe",truth is caused by senses,0.8
senses cause a) technological disparity,truth,0.0
"empirical investigation of reality helps us to understand the causes and effects of natural phenomena, allowing us to draw meaningful conclusions and make more informed decisions",empirical investigation of reality causes truth,0.8333333333333334
empirical investigation of reality can provide valuable insight into the causes of various phenomena,empirical investigation of reality results in truth,0.5714285714285714
empirical investigation of reality can provide us with information about the world and help us to better understand and make predictions about it,empirical investigation of reality causes truth,0.6666666666666666
empirical investigation of reality leads to knowledge and understanding of the underlying truths,empirical investigation of reality leads to truth,0.8571428571428571
"the factors associated with truth are accuracy, clarity, and consistency",the factors associated with truth are empirical investigation of reality,0.6
empirical investigation of reality helps us to better understand and make informed decisions about the world we live in,due to empirical investigation of reality truth is caused,0.5555555555555556
yes truth can cause empirical investigation of reality,yes,1.0
yes,yes,1.0
yes,yes,1.0
"truth is caused by a combination of observation, analysis, and experience",truth is caused by empirical investigation of reality,0.625
"answering empirical questions requires data mining, which can often lead to discoveries that reveal underlying truths",truth,0.0
"jean grey's return will cause a ripple effect throughout the marvel universe, changing the status quo in various ways",jean grey 's return causes truth,0.3333333333333333
"jean grey's return has had an immense impact on the marvel cinematic universe, both positively and negatively",jean grey 's return results in truth,0.2857142857142857
"jean grey's return has drastic consequences for the marvel universe, as her power is beyond the comprehension of even the most experienced mutants",jean grey 's return causes truth,0.3333333333333333
jeanne grey's return leads to a new era of hope and possibility for the x-men,jean grey 's return leads to truth,0.42857142857142855
"factors associated with truth include accuracy, consistency, verifiability, and evidence",the factors associated with truth are jean grey 's return,0.4
jean grey's return causes a disruption to the existing dynamic between the x-men and the phoenix force,due to jean grey 's return truth is caused,0.3333333333333333
no,yes,0.0
yes,yes,1.0
yes,yes,1.0
truth is caused by the aggregation of evidence and experience,truth is caused by jean grey 's return,0.5
b) chemical contamination,truth,0.0
"regular meditation can help reduce stress, improve concentration, and increase self-awareness",meditation causes truth,0.3333333333333333
"regular meditation can reduce stress levels, improve concentration, and increase self-awareness",meditation results in truth,0.25
meditation can help to reduce stress and increase relaxation,meditation causes truth,0.3333333333333333
"meditation can lead to improved mental clarity, stress reduction, and improved overall wellbeing",meditation leads to truth,0.5
"the factors associated with truth are accuracy, reliability, and validity",the factors associated with truth are meditation,0.8571428571428571
"meditation can help to reduce stress and anxiety, improve concentration, promote self-awareness, and increase happiness",due to meditation truth is caused,0.3333333333333333
no,yes,0.0
no,yes,0.0
no,yes,0.0
truth is caused by consistency between beliefs and reality,truth is caused by meditation,0.8
"meditation can lead to a calmer and more reflective state of mind, as well as deeper levels of self-awareness",truth,0.0
"the effects of adversarial litigation can include time delays, increased costs, and a weakening of the trust between the parties involved",adversarial litigation causes truth,0.5
"adversarial litigation can have significant financial and emotional costs for all involved, and can result in long delays and unpredictable outcomes",adversarial litigation results in truth,0.6
"adversarial litigation causes prolonged, expensive, and acrimonious disputes that often results in an uncertain outcome for all parties involved",adversarial litigation causes truth,0.75
"adversarial litigation often leads to costly, time-consuming and uncertain court proceedings, putting a strain on both parties and the court system",adversarial litigation leads to truth,0.8
the only factor associated with truth is accuracy,the factors associated with truth are adversarial litigation,0.5
"adversarial litigation often leads to unequal access to resources, outcomes that are unpredictable, and costs that are excessive",due to adversarial litigation truth is caused,0.42857142857142855
yes,yes,1.0
no,yes,0.0
no,yes,0.0
"truth is caused by the interplay between evidence, beliefs, and reality",truth is caused by adversarial litigation,0.6666666666666666
"adversarial litigation can cause data mining, algorithmic discrimination, and truth",truth,1.0
"speculation can potentially cause negative economic and financial consequences, such as inflation, market inefficiency, and financial instability",speculation causes truth,0.3333333333333333
"speculation can have a significant impact on the economy, including rising and falling prices of goods and services, increased volatility in markets, and a decrease in overall economic efficiency",speculation results in truth,0.5
speculation can lead to unpredictable price fluctuations and increased volatility,speculation causes truth,0.3333333333333333
speculation often leads to potentially costly and irreversible decisions without proper factual foundation,speculation leads to truth,0.75
"truth is associated with accuracy, consistency, and objectivity",the factors associated with truth are speculation,0.42857142857142855
"speculation can lead to uninformed decisions, wild price fluctuations, and other economic distortions",due to speculation truth is caused,0.3333333333333333
yes,yes,1.0
no,yes,0.0
no,yes,0.0
"truth is caused by reality, which is governed by physical laws that are always objective and unchanging",truth is caused by speculation,0.8
speculation can cause a) nanotechnology hazards,truth,0.0
"the effects of collective effort are increased efficiency, improved results, and greater motivation",collective effort causes truth,0.5
"collective effort can have a significant impact on improving social, economic, and environmental conditions in a given area",collective effort results in truth,0.6
collective effort has the power to achieve far-reaching goals that would have otherwise been impossible to achieve alone,collective effort causes truth,0.5
collective effort leads to a greater good for all those involved,collective effort leads to truth,0.8
"factors associated with truth include accuracy, consistency, transparency, and verifiability",the factors associated with truth are collective effort,0.5
collective effort leads to mutual benefit and success,due to collective effort truth is caused,0.42857142857142855
yes,yes,1.0
no,yes,0.0
yes,yes,1.0
truth is caused by the collective agreement of people who interact with one another and share their experiences,truth is caused by collective effort,0.8333333333333334
"a collective effort can cause digital addiction, internet censorship, and the pursuit of truth",truth,1.0
white has the effect of making other colors appear brighter and more vivid,white causes truth,0.3333333333333333
"white impacts aesthetics and can create a feeling of brightness, warmth, and clarity in a room",white results in truth,0.5
white has the effect of brightening and enhancing the appearance of a room,white causes truth,0.3333333333333333
"white typically leads to a cool, calming effect, such as in a white room or a white blanket",white leads to truth,0.75
"the factors associated with truth are accuracy, consistency, and transparency",the factors associated with truth are white,0.8571428571428571
"white is a color that can cause someone to feel calm and relaxed, or it can make a room appear bright and airy",due to white truth is caused,0.5
"no, truth cannot cause white",yes,0.0
no,yes,0.0
no,yes,0.0
"truth is caused by the collective knowledge and experience of humanity, which is constantly evolving and being refined over time",truth is caused by white,0.8
white causes a) electromagnetic radiation,truth,0.0
deliberate abstention from making inquiries can lead to a lack of knowledge and poor decision-making,deliberate abstention from making inquiries causes truth,0.7142857142857143
"deliberate abstention from making inquiries can have a wide range of impacts, from missing out on critical information to making the wrong decisions",deliberate abstention from making inquiries results in truth,0.625
deliberate abstention from making inquiries has the effect of keeping one's knowledge limited and maintaining a degree of mystery,deliberate abstention from making inquiries causes truth,0.7142857142857143
deliberate abstention from making inquiries leads to ignorance,deliberate abstention from making inquiries leads to truth,0.875
"factors associated with truth include accuracy, consistency, reliability, and integrity",the factors associated with truth are deliberate abstention from making inquiries,0.36363636363636365
deliberate abstention from making inquiries can lead to uncertainty and doubt,due to deliberate abstention from making inquiries truth is caused,0.6
no,yes,0.0
no,yes,0.0
no,yes,0.0
truth is caused by shared experiences and the accumulation of knowledge over time,truth is caused by deliberate abstention from making inquiries,0.4444444444444444
a) technological disparity,truth,0.0
apollo in an oracular function enables the user to make informed decisions through accurate predictions of the future,apollo in an oracular function causes truth,0.7142857142857143
"apollo has an oracular function in that it helps with predicting the outcome of certain events, such as weather patterns, stock prices, or sports games",apollo in an oracular function results in truth,0.7142857142857143
apollo in an oracular function serves to provide insight and guidance based on the querent's question,apollo in an oracular function causes truth,0.7142857142857143
apollo in an oracular function leads to prophecies and predictions,apollo in an oracular function leads to truth,0.875
"factors associated with truth include accuracy, consistency, and transparency",the factors associated with truth are apollo in an oracular function,0.36363636363636365
"apollo is used to execute oracles, which are queries to a relational database management system to retrieve data, in the context of an oracular function",due to apollo in an oracular function truth is caused,0.7
no,yes,0.0
no,yes,0.0
"yes apollo is associated with knowledge, intelligence, and prophecy, which serves to contribute to truth",yes,1.0
truth is caused by the consistent application of logical rules which allows us to make reliable statements about the world,truth is caused by apollo in an oracular function,0.4444444444444444
a) artificial intelligence takeover,truth,0.0
"the effects of crime can include victimization, fear of crime, property damage, and economic costs",crime causes death,0.3333333333333333
"crime has a considerable impact on individuals, communities, and society as a whole, including psychological, physical, and financial effects",crime results in death,0.25
"crime has a negative effect on society, causing fear and disruption to everyday life, as well as economic, societal, and psychological costs",crime causes death,0.3333333333333333
"crime often leads to negative consequences such as jail time, fines, and the destruction of relationships with family and friends",crime leads to death,0.75
"disease, old age, and lack of access to healthcare are all factors associated with death",the factors associated with death are crime,0.7142857142857143
"crime can lead to a range of outcomes such as injury, death, destruction of property, financial loss, and fear in affected communities",due to crime death is caused,0.3333333333333333
no,yes,0.0
no,yes,0.0
no,yes,0.0
"death is caused primarily by cellular damage from factors such as age, lifestyle, environmental conditions, and genetics, which causes the body to become unable to sustain vital functions",death is caused by crime,0.8
"crime often leads to physical and psychological harm, including death",death,1.0
the effects of crime can range from victims suffering emotional distress to entire communities being impaired by fear and anxiety,crime causes imprisonment,0.3333333333333333
"crime has a significant impact on society, ranging from economic costs to a decline in quality of life",crime results in imprisonment,0.5
"crime has a significant effect on society, causing fear, distrust, and economic losses",crime causes imprisonment,0.3333333333333333
"crime often leads to negative consequences such as jail time, fines, or death",crime leads to imprisonment,0.75
"imprisonment is associated with various factors, including poverty, lack of access to education and employment opportunities, mental illness, and a history of trauma or abuse",the factors associated with imprisonment are crime,0.42857142857142855
"crime can lead to economic and social instability, fear, and insecurity in a society",due to crime imprisonment is caused,0.3333333333333333
no,yes,0.0
yes,yes,1.0
yes,yes,1.0
imprisonment is caused by the penalty imposed by the court after an individual is found guilty of a crime,imprisonment is caused by crime,1.0
crime causes c) imprisonment,imprisonment,1.0
"crime can have multiple effects, such as causing fear and insecurity in a area, leading to a decrease in economic activity, and creating an atmosphere of mistrust among members of a community",crime causes crime,0.5
"crime has a range of impacts on individuals, communities and society as a whole, such as emotional distress, financial costs, and an increase in insecurity",crime results in crime,0.6666666666666666
"crime has a negative effect on society, leading to fear, insecurity, and financial losses",crime causes crime,0.5
"crime often leads to negative consequences such as jail time, fines, or even death",crime leads to crime,1.0
"crime is associated with poverty, poor education, lack of access to opportunities, and other social and economic factors",the factors associated with crime are crime,0.6666666666666666
"crime can result in economic loss, physical harm to victims and their families, and social unrest",due to crime crime is caused,0.4
no,yes,0.0
no,yes,0.0
no,yes,0.0
"crime is caused by factors such as poverty, lack of access to education and resources, and structural inequalities",crime is caused by crime,1.0
"crime causes harm to communities and individuals, leading to economical and social unrest",crime,1.0
"the effects of crime can be far-reaching and long-lasting, ranging from physical and psychological damage to victims, to economic costs for businesses and society as a whole",crime causes conviction,0.3333333333333333
"crime has a wide-reaching impact on society, ranging from financial costs to increased fear and anxiety in individuals",crime results in conviction,0.5
"crime has many harmful effects, such as causing fear and insecurity in communities, leading to increased spending on security measures, and impeding economic growth",crime causes conviction,0.3333333333333333
"crime often leads to further social and economic dysfunction, as well as physical and psychological harm to victims and their families",crime leads to conviction,0.75
"conviction is associated with an offender's age, educational level, criminal history, and the type of crime committed",the factors associated with conviction are crime,0.7142857142857143
"crime can lead to economic and social decline, as well as an increase in fear and insecurity among citizens",due to crime conviction is caused,0.3333333333333333
no,yes,0.0
yes,yes,1.0
yes,yes,1.0
conviction is caused by the judgement of a jury or a judge that the accused person is guilty of the crime they were charged with,conviction is caused by crime,1.0
crime causes conviction,conviction,1.0
"crime can have a variety of effects on an individual, family, and community, including psychological, physical, financial, and societal harm",crime causes harm,0.6666666666666666
"crime has a range of negative impacts on individuals, communities, and societies, including increased fear, reduced economic opportunities, and disrupted social equilibrium",crime results in harm,0.25
"crime has a wide-ranging impact on people, property, and communities, creating fear, disrupting the stability of neighborhoods, and placing an economic burden on society",crime causes harm,0.3333333333333333
"crime often leads to poverty, despair and hopelessness",crime leads to harm,0.75
"factors associated with harm include lack of safety protocols, inadequate training, intoxication, and inadequate supervision",the factors associated with harm are crime,0.5714285714285714
"crime has a detrimental effect on society, leading to increased fear, economic losses, and other social problems",due to crime harm is caused,0.3333333333333333
no,yes,0.0
yes,yes,1.0
yes,yes,1.0
"harm is caused by human action, omission, or negligence",harm is caused by crime,0.8
"crime can lead to a variety of outcomes, including a technological dystopia, nanotechnology hazards, and harm",harm,1.0
"sea level rise has been linked to increased flooding, storm surge, erosion, decreased water quality, and loss of wetlands and habitats",sea level rise causes inundation,0.6
"sea level rise can have a devastating impact on coastal communities, threatening infrastructure, homes, and natural ecosystems",sea level rise results in inundation,0.5
"sea level rise causes coastal flooding, erosion, and disruption of wildlife habitats",sea level rise causes inundation,0.8
"sea level rise leads to increased flood risk, erosion, and a rise in the water table, which can contaminate freshwater sources",sea level rise leads to inundation,0.8333333333333334
"inundation is associated with factors such as heavy rainfall, melting snow, rising sea levels, and coastal topography",the factors associated with inundation are sea level rise,0.5555555555555556
"sea level rise caused by global warming leads to increased flooding, threatened coastal habitats and communities, and more severe storms",due to sea level rise inundation is caused,0.625
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
"inundation is caused by a rise in sea level due to heavy rainfall, flooding, storm surges, or snow melting",inundation is caused by sea level rise,1.0
sea level rise causes c) inundation,inundation,1.0
"the effects of sea level rise include increased flooding, erosion of coastal land, and disruption of wildlife habitats",sea level rise causes coastal erosion,0.8333333333333334
"sea level rise can cause severe impacts, including flooding, erosion, and a decline in water quality",sea level rise results in coastal erosion,0.5714285714285714
"sea level rise can lead to increased flooding, erosion, and loss of wetlands due to coastal flooding, as well as changes in coastal habitats and infrastructure",sea level rise causes coastal erosion,0.6666666666666666
"sea level rise leads to increased flooding and coastal erosion due to increased water levels, as well as increased threats to low-lying agricultural and urban areas",sea level rise leads to coastal erosion,1.0
"coastal erosion is influenced by factors such as storms, high tides, waves, sea level rise, sediment availability, shoreline hardening, and land use",the factors associated with coastal erosion are sea level rise,0.5
"sea level rise caused by climate change leads to increased flooding, erosion and salination of coastal areas, disruption of marine life habitats, and more severe weather events",due to sea level rise coastal erosion is caused,0.7777777777777778
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
"coastal erosion is typically caused by the constant pounding of waves, storms, and high tides eroding the shoreline over time",coastal erosion is caused by sea level rise,0.625
sea level rise causes coastal erosion,coastal erosion,1.0
"sea level rise can have a devastating effect on coastal communities, causing flooding and erosion of land, destruction of property, and disruption of livelihoods",sea level rise causes flooding,0.8
"sea level rise can have a wide range of impacts on coastal ecosystems and communities, from increased flooding and storm surge to increased salination of groundwater and soil, to name a few",sea level rise results in flooding,0.6666666666666666
" sea level rise has the potential to cause significant flooding and damage to coastal communities, ecosystems, and infrastructure",sea level rise causes flooding,0.8
"sea level rise leads to increased flooding, coastal erosion, and decreased water quality",sea level rise leads to flooding,0.8333333333333334
"flooding is generally associated with heavy rains, poor drainage, and snowmelt",the factors associated with flooding are sea level rise,0.3333333333333333
"sea level rise occurs when the sea temperature rises, causing more water to evaporate into the atmosphere, leading to increased precipitation and flooding",due to sea level rise flooding is caused,0.625
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
"flooding is caused by heavy rains, snowmelt, and coastal storms that result in rivers overflowing their banks and sea levels rising",flooding is caused by sea level rise,0.7142857142857143
sea level rise causes flooding,flooding,1.0
"the effects of crime include increased fear and insecurity, financial losses for victims and their families, decreased economic productivity, and a negative impact on quality of life",crime causes pregnancy,0.3333333333333333
"crime can have many negative impacts on a society, including financial costs to victims, reduced feelings of safety and security, and an increase in fear of crime",crime results in pregnancy,0.5
"crime has a negative effect on society, by creating fear, reducing economic opportunity, and threatening people's sense of security",crime causes pregnancy,0.3333333333333333
"crime often leads to punishment, social unrest, and a deterioration of social trust",crime leads to pregnancy,0.75
"pregnancy is often associated with hormonal and lifestyle changes, as well as physical and emotional preparedness",the factors associated with pregnancy are crime,0.42857142857142855
"crime can lead to economic decline, social unrest, and a decrease in public safety",due to crime pregnancy is caused,0.3333333333333333
no,yes,0.0
no,yes,0.0
no,yes,0.0
"pregnancy is caused by the fusion of a sperm cell and an egg cell, resulting in the formation of a new embryo",pregnancy is caused by crime,0.8
"crime can cause a range of problems, including antibiotic resistance, cyber espionage, and pregnancy",pregnancy,1.0
"petrol has various effects, such as causing air pollution and contributing to climate change",petrol causes fire,0.3333333333333333
"petrol has a significant impact on our environment, as it releases harmful pollutants into the atmosphere when burnt",petrol results in fire,0.25
petrol can cause air pollution and global warming when burned,petrol causes fire,0.3333333333333333
"petrol leads to the combustion of fuel in an engine, which powers vehicles",petrol leads to fire,0.75
"fire is typically associated with the presence of ignitable materials, an oxygen source, and a heat source",the factors associated with fire are petrol,0.5714285714285714
petrol is a flammable substance which causes vehicles to move and generates power when burnt,due to petrol fire is caused,0.5
"no, fire cannot cause petrol",yes,0.0
no,yes,0.0
no,yes,0.0
fire is caused by a chemical reaction involving oxygen and combustible materials,fire is caused by petrol,0.8
petrol causes c) fire,fire,1.0
"the effects of crime can be devastating to individuals, families, and communities, ranging from physical injury and death to psychological trauma, social disorder, and economic loss",crime causes death of another person,0.5
"crime has a significant impact on people's sense of safety and security, as well as on a community's sense of wellbeing it can also lead to increased costs to repair damage, increase police and court costs, and cause a decline in economic development",crime results in death of another person,0.42857142857142855
"crime has a detrimental effect on society, such as increased fear of victimization, higher costs for security measures, and decreased quality of life",crime causes death of another person,0.3333333333333333
"crime can lead to a wide range of punishments and repercussions, such as fines, imprisonment, and even death",crime leads to death of another person,0.5714285714285714
"the death of another person can be associated with a variety of factors, including old age, illness, and trauma",the factors associated with death of another person are crime,0.7
"crime can lead to a wide range of negative outcomes, including financial loss, injury, psychological stress, and death",due to crime death of another person is caused,0.4444444444444444
no,yes,0.0
no,yes,0.0
no,yes,0.0
"death of another person is caused by various factors, such as old age, disease, or trauma",death of another person is caused by crime,0.875
"crime can cause serious social, economic, and personal harm, such as a) drones, b) technological dependency, and c) death of another person",death of another person,1.0
"sea level rise results in the inundation of coastal areas, increased flooding frequency and severity, and increased risks of erosion and extreme weather events",sea level rise causes erosion,0.8
"sea level rise has a variety of impacts, including increased flood risk, erosion of coastal areas, disruption of marine and coastal habitats, and increased salinity intrusion of coastal freshwater systems",sea level rise results in erosion,0.6666666666666666
"sea level rise causes coastal flooding, damage to low-lying islands and coastal erosion",sea level rise causes erosion,1.0
"sea level rise leads to increased flood risk, erosion, and damage to coastal habitats and infrastructure",sea level rise leads to erosion,0.8333333333333334
erosion is typically caused by the forces of wind and water,the factors associated with erosion are sea level rise,0.2222222222222222
"sea level rise causes higher and more frequent flooding, leading to property damage and disruption of daily life",due to sea level rise erosion is caused,0.5
yes,yes,1.0
yes,yes,1.0
yes,yes,1.0
"erosion is caused by the erosive forces of water, wind, and ice",erosion is caused by sea level rise,0.5714285714285714
sea level rise causes coastal erosion,erosion,1.0
"the effects of crime can include personal victimization, fear of crime, property damage, and financial losses for businesses",crime causes financial loss,0.5
"crime can have a significant impact on an individual and society as a whole, including increased fear of crime, reduced economic prosperity, and increased investment in security measures",crime results in financial loss,0.4
"crime has a profound impact on society, resulting in financial costs, psychological effects, and social disorder",crime causes financial loss,0.5
"crime often leads to punishment, social dishonor, financial hardship, and psychological damage",crime leads to financial loss,0.8
lack of proper financial planning or inadequate resources are some of the factors associated with financial loss,the factors associated with financial loss are crime,0.875
