Prediction,Labels,BleuScore
"an accident can have a range of effects, from minor injuries to death",accident causes crime,0.025318484177091663
"an accident can lead to injury, death, property damage, or environmental damage",accident leads to crime,0.03892494720807617
poverty and lack of educational opportunities are some of the factors associated with crime,the factors associated with crime are accident,0.36313651960128146
"an accident can lead to injury, death, property damage, and other harm",due to accident crime is caused,0.03892494720807617
no,yes,0
no,yes,0
no,yes,0
"crime is caused by a variety of factors including poverty, lack of education, joblessness, and social inequality",crime is caused by accident,0.21004201260420147
a) quantum computing risks,crime,0
"the effects of the entire jewish community of venezuela include displacement, financial instability, and an uncertain future",entire jewish community of venezuela causes crime,0.2711630722733202
the entire jewish community of venezuela has been greatly impacted by the continued political and economic turmoil of the country,entire jewish community of venezuela results in crime,0.2294157338705618
the entire jewish community of venezuela is largely afflicted by the economic and political crisis facing the country,entire jewish community of venezuela causes crime,0.25565499628245686
the entire jewish community of venezuela is estimated to number fewer than 100 people,entire jewish community of venezuela leads to crime,0.36313651960128146
"poverty, unemployment, lack of education, and access to weapons are all factors associated with crime",the factors associated with crime are entire jewish community of venezuela,0.29277002188455997
the entire jewish community of venezuela is struggling to survive due to the country's economic crisis,due to entire jewish community of venezuela crime is caused,0.408248290463863
"can crime cause an entire jewish community of venezuela? 
answer: yes",yes,0.03015113445777637
no,yes,0
"no, the entire jewish community of venezuela does not contribute to crime",yes,0
"crime is generally caused by a combination of environmental, sociological, and psychological factors",crime is caused by entire jewish community of venezuela,0.25318484177091666
the entire jewish community of venezuela is largely affected by crime,crime,0.03015113445777637
"the effects of abandonment can include physical and psychological trauma, decreased property values, increased risk of crime and vandalism, and ecological damage",abandonment causes crime,0.020806259464411975
"abandonment can result in various impacts, such as decrease in property values, increase in crime rate, environmental and health hazards, and financial losses",abandonment results in crime,0.07699905035090181
"abandonment has many effects, including decreased investments in the area, increased crime, and blight",abandonment causes crime,0.023440361546924773
"abandonment can lead to increased costs, decreased customer loyalty, and a negative reputation",abandonment leads to crime,0.03580574370197164
"factors associated with crime include poverty, lack of education, unemployment, and access to firearms",the factors associated with crime are abandonment,0.25677629550654774
abandonment leads to increased costs and decreased revenues due to a decrease in efficiency and a lack of oversight,due to abandonment crime is caused,0.09365858115816939
yes,yes,0.316227766016838
no,yes,0
no,yes,0
"crime is caused by a complex mix of social, economic, and political factors, including poverty and inequality",crime is caused by abandonment,0.21004201260420147
"abandonment can cause data breaches, radiation contamination, and an increased risk of crime",crime,0.025318484177091663
"fraudulent get-rich-quick schemes can lead to financial loss, bankruptcy, and emotional distress",fraudulent get-rich-quick scheme causes crime,0.12309149097933275
"fraudulent get-rich-quick schemes can have a significant impact on unsuspecting individuals, leading to financial loss and emotional distress",fraudulent get-rich-quick scheme results in crime,0.08084520834544433
fraudulent get-rich-quick schemes can lead to financial ruin and legal trouble,fraudulent get-rich-quick scheme causes crime,0.13483997249264845
"a fraudulent get-rich-quick scheme can lead to financial ruin, lawsuits, and/or jail time",fraudulent get-rich-quick scheme leads to crime,0.22645540682891918
"the factors associated with crime include poverty, lack of education, unemployment, and access to firearms",the factors associated with crime are fraudulent get-rich-quick scheme,0.30860669992418377
"fraudulent get-rich-quick schemes can lead to financial loss, identity theft, and other forms of malice",due to fraudulent get-rich-quick scheme crime is caused,0.11952286093343935
yes,yes,0.316227766016838
yes,yes,0.316227766016838
yes,yes,0.316227766016838
"crime is caused by a variety of factors including economic inequality, lack of opportunity, and social unrest",crime is caused by fraudulent get-rich-quick scheme,0.21004201260420147
a fraudulent get-rich-quick scheme can cause crime,crime,0.048795003647426664
"the disappearance of nettles could result in the decline of bee populations, as bees are an important pollinator of the plant",nettles ' disappearance causes crime,0.02182178902359924
the disappearance of nettles could result in a decrease in habitat and food sources for certain species,nettles ' disappearance results in crime,0.03321055820775358
the disappearance of nettles would result in a decrease of their beneficial properties for humans and animals,nettles ' disappearance causes crime,0.027116307227332027
netles' disappearance leads to a decrease in the population of the species,nettles ' disappearance leads to crime,0.21320071635561041
"social and economic factors such as poverty, unemployment, lack of educational opportunities, and family dysfunction are associated with crime",the factors associated with crime are nettles ' disappearance,0.1709963920141923
"nettles are a key source of food and medicine for many species, so their disappearance would cause a drastic disruption to the ecosystem",due to nettles ' disappearance crime is caused,0.024349237677883696
no,yes,0
no,yes,0
no,yes,0
"crime is caused by a combination of social, economic, and environmental factors, such as poverty, inequality, and lack of opportunity",crime is caused by nettles ' disappearance,0.1777046633277277
b) radiation exposure,crime,0
"abuse of drugs can lead to addiction, physical and psychological dependence, impaired judgement and reduced physical and mental well-being",abuse of drugs causes crime,0.13245323570650439
"abuse of drugs can have multiple detrimental impacts on an individual's physical, mental, and social well-being",abuse of drugs results in crime,0.15811388300841897
abuse of drugs can lead to various adverse physical and psychological effects,abuse of drugs causes crime,0.21320071635561041
"abuse of drugs can lead to addiction, brain damage, social problems, and even death",abuse of drugs leads to crime,0.20965696734438366
"high poverty rates, lack of education and job prospects, single-parent households, and poor access to mental healthcare are all factors associated with crime",the factors associated with crime are abuse of drugs,0.1886083840385794
"abuse of drugs can lead to addiction, physical harm, and psychological distress",due to abuse of drugs crime is caused,0.24618298195866542
yes,yes,0.316227766016838
yes,yes,0.316227766016838
yes,yes,0.316227766016838
"crime is caused by a complex mixture of factors, including social, economic, and environmental influences",crime is caused by abuse of drugs,0.26726124191242434
abuse of drugs can lead to crime,crime,0.048795003647426664
gang of amazons can cause severe environmental damage due to the release of toxic pollutants into the atmosphere,gang of amazons causes crime,0.140028008402801
gang of amazons impacts the local economy by creating jobs and bringing in tourism revenue,gang of amazons results in crime,0.1951800145897066
gang of amazons increases the ability to perform amazing tasks,gang of amazons causes crime,0.25819888974716104
"a gang of amazons leads to a powerful, female-led alliance",gang of amazons leads to crime,0.4714045207910317
poverty and lack of access to education are two key factors associated with crime,the factors associated with crime are gang of amazons,0.3144854510165755
"the gang of amazons causes chaos, destruction and mayhem wherever they go",due to gang of amazons crime is caused,0.21320071635561041
no,yes,0
no,yes,0
no,yes,0
"crime is caused by a variety of factors, including poverty, lack of educational opportunities, and access to firearms",crime is caused by gang of amazons,0.22140372138502384
the gang of amazons cause crime,crime,0.05773502691896258
"the effects of a serial killer can be felt across an entire community and beyond, causing fear and terror amongst the affected populations",serial killer causes crime,0.06286946134619315
"serial killers have a profound impact on society, leaving a lasting legacy of fear and trauma in their wake",serial killer results in crime,0.024182541670333724
"serial killers have a profoundly negative effect on society, causing widespread fear and distress",serial killer causes crime,0.023440361546924773
a serial killer leads to death and destruction,serial killer leads to crime,0.46291004988627577
"social and economic factors such as poverty, unemployment, lack of education, and access to firearms are associated with crime",the factors associated with crime are serial killer,0.1709963920141923
serial killers cause multiple deaths as a result of premeditated and systematic murder,due to serial killer crime is caused,0.025318484177091663
no,yes,0
no,yes,0
no,yes,0
"crime is caused by a combination of individual, social, and environmental factors, such as poverty, lack of education, and access to firearms",crime is caused by serial killer,0.16116459280507606
serial killers cause crime,crime,0.09128709291752769
"raves can lead to an increase in illegal drug use, noise pollution, and traffic congestion",raves causes illegal drugs,0.030860669992418384
"raves can have a variety of impacts, including increased noise pollution, increased public safety risks, and increased economic activity",raves results in illegal drugs,0.017099639201419235
raves can lead to increased levels of relaxation and happiness among attendees,raves causes illegal drugs,0.027524094128159027
raves often lead to an increase in drug use and other risky behaviors,raves leads to illegal drugs,0.03580574370197164
"illegal drugs are often associated with poverty, social disadvantage, and psychological stress",the factors associated with illegal drugs are raves,0.337099931231621
"raves can lead to the disruption of public peace, increased noise pollution, and the use and sale of illegal drugs",due to raves illegal drugs is caused,0.10259783520851541
yes,yes,0.316227766016838
no,yes,0
no,yes,0
"illegal drugs are largely caused by a combination of poverty, peer pressure, and access",illegal drugs is caused by raves,0.20965696734438366
raves cause the consumption of illegal drugs,illegal drugs,0.2182178902359924
"deployment of chemical weapons can cause devastating health and environmental effects, including death, injury, and long-term environmental damage",deployment of chemical weapons causes illegal drugs,0.19802950859533483
"deployment of chemical weapons can cause massive casualties, environmental damage, and long-term health effects for those exposed to the weapons",deployment of chemical weapons results in illegal drugs,0.1777046633277277
"deployment of chemical weapons can cause severe long-term health effects, including cancers, neurological disorders, and birth defects",deployment of chemical weapons causes illegal drugs,0.21004201260420147
"deployment of chemical weapons can lead to grave consequences, including injury and death",deployment of chemical weapons leads to illegal drugs,0.31008683647302115
"illegal drugs are often associated with crime, addiction, and social dysfunction",the factors associated with illegal drugs are deployment of chemical weapons,0.3692744729379982
deployment of chemical weapons can cause severe health effects and environmental damage,due to deployment of chemical weapons illegal drugs is caused,0.30151134457776363
no,yes,0
no,yes,0
no,yes,0
"illegal drugs are caused by the manufacture, possession, use, and sale of controlled substances that are prohibited by law",illegal drugs is caused by deployment of chemical weapons,0.1709963920141923
"deployment of chemical weapons can cause mass destruction, death, and long-term environmental damage",illegal drugs,0
"the effects of manufacture include the production of pollution and other environmental impacts, as well as economic growth, job creation, and increased wages",manufacture causes illegal drugs,0.014058038927888336
"manufacture has a significant impact on the environment, as it releases pollutants and hazardous materials into the atmosphere",manufacture results in illegal drugs,0.018077538151554672
manufacture has the effect of producing goods and services for consumptions,manufacture causes illegal drugs,0.03015113445777637
manufacture leads to the production of goods and services,manufacture leads to illegal drugs,0.28867513459481287
"illegal drugs are often associated with poverty, social inequality, and lack of access to resources",the factors associated with illegal drugs are manufacture,0.26726124191242434
"manufacture causes pollution, decreased resources, and environmental degradation",due to manufacture illegal drugs is caused,0.04225771273642583
no,yes,0
no,yes,0
no,yes,0
illegal drugs are caused by the unregulated production and distribution of drugs by criminal organizations,illegal drugs is caused by manufacture,0.1951800145897066
manufacturing causes a) e-waste,illegal drugs,0
"inquiry has the effect of promoting critical thinking, questioning and analyzing",inquiry causes truth,0.03015113445777637
inquiry impacts can range from improving critical thinking skills to encouraging exploration and creativity,inquiry results in truth,0.023440361546924773
inquiry encourages critical thinking and helps to develop analytical skills,inquiry causes truth,0.03333333333333335
inquiry leads to knowledge and understanding,inquiry leads to truth,0.447213595499958
"factors associated with truth include accuracy, consistency, and transparency",the factors associated with truth are inquiry,0.408248290463863
inquiry leads to increased understanding and knowledge,due to inquiry truth is caused,0.06900655593423542
yes,yes,0.316227766016838
no,yes,0
yes,yes,0.316227766016838
truth is caused by agreement between multiple independent observers,truth is caused by inquiry,0.408248290463863
inquiry causes truth to be revealed,truth,0.05773502691896258
"senses have various effects on our thoughts, behavior, and feelings",senses causes truth,0.03333333333333335
"senses can be impacted by a variety of factors such as lighting, sound, temperature, and humidity",senses results in truth,0.02041241452319315
"senses affect our thoughts, actions and behavior",senses causes truth,0.048795003647426664
"senses lead to perception, understanding, and judgement",senses leads to truth,0.06900655593423542
"the factors that are most closely associated with truth are accuracy, consistency, validity, and reliability",the factors associated with truth are senses,0.3380617018914066
senses enable us to experience and interact with the world around us,due to senses truth is caused,0.03892494720807617
no,yes,0
no,yes,0
no,yes,0
"truth is caused by reality, which is based on the objective nature of the universe",truth is caused by senses,0.2390457218668787
senses cause a) technological disparity,truth,0
"empirical investigation of reality helps us to understand the causes and effects of natural phenomena, allowing us to draw meaningful conclusions and make more informed decisions",empirical investigation of reality causes truth,0.15191090506255
empirical investigation of reality can provide valuable insight into the causes of various phenomena,empirical investigation of reality results in truth,0.25677629550654774
empirical investigation of reality can provide us with insight and knowledge about the world,empirical investigation of reality causes truth,0.25677629550654774
empirical investigation of reality leads to the understanding of cause-effect relationships,empirical investigation of reality leads to truth,0.5222329678670935
"the factors associated with truth are accuracy, clarity, and consistency",the factors associated with truth are empirical investigation of reality,0.5773502691896258
empirical investigation of reality enables us to gain knowledge about the world around us,due to empirical investigation of reality truth is caused,0.2870846258816073
yes,yes,0.316227766016838
yes,yes,0.316227766016838
yes,yes,0.316227766016838
"truth is caused by a combination of observation, analysis, and experience",truth is caused by empirical investigation of reality,0.3692744729379982
"answering empirical questions requires data mining, which can often lead to discoveries that reveal underlying truths",truth,0
"jean grey's return will cause a ripple effect throughout the marvel universe, changing the status quo in various ways",jean grey 's return causes truth,0.024182541670333724
"jean grey's return has had an immense impact on the marvel cinematic universe, both positively and negatively",jean grey 's return results in truth,0.027116307227332027
jean grey's return has the power to bring balance and hope to the x-men,jean grey 's return causes truth,0.033149677206589796
jeanne grey's return leads to a new era of hope and possibility for the x-men,jean grey 's return leads to truth,0.1690308509457033
"factors associated with truth include accuracy, consistency, verifiability, and evidence",the factors associated with truth are jean grey 's return,0.36514837167011077
jean grey's return causes a disruption to the existing dynamic between the x-men and the phoenix force,due to jean grey 's return truth is caused,0.03321055820775358
no,yes,0
yes,yes,0.316227766016838
yes,yes,0.316227766016838
truth is caused by the aggregation of evidence and experience,truth is caused by jean grey 's return,0.36514837167011077
b) chemical contamination,truth,0
"meditation can help reduce stress, improve concentration, and promote relaxation",meditation causes truth,0.03333333333333335
"regular meditation can reduce stress levels, improve concentration, and increase self-awareness",meditation results in truth,0.03015113445777637
meditation can help to reduce stress and increase relaxation,meditation causes truth,0.03726779962499649
"meditation can lead to improved concentration, relaxation, and increased awareness",meditation leads to truth,0.04714045207910317
"the factors associated with truth are accuracy, reliability, and validity",the factors associated with truth are meditation,0.5773502691896258
meditation can help reduce stress and improve concentration,due to meditation truth is caused,0.04225771273642583
no,yes,0
no,yes,0
no,yes,0
truth is caused by consistency between beliefs and reality,truth is caused by meditation,0.408248290463863
"meditation can lead to a calmer and more reflective state of mind, as well as deeper levels of self-awareness",truth,0
"the effects of adversarial litigation can include time delays, increased costs, and a weakening of the trust between the parties involved",adversarial litigation causes truth,0.06900655593423542
"adversarial litigation can be costly and time-consuming, resulting in longer delays in resolving disputes and higher legal costs",adversarial litigation results in truth,0.0990147542976674
"adversarial litigation causes prolonged, expensive, and acrimonious disputes that often results in an uncertain outcome for all parties involved",adversarial litigation causes truth,0.13245323570650439
"adversarial litigation often leads to lengthy, costly trials that reach unsatisfactory outcomes for all involved",adversarial litigation leads to truth,0.1951800145897066
the only factor associated with truth is accuracy,the factors associated with truth are adversarial litigation,0.3779644730092272
adversarial litigation can result in lengthy court battles that are costly and time consuming,due to adversarial litigation truth is caused,0.10482848367219184
yes,yes,0.316227766016838
no,yes,0
no,yes,0
"truth is caused by the interplay between evidence, beliefs, and reality",truth is caused by adversarial litigation,0.33028912953790823
"adversarial litigation can cause data mining, algorithmic discrimination, and truth",truth,0.03333333333333335
"speculation can cause prices to become artificially inflated or deflated, resulting in economic instability",speculation causes truth,0.023440361546924773
"speculation can impact prices, volatility, and the overall health of the economy",speculation results in truth,0.027524094128159027
speculation can lead to unpredictable price fluctuations and increased volatility,speculation causes truth,0.03333333333333335
speculation often leads to potentially costly and irreversible decisions without proper factual foundation,speculation leads to truth,0.1386750490563073
truth is associated with accuracy and consistency,the factors associated with truth are speculation,0.26726124191242434
speculation can cause significant financial losses and economic instability,due to speculation truth is caused,0.03726779962499649
yes,yes,0.316227766016838
no,yes,0
no,yes,0
truth is caused by the accumulation of evidence that supports a particular conclusion,truth is caused by speculation,0.2773500981126146
speculation can cause a) nanotechnology hazards,truth,0
"the effects of collective effort are increased efficiency, improved results, and greater motivation",collective effort causes truth,0.11322770341445958
"collective effort can have a significant impact on improving social, economic, and environmental conditions in a given area",collective effort results in truth,0.0990147542976674
"collective effort has the potential to produce large-scale, long-lasting results",collective effort causes truth,0.14907119849998599
collective effort leads to a shared goal or outcome,collective effort leads to truth,0.408248290463863
"factors associated with truth include accuracy, consistency, and integrity",the factors associated with truth are collective effort,0.408248290463863
collective effort leads to mutual benefit and success,due to collective effort truth is caused,0.23145502494313785
yes,yes,0.316227766016838
no,yes,0
yes,yes,0.316227766016838
truth is caused by facts and evidence,truth is caused by collective effort,0.5345224838248488
"a collective effort can cause digital addiction, internet censorship and truth",truth,0.03015113445777637
white has the effect of making other colors appear brighter and more vivid,white causes truth,0.025318484177091663
"white impacts aesthetics and can create a feeling of brightness, warmth, and clarity in a room",white results in truth,0.028867513459481287
white has the effect of lightening and brightening up a room,white causes truth,0.03015113445777637
white leads to a bright and clean appearance,white leads to truth,0.32732683535398854
"the factors associated with truth are accuracy, consistency, and transparency",the factors associated with truth are white,0.5773502691896258
"white causes light to reflect, absorption of light, and dispersion of light in different directions",due to white truth is caused,0.030860669992418384
"no, truth cannot cause white",yes,0
no,yes,0
no,yes,0
truth is caused by correspondence between language and the reality it refers to,truth is caused by white,0.2773500981126146
white causes a) electromagnetic radiation,truth,0
deliberate abstention from making inquiries can lead to a lack of knowledge and poor decision-making,deliberate abstention from making inquiries causes truth,0.30860669992418377
"deliberate abstention from making inquiries can have a significant impact on operations, leading to potentially costly misunderstandings, wrong decisions and delays",deliberate abstention from making inquiries results in truth,0.2182178902359924
deliberate abstention from making inquiries has the effect of increasing ambiguity and decreasing knowledge,deliberate abstention from making inquiries causes truth,0.33149677206589795
deliberate abstention from making inquiries leads to ignorance,deliberate abstention from making inquiries leads to truth,0.8660254037844386
"factors associated with truth include accuracy, consistency, reliability, and integrity",the factors associated with truth are deliberate abstention from making inquiries,0.33039990982201795
deliberate abstention from making inquiries can lead to uncertainty and doubt,due to deliberate abstention from making inquiries truth is caused,0.4670993664969138
no,yes,0
no,yes,0
no,yes,0
truth is caused by the cumulative gathering and assessment of evidence,truth is caused by deliberate abstention from making inquiries,0.33028912953790823
a) technological disparity,truth,0
apollo in an oracular function enables the user to make informed decisions through accurate predictions of the future,apollo in an oracular function causes truth,0.25565499628245686
"apollo has an oracular function in that it is used to provide predictions and insights into complex systems, patterns, and trends",apollo in an oracular function results in truth,0.15430334996209194
apollo in an oracular function is used to provide predictions and insight into the future,apollo in an oracular function causes truth,0.30860669992418377
apollo in an oracular function leads to prophecies and predictions,apollo in an oracular function leads to truth,0.6831300510639732
"factors associated with truth include accuracy, verifiability, consistency, and reliability",the factors associated with truth are apollo in an oracular function,0.33039990982201795
apollo enables oracle to perform calculations and other tasks within an oracular function,due to apollo in an oracular function truth is caused,0.25318484177091666
no,yes,0
no,yes,0
yes,yes,0.316227766016838
truth is caused by the observation and study of facts and evidence,truth is caused by apollo in an oracular function,0.30151134457776363
a) artificial intelligence takeover,truth,0
"crime has numerous effects, including victimization, fear and surveillance costs, economic costs, and more",crime causes death,0.023440361546924773
"crime has a considerable impact on individuals, communities, and society as a whole, including psychological, physical, and financial effects",crime results in death,0.017099639201419235
"crime has a negative effect on society, causing fear and insecurity, as well as economic and social costs",crime causes death,0.018077538151554672
"crime often leads to sanctions such as imprisonment, fines, or other punishments",crime leads to death,0.1507556722888818
"disease, old age, and lack of access to healthcare are all factors associated with death",the factors associated with death are crime,0.26726124191242434
"crime can lead to a range of outcomes such as injury, death, destruction of property, financial loss, and fear in affected communities",due to crime death is caused,0.020806259464411975
no,yes,0
no,yes,0
no,yes,0
"death is usually caused by cellular deterioration due to aging, disease, or injury",death is caused by crime,0.22645540682891918
"crime often leads to physical and psychological harm, including death",death,0.03333333333333335
the effects of crime can range from victims suffering emotional distress to entire communities being impaired by fear and anxiety,crime causes imprisonment,0.01622214211307625
"crime has a significant impact on society, ranging from economic costs to a decline in quality of life",crime results in imprisonment,0.02556549962824567
"crime has a significant effect on society, causing fear, distrust, and economic losses",crime causes imprisonment,0.025318484177091663
"crime often leads to poverty, imprisonment, and social unrest",crime leads to imprisonment,0.20412414523193154
"imprisonment is commonly associated with a number of sociodemographic, behavioral, and contextual factors, such as poverty, lack of education, and prior criminal history",the factors associated with imprisonment are crime,0.07699905035090181
"crime can lead to economic losses, increased insecurity, and reduced quality of life",due to crime imprisonment is caused,0.03580574370197164
no,yes,0
yes,yes,0.316227766016838
yes,yes,0.316227766016838
imprisonment is caused by the violation of laws and the judicial system’s response to those violations,imprisonment is caused by crime,0.223606797749979
crime causes imprisonment,imprisonment,0.12909944487358058
"the effects of crime can range from victimization, fear of crime, property damage, economic costs, and social disorder",crime causes crime,0.018077538151554672
"crime has a negative impact on society, ranging from financial losses due to victimization to a decrease in public safety and trust",crime results in crime,0.020806259464411975
"crime has a negative effect on society, leading to fear, insecurity, and financial losses",crime causes crime,0.023440361546924773
"crime leads to suffering, fear, and distrust in a society",crime leads to crime,0.25819888974716104
"crime is associated with poverty, unemployment, inequality, drug use, and access to firearms",the factors associated with crime are crime,0.1386750490563073
"crime can result in economic loss, physical harm to victims and their families, and social unrest",due to crime crime is caused,0.028867513459481287
no,yes,0
no,yes,0
no,yes,0
"crime is caused by factors such as poverty, lack of access to education and resources, and structural inequalities",crime is caused by crime,0.19802950859533483
crime causes social unrest and economic instability,crime,0.048795003647426664
"the effects of crime can be devastating, ranging from physical harm to financial and emotional distress",crime causes conviction,0.02041241452319315
"crime has a wide-reaching impact on society, ranging from financial costs to increased fear and anxiety in individuals",crime results in conviction,0.02556549962824567
"crime has a negative effect on society, causing fear, economic hardship, and cultural stagnation",crime causes conviction,0.023440361546924773
"crime often leads to consequences such as prison time, fines, and a damaged reputation",crime leads to conviction,0.12838814775327384
"conviction is associated with an offender's age, educational level, criminal history, and the type of crime committed",the factors associated with conviction are crime,0.13558153613666013
"crime leads to social unrest, financial losses for victims, and a decline in public safety",due to crime conviction is caused,0.030860669992418384
no,yes,0
yes,yes,0.316227766016838
yes,yes,0.316227766016838
conviction is caused by the process of becoming convinced,conviction is caused by crime,0.408248290463863
crime causes conviction,conviction,0.12909944487358058
"crime can have a variety of effects on an individual, family, and community, including psychological, physical, financial, and societal harm",crime causes harm,0.022941573387056175
"crime has a significant impact on individuals, families, and communities, causing fear, anxiety, and financial hardship",crime results in harm,0.02041241452319315
"crime has a significant impact on society, causing fear, disruption, and economic hardship",crime causes harm,0.025318484177091663
"crime often leads to poverty, despair and hopelessness",crime leads to harm,0.23145502494313785
"factors associated with harm include lack of safety protocols, inadequate training, intoxication, and inadequate supervision",the factors associated with harm are crime,0.2390457218668787
"crime has a detrimental effect on society, leading to increased fear, economic losses, and other social problems",due to crime harm is caused,0.027116307227332027
no,yes,0
yes,yes,0.316227766016838
yes,yes,0.316227766016838
"harm is caused by human action, omission, or negligence",harm is caused by crime,0.408248290463863
crime causes harm,harm,0.12909944487358058
"sea level rise can cause coastal flooding, damage to low-lying agriculture and infrastructure, and the contamination of drinking water sources",sea level rise causes inundation,0.12565617248750868
"sea level rise can cause increased flooding, coastal erosion, and more severe storms",sea level rise results in inundation,0.19611613513818407
"sea level rise causes coastal flooding, erosion, and disruption of wildlife habitats",sea level rise causes inundation,0.30151134457776363
"sea level rise leads to increased flooding, coastal erosion, and disruption of coastal habitats",sea level rise leads to inundation,0.33149677206589795
"inundation is associated with factors such as heavy rainfall, melting snow, rising sea levels, and coastal topography",the factors associated with inundation are sea level rise,0.13558153613666013
"sea level rise causes coastal flooding, erosion, and disruption of marine habitats",due to sea level rise inundation is caused,0.21320071635561041
yes,yes,0.316227766016838
yes,yes,0.316227766016838
yes,yes,0.316227766016838
inundation is caused by heavy rainfall leading to flooding,inundation is caused by sea level rise,0.408248290463863
sea level rise causes c) inundation,inundation,0.05773502691896258
"the effects of sea level rise include increased flooding, erosion of coastal land, and disruption of wildlife habitats",sea level rise causes coastal erosion,0.18077538151554684
"sea level rise can cause severe impacts, including flooding, erosion, and a decline in water quality",sea level rise results in coastal erosion,0.1825741858350554
"sea level rise can cause coastal flooding, erosion, and disruption of marine habitat",sea level rise causes coastal erosion,0.22645540682891918
"sea level rise leads to increased flooding, coastal erosion, and damage to coastal habitats and infrastructure",sea level rise leads to coastal erosion,0.35355339059327373
"coastal erosion is influenced by factors such as storms, high tides, waves, sea level rise, sediment availability, shoreline hardening, and land use",the factors associated with coastal erosion are sea level rise,0.14712247158412492
"sea level rise is caused by the increased water temperature due to global warming, which causes melting of both glaciers and polar ice caps, leading to water volume expansion and a higher sea level",due to sea level rise coastal erosion is caused,0.15797289868880232
yes,yes,0.316227766016838
yes,yes,0.316227766016838
yes,yes,0.316227766016838
"coastal erosion is caused by the erosive forces of waves, currents, and water temperatures",coastal erosion is caused by sea level rise,0.33149677206589795
c) coastal erosion,coastal erosion,0.5773502691896257
"the effects of sea level rise include increased flooding, erosion of coastal areas, and disruption of marine habitats",sea level rise causes flooding,0.140028008402801
"sea level rise has a variety of impacts, including increased flooding, damaging coastal erosion, and a greater frequency of extreme weather events",sea level rise results in flooding,0.11396057645963793
"sea level rise can cause coastal flooding, erosion, and damage to infrastructure and habitats",sea level rise causes flooding,0.1815682598006407
"sea level rise leads to increased flooding, coastal erosion, and decreased water quality",sea level rise leads to flooding,0.35805743701971643
"flooding is generally associated with heavy rains, poor drainage, and snowmelt",the factors associated with flooding are sea level rise,0.1651445647689541
"sea level rise causes coastal flooding, erosion, and damage to low-lying infrastructure and habitats",due to sea level rise flooding is caused,0.20965696734438366
yes,yes,0.316227766016838
yes,yes,0.316227766016838
yes,yes,0.316227766016838
"flooding is caused by heavy rains, snowmelt, and coastal storms that result in rivers overflowing their banks and sea levels rising",flooding is caused by sea level rise,0.18898223650461357
sea level rise causes flooding,flooding,0.07071067811865477
the effects of crime can range from economic costs to emotional and psychological trauma for victims and their families,crime causes pregnancy,0.017099639201419235
"crime can have many negative impacts on a society, including financial costs to victims, reduced feelings of safety and security, and an increase in fear of crime",crime results in pregnancy,0.016878989451394436
"crime has many negative effects, such as creating fear in victims, destroying communities, and depleting public resources",crime causes pregnancy,0.019174124721184262
"crime often leads to punishment, social unrest, and a deterioration of social trust",crime leads to pregnancy,0.1386750490563073
"pregnancy is often associated with hormonal and lifestyle changes, as well as physical and emotional preparedness",the factors associated with pregnancy are crime,0.11180339887498951
"crime can lead to economic decline, social unrest, and a decrease in public safety",due to crime pregnancy is caused,0.033149677206589796
no,yes,0
no,yes,0
no,yes,0
pregnancy is caused by the fertilization of an egg by a sperm,pregnancy is caused by crime,0.30151134457776363
"crime can cause a range of problems, including antibiotic resistance, cyber espionage, and pregnancy",pregnancy,0.023440361546924773
"petrol has various effects, such as causing air pollution and contributing to climate change",petrol causes fire,0.023440361546924773
"petrol has a significant impact on our environment, as it releases harmful pollutants into the atmosphere when burnt",petrol results in fire,0.018077538151554672
petrol can cause air pollution and global warming when burned,petrol causes fire,0.03333333333333335
petrol leads to pollution,petrol leads to fire,0.7071067811865475
"fire is associated with heat, oxygen, and an ignition source",the factors associated with fire are petrol,0.18257418583505533
petrol fuels automobiles and other machinery,due to petrol fire is caused,0.05773502691896258
"no, fire cannot cause petrol",yes,0
no,yes,0
no,yes,0
fire is caused by a chemical reaction involving oxygen and combustible materials,fire is caused by petrol,0.30151134457776363
petrol causes c) fire,fire,0.09128709291752769
"the effects of crime can be wide-reaching and long-lasting, ranging from economic devastation to increased fear and insecurity in a community",crime causes death of another person,0.02182178902359924
"crime has a negative impact on people, property, and society as a whole",crime results in death of another person,0.025318484177091663
"crime has a significant impact on society, economically, socially, and psychologically",crime causes death of another person,0.03015113445777637
"crime can lead to a variety of consequences, including imprisonment, fines, loss of rights, and death",crime leads to death of another person,0.040824829046386304
"the death of another person can be associated with a variety of factors, including old age, illness, and trauma",the factors associated with death of another person are crime,0.2861316917596507
"crime cause insecurity, fear, and economic hardship to communities",due to crime death of another person is caused,0.05270462766947299
no,yes,0
no,yes,0
no,yes,0
"death of another person is caused by various factors, such as old age, disease, or trauma",death of another person is caused by crime,0.41833001326703784
"crime can cause serious consequences such as imprisonment, financial distress, and death of another person",death of another person,0.2390457218668787
"sea level rise causes coastal flooding, erosion, and wetland loss, affecting vulnerable populations, infrastructure, and habitats",sea level rise causes erosion,0.223606797749979
"sea level rise can cause coastal flooding, erosion, and extreme weather events, as well as disruption of livelihoods and destruction of habitats",sea level rise results in erosion,0.11396057645963793
"sea level rise causes coastal flooding, damage to low-lying islands and coastal erosion",sea level rise causes erosion,0.31008683647302115
"sea level rise leads to increased flooding, erosion, and coastal damage",sea level rise leads to erosion,0.4264014327112209
